onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.034	1.8	no_response	n/a	1.0	n/a	c	TR
5.839	2.0	1-back	0.0	0.0	n/a	g	BL
7.846	2.0	1-back	0.0	1.0	0.56	p	TR
9.852	2.0	1-back	1.0	0.0	1.05	p	BL
11.858	2.0	1-back	0.0	0.0	n/a	t	TL
13.864	2.0	1-back	0.0	1.0	0.588	v	BR
15.871	2.0	1-back	1.0	1.0	0.798	v	TL
17.877	2.0	1-back	0.0	1.0	0.414	s	BL
19.883	2.0	1-back	1.0	1.0	0.386	s	TR
21.889	2.0	1-back	0.0	1.0	0.379	x	BR
23.896	2.0	1-back	0.0	1.0	0.447	n	TL
25.902	2.0	1-back	1.0	0.0	0.607	n	BR
27.908	2.0	1-back	0.0	1.0	0.666	f	TR
29.914	2.0	1-back	1.0	1.0	0.632	f	TL
31.921	2.0	1-back	0.0	1.0	0.358	l	TR
33.927	2.0	1-back	0.0	1.0	0.561	r	BL
35.933	2.0	1-back	0.0	1.0	0.686	z	TR
37.939	2.0	1-back	1.0	1.0	0.506	z	TL
39.946	2.0	1-back	0.0	1.0	0.563	c	TR
41.952	2.0	1-back	1.0	1.0	0.747	c	BL
43.958	2.0	1-back	0.0	1.0	0.471	g	TR
45.964	2.0	1-back	1.0	1.0	1.001	g	BR
47.971	2.0	1-back	0.0	0.0	n/a	x	BL
49.977	2.0	1-back	0.0	1.0	0.408	t	TL
51.983	2.0	1-back	1.0	1.0	0.526	t	BL
53.989	2.0	1-back	0.0	1.0	0.611	r	BR
55.996	2.0	1-back	0.0	1.0	0.537	p	BL
58.002	2.0	1-back	0.0	1.0	0.524	v	TL
60.008	2.0	1-back	0.0	1.0	0.554	s	TR
62.015	2.0	1-back	1.0	1.0	0.677	s	BR
64.021	2.0	1-back	0.0	1.0	0.644	x	BL
66.027	2.0	1-back	1.0	1.0	0.588	x	TL
68.033	2.0	1-back	0.0	1.0	0.432	l	TR
