onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	l	TR
5.826	2.0	1-back	1.0	1.0	0.583	x	TR
7.825	2.0	1-back	0.0	1.0	0.621	l	BL
9.824	2.0	1-back	1.0	1.0	0.569	s	BL
11.823	2.0	1-back	0.0	1.0	0.748	g	TL
13.822	2.0	1-back	0.0	1.0	0.58	r	BR
15.821	2.0	1-back	0.0	1.0	0.55	s	TL
17.82	2.0	1-back	0.0	1.0	0.499	z	BL
19.819	2.0	1-back	0.0	1.0	0.47	t	TR
21.818	2.0	1-back	1.0	1.0	0.454	x	TR
23.817	2.0	1-back	0.0	1.0	0.367	n	BR
25.816	2.0	1-back	0.0	1.0	0.494	l	TL
27.815	2.0	1-back	1.0	1.0	0.619	g	TL
29.814	2.0	1-back	0.0	1.0	0.596	r	BR
31.813	2.0	1-back	1.0	1.0	0.562	p	BR
33.812	2.0	1-back	0.0	1.0	0.532	z	TR
35.812	2.0	1-back	0.0	1.0	0.523	r	BL
37.811	2.0	1-back	1.0	1.0	0.726	x	BL
39.81	2.0	1-back	0.0	1.0	0.564	p	TR
41.809	2.0	1-back	0.0	1.0	0.565	c	BL
43.808	2.0	1-back	0.0	1.0	0.772	f	TR
45.807	2.0	1-back	1.0	1.0	0.576	l	TR
47.806	2.0	1-back	1.0	1.0	0.505	t	TR
49.805	2.0	1-back	0.0	1.0	0.568	f	TL
51.804	2.0	1-back	0.0	1.0	0.58	r	BL
53.803	2.0	1-back	1.0	0.0	0.442	s	BL
55.802	2.0	1-back	0.0	1.0	0.471	f	TR
57.801	2.0	1-back	0.0	1.0	0.593	c	BR
59.8	2.0	1-back	1.0	1.0	0.694	z	BR
61.799	2.0	1-back	0.0	1.0	0.612	v	BL
63.798	2.0	1-back	0.0	1.0	0.476	p	TL
65.798	2.0	1-back	1.0	1.0	0.388	t	TL
67.797	2.0	1-back	0.0	1.0	0.516	c	BL
69.796	2.0	1-back	0.0	1.0	0.498	p	BR
71.795	2.0	1-back	0.0	1.0	0.552	v	TL
73.794	2.0	1-back	1.0	0.0	0.417	n	TL
75.793	2.0	1-back	0.0	1.0	0.495	s	BR
77.792	2.0	1-back	1.0	1.0	0.5	z	BR
79.791	2.0	1-back	0.0	1.0	0.607	v	BL
81.79	2.0	1-back	0.0	1.0	0.723	n	BR
83.789	2.0	1-back	0.0	1.0	0.609	t	TL
85.788	2.0	1-back	1.0	1.0	0.519	g	TL
87.787	2.0	1-back	0.0	1.0	0.471	x	TR
89.786	2.0	1-back	1.0	0.0	0.468	g	TR
91.785	2.0	1-back	0.0	1.0	0.532	c	TL
93.784	2.0	1-back	0.0	1.0	0.656	v	BL
95.784	2.0	1-back	0.0	1.0	0.59	f	BR
97.783	2.0	1-back	1.0	1.0	0.478	n	BR
103.829	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.879	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.928	2.0	baseline	1.0	1.0	0.509	redcross.bmp	n/a
109.977	2.0	baseline	1.0	1.0	0.365	redcross.bmp	n/a
112.026	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.075	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.124	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.173	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.222	2.0	baseline	1.0	1.0	0.333	redcross.bmp	n/a
122.271	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.32	2.0	baseline	1.0	1.0	0.4	redcross.bmp	n/a
126.369	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.416	1.8	no_response	n/a	1.0	n/a	v	BL
134.216	1.8	no_response	n/a	1.0	n/a	c	BR
