onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	c	BL
5.825	1.8	no_response	n/a	1.0	n/a	l	TR
7.625	2.0	2-back	1.0	1.0	0.497	v	BL
9.624	2.0	2-back	1.0	0.0	0.519	p	TR
11.623	2.0	2-back	0.0	1.0	0.704	r	TL
13.622	2.0	2-back	0.0	0.0	0.792	t	BR
15.621	2.0	2-back	1.0	0.0	0.565	n	TL
17.62	2.0	2-back	0.0	1.0	0.954	s	TR
19.619	2.0	2-back	0.0	1.0	0.806	f	BL
21.618	2.0	2-back	1.0	1.0	0.887	x	TR
23.617	2.0	2-back	0.0	1.0	0.658	v	BR
25.616	2.0	2-back	0.0	1.0	0.81	p	TL
27.615	2.0	2-back	1.0	1.0	0.809	f	BR
29.614	2.0	2-back	1.0	1.0	0.511	n	TL
31.613	2.0	2-back	0.0	1.0	0.921	x	TR
33.613	2.0	2-back	1.0	1.0	0.848	t	TL
35.612	2.0	2-back	0.0	1.0	0.767	s	BL
37.611	2.0	2-back	0.0	0.0	0.406	l	TR
39.61	2.0	2-back	1.0	0.0	0.459	f	BL
41.609	2.0	2-back	1.0	0.0	0.73	c	TR
43.608	2.0	2-back	0.0	1.0	0.866	r	TL
45.607	2.0	2-back	1.0	1.0	0.806	g	TR
47.606	2.0	2-back	0.0	1.0	0.777	s	BL
49.605	2.0	2-back	0.0	1.0	0.846	r	BR
51.604	2.0	2-back	1.0	1.0	0.595	v	BL
53.603	2.0	2-back	0.0	1.0	0.519	p	BL
55.602	2.0	2-back	0.0	1.0	0.589	t	TL
57.601	2.0	2-back	1.0	1.0	0.733	x	BL
59.6	2.0	2-back	0.0	1.0	0.578	z	BR
61.599	2.0	2-back	0.0	0.0	0.814	t	TR
63.599	2.0	2-back	0.0	1.0	0.545	g	TL
65.598	2.0	2-back	1.0	0.0	0.782	c	TR
67.597	2.0	2-back	0.0	1.0	0.821	p	BL
69.596	2.0	2-back	0.0	1.0	0.85	s	BR
71.595	2.0	2-back	0.0	1.0	0.692	v	TL
73.594	2.0	2-back	1.0	1.0	0.799	n	BR
75.593	2.0	2-back	0.0	1.0	0.694	c	BL
77.592	2.0	2-back	0.0	1.0	0.659	l	TL
79.591	2.0	2-back	0.0	0.0	0.856	x	BR
81.59	2.0	2-back	1.0	0.0	0.643	z	TL
