onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.016	1.8	no_response	n/a	1.0	n/a	v	BL
5.822	1.8	no_response	n/a	1.0	n/a	c	BR
7.627	2.0	2-back	1.0	1.0	0.492	g	BL
9.634	2.0	2-back	0.0	1.0	0.585	p	TR
11.64	2.0	2-back	0.0	1.0	0.458	n	TL
13.646	2.0	2-back	1.0	1.0	0.469	x	TR
15.652	2.0	2-back	0.0	1.0	0.392	p	BL
17.659	2.0	2-back	0.0	1.0	0.447	c	TL
19.665	2.0	2-back	0.0	1.0	0.445	l	TL
21.671	2.0	2-back	0.0	1.0	0.609	v	TR
23.677	2.0	2-back	1.0	1.0	0.839	x	TL
25.684	2.0	2-back	1.0	1.0	0.648	g	TR
27.69	2.0	2-back	0.0	1.0	0.539	t	BR
29.696	2.0	2-back	0.0	1.0	0.59	z	BL
31.702	2.0	2-back	1.0	1.0	0.647	n	BR
33.709	2.0	2-back	0.0	1.0	0.613	f	TR
35.715	2.0	2-back	0.0	1.0	0.654	x	TL
37.721	2.0	2-back	0.0	1.0	0.642	n	BL
39.727	2.0	2-back	1.0	1.0	0.492	t	TL
41.734	2.0	2-back	0.0	1.0	0.472	l	BR
43.74	2.0	2-back	0.0	1.0	0.563	r	BL
45.746	2.0	2-back	1.0	0.0	0.592	f	BR
47.752	2.0	2-back	0.0	1.0	0.632	s	BR
49.759	2.0	2-back	0.0	1.0	0.609	v	TL
51.765	2.0	2-back	0.0	1.0	0.548	n	TR
53.771	2.0	2-back	1.0	1.0	0.555	p	TL
55.778	2.0	2-back	0.0	1.0	0.539	s	BL
57.784	2.0	2-back	0.0	1.0	0.433	g	BR
59.79	2.0	2-back	1.0	1.0	0.605	f	BL
61.796	2.0	2-back	0.0	1.0	0.446	r	TR
63.803	2.0	2-back	0.0	1.0	0.524	s	TL
65.809	2.0	2-back	0.0	0.0	0.624	z	BL
67.815	2.0	2-back	1.0	0.0	0.4	c	TL
69.821	2.0	2-back	0.0	1.0	0.584	r	BR
71.828	2.0	2-back	0.0	1.0	0.546	v	TR
73.834	2.0	2-back	1.0	1.0	0.704	l	BR
75.84	2.0	2-back	1.0	0.0	0.474	c	TR
77.846	2.0	2-back	0.0	1.0	0.515	s	BL
79.853	2.0	2-back	0.0	1.0	0.476	t	TL
81.859	2.0	2-back	0.0	1.0	0.481	r	TR
83.865	2.0	2-back	0.0	1.0	0.459	z	BL
85.871	2.0	2-back	1.0	1.0	0.443	l	TR
87.878	2.0	2-back	1.0	1.0	0.485	x	BL
89.884	2.0	2-back	0.0	1.0	0.397	f	BR
91.89	2.0	2-back	0.0	1.0	0.507	p	TR
93.896	2.0	2-back	1.0	1.0	0.367	g	BR
95.903	2.0	2-back	0.0	1.0	0.55	t	BL
97.909	2.0	2-back	1.0	1.0	0.395	z	BR
103.946	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.003	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.059	2.0	baseline	1.0	1.0	0.37	redcross.bmp	n/a
110.115	2.0	baseline	1.0	1.0	0.426	redcross.bmp	n/a
112.172	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.228	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.285	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.341	2.0	baseline	1.0	1.0	0.458	redcross.bmp	n/a
120.398	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.454	2.0	baseline	1.0	1.0	0.505	redcross.bmp	n/a
124.51	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.567	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.617	1.8	no_response	n/a	1.0	n/a	l	TR
134.423	2.0	1-back	1.0	1.0	0.607	x	TR
136.429	2.0	1-back	0.0	1.0	0.423	l	BL
138.435	2.0	1-back	1.0	1.0	0.469	s	BL
140.441	2.0	1-back	0.0	1.0	0.347	g	TL
142.448	2.0	1-back	0.0	1.0	0.487	r	BR
144.454	2.0	1-back	0.0	1.0	0.509	s	TL
146.46	2.0	1-back	0.0	1.0	0.564	z	BL
148.466	2.0	1-back	0.0	1.0	0.568	t	TR
150.473	2.0	1-back	1.0	1.0	0.537	x	TR
152.479	2.0	1-back	0.0	1.0	0.334	n	BR
154.485	2.0	1-back	0.0	1.0	0.502	l	TL
156.491	2.0	1-back	1.0	1.0	0.405	g	TL
158.498	2.0	1-back	0.0	1.0	0.378	r	BR
160.504	2.0	1-back	1.0	1.0	0.449	p	BR
162.51	2.0	1-back	0.0	1.0	0.37	z	TR
164.517	2.0	1-back	0.0	1.0	0.523	r	BL
166.523	2.0	1-back	1.0	1.0	0.325	x	BL
168.529	2.0	1-back	0.0	1.0	0.293	p	TR
170.535	2.0	1-back	0.0	1.0	0.436	c	BL
172.541	2.0	1-back	0.0	1.0	0.506	f	TR
174.548	2.0	1-back	1.0	0.0	0.441	l	TR
176.554	2.0	1-back	1.0	1.0	0.514	t	TR
178.56	2.0	1-back	0.0	1.0	0.484	f	TL
180.567	2.0	1-back	0.0	1.0	0.448	r	BL
182.573	2.0	1-back	1.0	0.0	0.455	s	BL
184.579	2.0	1-back	0.0	1.0	0.433	f	TR
186.585	2.0	1-back	0.0	1.0	0.597	c	BR
188.592	2.0	1-back	1.0	1.0	0.358	z	BR
190.598	2.0	1-back	0.0	1.0	0.353	v	BL
192.604	2.0	1-back	0.0	1.0	0.505	p	TL
194.61	2.0	1-back	1.0	1.0	0.321	t	TL
196.617	2.0	1-back	0.0	1.0	0.35	c	BL
198.623	2.0	1-back	0.0	1.0	0.485	p	BR
200.629	2.0	1-back	0.0	1.0	0.443	v	TL
202.635	2.0	1-back	1.0	1.0	0.44	n	TL
204.642	2.0	1-back	0.0	1.0	0.324	s	BR
206.648	2.0	1-back	1.0	1.0	0.373	z	BR
208.654	2.0	1-back	0.0	1.0	0.314	v	BL
210.66	2.0	1-back	0.0	1.0	0.384	n	BR
212.667	2.0	1-back	0.0	1.0	0.422	t	TL
214.673	2.0	1-back	1.0	1.0	0.415	g	TL
216.679	2.0	1-back	0.0	1.0	0.284	x	TR
218.685	2.0	1-back	1.0	1.0	0.644	g	TR
220.692	2.0	1-back	0.0	1.0	0.319	c	TL
222.698	2.0	1-back	0.0	1.0	0.433	v	BL
224.704	2.0	1-back	0.0	1.0	0.329	f	BR
226.71	2.0	1-back	1.0	1.0	0.323	n	BR
232.748	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
234.804	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.861	2.0	baseline	1.0	1.0	0.456	redcross.bmp	n/a
238.917	2.0	baseline	1.0	1.0	0.702	redcross.bmp	n/a
240.973	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.03	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
245.086	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.143	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
249.199	2.0	baseline	1.0	1.0	0.485	redcross.bmp	n/a
251.255	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
253.312	2.0	baseline	1.0	1.0	0.408	redcross.bmp	n/a
255.368	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
