onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	p	TR
5.825	2.0	1-back	0.0	1.0	0.52	f	BL
7.824	2.0	1-back	1.0	1.0	0.668	n	BL
9.823	2.0	1-back	0.0	1.0	0.52	x	TR
11.822	2.0	1-back	0.0	1.0	0.473	c	TL
13.821	2.0	1-back	1.0	1.0	0.43	p	TL
15.82	2.0	1-back	0.0	1.0	0.536	n	BL
17.819	2.0	1-back	0.0	1.0	0.531	c	TR
19.818	2.0	1-back	1.0	1.0	0.487	g	TR
21.817	2.0	1-back	0.0	1.0	0.623	n	TL
23.817	2.0	1-back	0.0	1.0	0.354	s	BR
25.816	2.0	1-back	0.0	1.0	0.518	x	BL
27.815	2.0	1-back	0.0	1.0	0.492	t	TL
29.814	2.0	1-back	1.0	1.0	0.402	g	TL
31.813	2.0	1-back	0.0	1.0	0.419	p	BR
33.812	2.0	1-back	0.0	1.0	0.609	c	TL
35.811	2.0	1-back	1.0	1.0	0.725	r	TL
37.81	2.0	1-back	0.0	1.0	0.55	t	BL
39.809	2.0	1-back	1.0	1.0	0.512	v	BL
41.808	2.0	1-back	0.0	1.0	0.516	g	BR
43.807	2.0	1-back	0.0	1.0	0.601	p	TL
45.806	2.0	1-back	0.0	1.0	0.466	x	BR
47.805	2.0	1-back	1.0	1.0	0.529	z	BR
49.805	2.0	1-back	0.0	1.0	0.675	l	TR
51.804	2.0	1-back	1.0	1.0	0.462	v	TR
53.803	2.0	1-back	0.0	1.0	0.582	n	BR
55.802	2.0	1-back	0.0	0.0	0.539	r	BL
57.801	2.0	1-back	1.0	1.0	0.745	s	BL
59.8	2.0	1-back	0.0	1.0	0.556	z	TR
61.799	2.0	1-back	0.0	1.0	0.729	l	TL
63.798	2.0	1-back	0.0	1.0	0.615	g	BR
65.797	2.0	1-back	1.0	1.0	0.509	f	BR
67.796	2.0	1-back	0.0	1.0	0.489	t	TR
69.795	2.0	1-back	0.0	1.0	0.533	z	TL
71.794	2.0	1-back	1.0	1.0	0.515	l	TL
73.793	2.0	1-back	0.0	1.0	0.442	f	BL
75.792	2.0	1-back	0.0	1.0	0.543	t	TR
77.792	2.0	1-back	1.0	1.0	0.507	r	TR
79.791	2.0	1-back	0.0	1.0	0.471	l	BR
81.79	2.0	1-back	1.0	1.0	0.461	z	BR
83.789	2.0	1-back	0.0	1.0	0.429	r	TR
85.788	2.0	1-back	1.0	1.0	0.482	v	TR
87.787	2.0	1-back	0.0	1.0	0.674	s	BL
89.786	2.0	1-back	1.0	1.0	0.612	f	BL
91.785	2.0	1-back	0.0	1.0	0.526	v	TL
93.784	2.0	1-back	0.0	1.0	0.476	x	BR
95.783	2.0	1-back	1.0	1.0	0.437	c	BR
97.782	2.0	1-back	0.0	1.0	0.55	s	BL
103.829	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.878	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.927	2.0	baseline	1.0	1.0	0.426	redcross.bmp	n/a
109.976	2.0	baseline	1.0	1.0	0.664	redcross.bmp	n/a
112.025	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.074	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.123	2.0	baseline	1.0	1.0	0.372	redcross.bmp	n/a
118.173	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.222	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.271	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.32	2.0	baseline	1.0	1.0	0.59	redcross.bmp	n/a
126.369	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.416	1.8	no_response	n/a	1.0	n/a	c	BL
134.215	1.8	no_response	n/a	1.0	n/a	l	TR
136.015	2.0	2-back	0.0	1.0	0.602	v	BR
138.014	2.0	2-back	1.0	1.0	0.674	p	TR
140.013	2.0	2-back	0.0	1.0	0.533	r	TL
142.012	2.0	2-back	0.0	1.0	0.839	t	BR
144.011	2.0	2-back	1.0	0.0	0.473	n	TL
146.01	2.0	2-back	0.0	1.0	0.519	s	TR
148.009	2.0	2-back	0.0	1.0	0.559	f	BL
150.008	2.0	2-back	1.0	1.0	0.378	x	TR
152.007	2.0	2-back	0.0	1.0	0.383	v	BR
154.006	2.0	2-back	0.0	1.0	0.526	p	BL
156.005	2.0	2-back	1.0	1.0	0.609	f	BR
158.004	2.0	2-back	0.0	1.0	0.449	n	TL
160.003	2.0	2-back	0.0	1.0	0.485	x	TR
162.002	2.0	2-back	1.0	1.0	0.368	t	TL
164.002	2.0	2-back	0.0	1.0	0.399	s	BL
166.001	2.0	2-back	0.0	0.0	0.971	l	TR
168.0	2.0	2-back	1.0	1.0	0.758	f	BL
169.999	2.0	2-back	1.0	0.0	0.47	c	TR
171.998	2.0	2-back	0.0	1.0	0.4	r	TL
173.997	2.0	2-back	1.0	0.0	0.444	g	TR
175.996	2.0	2-back	0.0	1.0	0.569	s	BL
177.995	2.0	2-back	0.0	1.0	0.76	r	BR
179.994	2.0	2-back	1.0	1.0	0.476	v	BL
181.993	2.0	2-back	0.0	1.0	0.718	p	BL
183.992	2.0	2-back	0.0	1.0	0.597	t	TL
185.991	2.0	2-back	1.0	1.0	0.803	x	BL
187.99	2.0	2-back	0.0	1.0	0.698	z	BR
189.989	2.0	2-back	0.0	1.0	0.724	t	TR
191.989	2.0	2-back	0.0	1.0	0.732	g	TL
193.988	2.0	2-back	1.0	1.0	0.624	c	TR
195.987	2.0	2-back	0.0	1.0	0.683	p	BL
197.986	2.0	2-back	0.0	1.0	0.643	s	BR
199.985	2.0	2-back	0.0	1.0	0.617	v	TL
201.984	2.0	2-back	1.0	1.0	0.606	n	BR
203.983	2.0	2-back	0.0	1.0	0.532	c	BL
205.982	2.0	2-back	0.0	1.0	0.591	l	TL
207.981	2.0	2-back	0.0	0.0	0.714	x	BR
