onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	l	TR
5.825	2.0	1-back	1.0	1.0	0.627	l	BL
7.841	2.0	1-back	0.0	1.0	0.508	s	TR
9.857	2.0	1-back	0.0	1.0	0.648	z	BL
11.872	2.0	1-back	0.0	1.0	0.509	t	TL
13.888	2.0	1-back	0.0	1.0	0.54	x	BR
15.904	2.0	1-back	1.0	1.0	0.591	x	TL
17.919	2.0	1-back	0.0	1.0	0.438	n	BL
19.935	2.0	1-back	0.0	1.0	0.514	s	TR
21.951	2.0	1-back	0.0	1.0	0.524	l	BR
23.967	2.0	1-back	1.0	1.0	0.477	l	TL
25.982	2.0	1-back	0.0	1.0	0.381	g	BR
27.998	2.0	1-back	1.0	0.0	0.464	g	TR
30.014	2.0	1-back	0.0	1.0	0.483	r	TL
32.03	2.0	1-back	1.0	1.0	0.567	r	TR
34.045	2.0	1-back	0.0	1.0	0.571	x	BL
36.061	2.0	1-back	0.0	1.0	0.533	p	TR
38.077	2.0	1-back	1.0	1.0	0.694	p	TL
40.092	2.0	1-back	0.0	1.0	0.525	c	TR
42.108	2.0	1-back	0.0	1.0	0.517	r	BL
44.124	2.0	1-back	0.0	1.0	0.575	f	TR
46.14	2.0	1-back	1.0	1.0	0.414	f	BR
48.155	2.0	1-back	1.0	1.0	0.617	f	BL
50.171	2.0	1-back	0.0	1.0	0.454	c	TL
52.187	2.0	1-back	0.0	1.0	0.551	z	BL
54.203	2.0	1-back	1.0	1.0	0.539	z	BR
56.218	2.0	1-back	0.0	1.0	0.643	v	BL
58.234	2.0	1-back	0.0	1.0	0.573	p	TL
60.25	2.0	1-back	1.0	1.0	0.551	p	TR
62.266	2.0	1-back	0.0	1.0	0.508	n	BR
64.281	2.0	1-back	0.0	1.0	0.475	s	BL
66.297	2.0	1-back	1.0	1.0	0.537	s	TL
68.313	2.0	1-back	0.0	1.0	0.539	z	TR
70.328	2.0	1-back	0.0	1.0	0.587	v	BL
72.344	2.0	1-back	0.0	1.0	0.505	t	BR
74.36	2.0	1-back	1.0	1.0	0.698	t	TL
76.376	2.0	1-back	1.0	1.0	0.631	t	BR
78.391	2.0	1-back	0.0	1.0	0.56	g	TL
80.407	2.0	1-back	0.0	1.0	0.476	x	BR
82.423	2.0	1-back	0.0	1.0	0.524	g	BL
84.439	2.0	1-back	0.0	1.0	0.506	c	TL
86.454	2.0	1-back	1.0	1.0	0.558	c	TR
88.47	2.0	1-back	0.0	1.0	0.464	v	BR
90.486	2.0	1-back	1.0	1.0	0.591	v	TL
92.502	2.0	1-back	0.0	1.0	0.425	f	TR
94.517	2.0	1-back	0.0	1.0	0.441	r	BR
96.533	2.0	1-back	0.0	1.0	0.545	n	BL
98.549	2.0	1-back	1.0	1.0	0.635	n	BR
104.612	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.661	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.71	2.0	baseline	1.0	1.0	0.331	redcross.bmp	n/a
110.759	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.809	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.858	2.0	baseline	1.0	1.0	0.4	redcross.bmp	n/a
116.907	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.956	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
121.005	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
123.054	2.0	baseline	1.0	1.0	0.359	redcross.bmp	n/a
125.103	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
127.152	2.0	baseline	1.0	1.0	0.408	redcross.bmp	n/a
133.199	1.8	no_response	n/a	1.0	n/a	z	TR
134.998	1.8	no_response	n/a	1.0	n/a	n	BL
136.798	2.0	2-back	0.0	1.0	0.698	g	BL
138.813	2.0	2-back	0.0	1.0	0.672	p	TR
140.829	2.0	2-back	1.0	1.0	0.732	g	TL
142.845	2.0	2-back	0.0	1.0	0.69	s	TL
144.861	2.0	2-back	0.0	1.0	0.536	f	BL
146.876	2.0	2-back	1.0	0.0	0.97	s	TR
148.892	2.0	2-back	1.0	1.0	0.725	f	TR
150.908	2.0	2-back	0.0	1.0	0.554	c	TL
152.924	2.0	2-back	0.0	1.0	0.448	x	BR
154.939	2.0	2-back	1.0	1.0	0.448	c	BL
156.955	2.0	2-back	0.0	1.0	0.58	l	TL
158.971	2.0	2-back	0.0	1.0	0.648	v	TL
160.986	2.0	2-back	0.0	1.0	0.684	p	TR
163.002	2.0	2-back	1.0	1.0	0.698	v	BR
165.018	2.0	2-back	0.0	1.0	0.537	c	TL
167.034	2.0	2-back	0.0	1.0	0.644	s	TL
169.049	2.0	2-back	0.0	1.0	0.581	t	BL
171.065	2.0	2-back	0.0	1.0	0.569	x	BR
173.081	2.0	2-back	1.0	1.0	0.661	t	TL
175.097	2.0	2-back	0.0	1.0	0.537	r	BL
177.112	2.0	2-back	0.0	1.0	0.468	n	BR
179.128	2.0	2-back	1.0	0.0	0.601	r	BR
181.144	2.0	2-back	0.0	1.0	0.521	l	TR
183.159	2.0	2-back	0.0	1.0	0.66	v	BL
185.175	2.0	2-back	1.0	1.0	0.434	l	BR
187.191	2.0	2-back	1.0	1.0	0.649	v	TR
189.207	2.0	2-back	0.0	1.0	0.456	s	BL
191.222	2.0	2-back	0.0	0.0	0.693	t	BR
193.238	2.0	2-back	0.0	1.0	0.445	c	BR
195.254	2.0	2-back	1.0	0.0	0.806	t	TR
197.27	2.0	2-back	0.0	1.0	0.529	n	TL
199.285	2.0	2-back	0.0	0.0	0.612	l	BR
201.301	2.0	2-back	1.0	0.0	0.454	n	TR
203.317	2.0	2-back	0.0	1.0	0.442	p	TL
205.333	2.0	2-back	0.0	1.0	0.424	x	BL
207.348	2.0	2-back	1.0	1.0	0.59	p	TR
209.364	2.0	2-back	0.0	1.0	0.361	f	BR
211.38	2.0	2-back	0.0	1.0	0.42	z	TL
213.395	2.0	2-back	1.0	1.0	0.402	f	TR
215.411	2.0	2-back	0.0	1.0	0.402	r	BL
217.427	2.0	2-back	0.0	1.0	0.487	x	BR
219.443	2.0	2-back	1.0	1.0	0.329	r	TR
221.458	2.0	2-back	0.0	1.0	0.338	g	BL
223.474	2.0	2-back	0.0	1.0	0.552	z	BL
225.49	2.0	2-back	1.0	1.0	0.452	g	TL
227.506	2.0	2-back	1.0	0.0	0.377	z	BR
233.569	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.618	2.0	baseline	1.0	1.0	0.631	redcross.bmp	n/a
237.667	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
239.716	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
241.765	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.814	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
245.863	2.0	baseline	1.0	1.0	0.369	redcross.bmp	n/a
247.913	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
249.962	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.011	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
254.06	2.0	baseline	1.0	1.0	0.32	redcross.bmp	n/a
256.109	2.0	baseline	1.0	1.0	0.541	redcross.bmp	n/a
