onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	0.0	0.742	v	TR
5.826	2.0	1-back	1.0	0.0	1.199	v	BL
7.839	2.0	1-back	0.0	1.0	0.701	p	TR
9.853	2.0	1-back	0.0	1.0	0.848	g	BL
11.866	2.0	1-back	1.0	1.0	0.746	g	TL
13.879	2.0	1-back	0.0	1.0	0.423	z	BR
15.893	2.0	1-back	0.0	1.0	0.572	l	TL
17.906	2.0	1-back	0.0	1.0	0.539	t	BL
19.919	2.0	1-back	1.0	0.0	0.463	t	TR
21.933	2.0	1-back	0.0	1.0	0.395	s	BR
23.946	2.0	1-back	0.0	1.0	0.818	l	TL
25.959	2.0	1-back	0.0	1.0	0.507	x	BR
27.973	2.0	1-back	1.0	0.0	0.405	x	TR
29.986	2.0	1-back	1.0	0.0	0.06	x	TL
31.999	2.0	1-back	0.0	1.0	0.461	s	TR
34.013	2.0	1-back	1.0	0.0	0.923	s	BL
36.026	2.0	1-back	0.0	1.0	0.727	n	TR
38.039	2.0	1-back	0.0	1.0	1.0	r	TL
40.053	2.0	1-back	0.0	0.0	0.677	s	TR
42.066	2.0	1-back	0.0	1.0	0.357	t	BL
44.079	2.0	1-back	1.0	1.0	0.732	t	TR
46.093	2.0	1-back	0.0	1.0	0.453	l	BR
48.106	2.0	1-back	0.0	0.0	0.611	r	BL
50.119	2.0	1-back	0.0	1.0	0.25	f	TL
52.132	2.0	1-back	1.0	0.0	0.479	f	BL
54.146	2.0	1-back	0.0	1.0	0.305	z	BR
56.159	2.0	1-back	1.0	1.0	0.694	z	BL
58.172	2.0	1-back	0.0	1.0	0.534	c	TL
60.186	2.0	1-back	1.0	1.0	0.7	c	TR
62.199	2.0	1-back	0.0	1.0	0.513	p	BR
64.212	2.0	1-back	1.0	0.0	0.771	p	BL
66.226	2.0	1-back	0.0	1.0	0.659	n	TL
68.239	2.0	1-back	1.0	1.0	0.477	n	TR
70.252	2.0	1-back	0.0	1.0	0.419	f	BL
72.266	2.0	1-back	1.0	0.0	0.459	f	BR
74.279	2.0	1-back	0.0	1.0	0.333	l	TL
76.292	2.0	1-back	0.0	1.0	0.693	r	BR
78.306	2.0	1-back	1.0	0.0	0.466	r	TL
80.319	2.0	1-back	0.0	1.0	0.285	z	BR
82.332	2.0	1-back	0.0	1.0	0.5	n	BL
84.346	2.0	1-back	0.0	1.0	0.744	c	TL
86.359	2.0	1-back	1.0	1.0	0.786	c	TR
88.372	2.0	1-back	0.0	1.0	0.572	v	BR
90.386	2.0	1-back	1.0	0.0	0.597	v	TL
92.399	2.0	1-back	0.0	1.0	0.22	x	TR
94.412	2.0	1-back	0.0	1.0	0.684	g	BR
96.426	2.0	1-back	0.0	1.0	0.853	p	BL
98.439	2.0	1-back	0.0	0.0	0.909	g	BR
104.492	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.532	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.572	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
110.612	2.0	baseline	1.0	0.0	0.996	redcross.bmp	n/a
112.652	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.692	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.732	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.772	2.0	baseline	1.0	0.0	0.432	redcross.bmp	n/a
120.812	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.852	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.892	2.0	baseline	1.0	0.0	0.36	redcross.bmp	n/a
126.932	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.972	1.8	no_response	n/a	1.0	n/a	c	TR
134.772	1.8	no_response	n/a	0.0	0.967	g	BL
136.572	2.0	2-back	1.0	0.0	0.897	c	BL
138.585	2.0	2-back	0.0	1.0	0.821	p	TR
140.599	2.0	2-back	0.0	1.0	0.662	v	TL
142.612	2.0	2-back	1.0	1.0	0.744	p	TL
144.625	2.0	2-back	0.0	1.0	0.599	s	BL
146.639	2.0	2-back	0.0	1.0	0.693	x	TR
148.652	2.0	2-back	1.0	1.0	0.799	s	TR
150.665	2.0	2-back	1.0	1.0	0.782	x	TL
152.678	2.0	2-back	0.0	1.0	0.418	n	BR
154.692	2.0	2-back	0.0	1.0	0.737	f	BL
156.705	2.0	2-back	1.0	1.0	0.84	n	TL
158.718	2.0	2-back	0.0	1.0	0.691	t	TL
160.732	2.0	2-back	0.0	1.0	0.631	l	TR
162.745	2.0	2-back	0.0	1.0	0.587	r	BR
164.758	2.0	2-back	1.0	1.0	0.836	l	TL
166.772	2.0	2-back	0.0	1.0	0.671	z	TL
168.785	2.0	2-back	0.0	1.0	0.992	v	BL
170.798	2.0	2-back	0.0	1.0	0.751	t	BR
172.812	2.0	2-back	0.0	1.0	0.763	g	TL
174.825	2.0	2-back	1.0	1.0	1.012	t	BL
176.838	2.0	2-back	0.0	1.0	0.844	f	BR
178.852	2.0	2-back	0.0	1.0	0.586	r	BR
180.865	2.0	2-back	1.0	0.0	0.636	f	TR
182.878	2.0	2-back	0.0	0.0	0.76	z	BL
184.892	2.0	2-back	0.0	1.0	0.809	c	BR
186.905	2.0	2-back	0.0	1.0	0.744	g	TR
188.918	2.0	2-back	1.0	1.0	0.941	c	BL
190.932	2.0	2-back	0.0	1.0	0.911	p	BR
192.945	2.0	2-back	0.0	1.0	0.944	v	BR
194.958	2.0	2-back	1.0	0.0	0.965	p	TR
196.972	2.0	2-back	0.0	1.0	0.839	s	TL
198.985	2.0	2-back	0.0	1.0	0.82	t	BR
200.998	2.0	2-back	1.0	1.0	0.765	s	TR
203.012	2.0	2-back	0.0	1.0	0.777	r	TL
205.025	2.0	2-back	0.0	1.0	0.795	z	BL
207.038	2.0	2-back	1.0	1.0	0.777	r	TR
209.051	2.0	2-back	1.0	0.0	0.485	z	BR
211.065	2.0	2-back	0.0	1.0	0.797	n	TL
213.078	2.0	2-back	0.0	1.0	0.748	g	TR
215.091	2.0	2-back	1.0	1.0	0.883	n	BL
217.105	2.0	2-back	0.0	1.0	0.712	x	BR
219.118	2.0	2-back	0.0	1.0	0.697	v	TR
221.131	2.0	2-back	1.0	0.0	0.784	x	BL
223.145	2.0	2-back	0.0	0.0	0.645	l	BL
225.158	2.0	2-back	0.0	1.0	0.647	f	TL
227.171	2.0	2-back	1.0	1.0	0.838	l	BR
233.225	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.265	2.0	baseline	1.0	0.0	0.421	redcross.bmp	n/a
237.305	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
239.345	2.0	baseline	1.0	0.0	0.403	redcross.bmp	n/a
241.385	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.425	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
245.465	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.505	2.0	baseline	1.0	0.0	0.286	redcross.bmp	n/a
249.545	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
251.585	2.0	baseline	1.0	0.0	0.471	redcross.bmp	n/a
253.625	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
255.665	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
