onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.017	1.8	no_response	n/a	1.0	n/a	t	TR
5.822	2.0	1-back	0.0	1.0	0.947	c	BR
7.845	2.0	1-back	0.0	1.0	0.687	n	BL
9.868	2.0	1-back	1.0	1.0	0.677	l	BL
11.891	2.0	1-back	0.0	1.0	0.494	g	TR
13.914	2.0	1-back	0.0	1.0	0.509	f	TL
15.937	2.0	1-back	1.0	1.0	0.518	p	TL
17.96	2.0	1-back	0.0	1.0	0.559	x	TR
19.983	2.0	1-back	1.0	1.0	0.496	n	TR
22.006	2.0	1-back	0.0	1.0	0.555	s	TL
24.029	2.0	1-back	0.0	1.0	0.727	r	BR
26.052	2.0	1-back	1.0	1.0	0.454	v	BR
28.075	2.0	1-back	0.0	1.0	0.389	l	TL
30.098	2.0	1-back	1.0	1.0	0.391	z	TL
32.121	2.0	1-back	0.0	1.0	0.411	c	TR
34.144	2.0	1-back	0.0	1.0	0.422	f	BL
36.167	2.0	1-back	0.0	1.0	0.787	p	TR
38.19	2.0	1-back	1.0	1.0	0.494	t	TR
40.213	2.0	1-back	0.0	1.0	0.482	g	BL
42.236	2.0	1-back	1.0	1.0	0.558	x	BL
44.259	2.0	1-back	0.0	1.0	0.423	c	TR
46.282	2.0	1-back	1.0	1.0	0.587	p	TR
48.305	2.0	1-back	0.0	1.0	0.544	z	TL
50.328	2.0	1-back	0.0	1.0	0.562	r	BL
52.351	2.0	1-back	1.0	1.0	0.598	n	BL
54.374	2.0	1-back	0.0	1.0	0.552	z	BR
56.397	2.0	1-back	0.0	1.0	0.63	f	BL
58.42	2.0	1-back	0.0	1.0	0.628	s	TL
60.443	2.0	1-back	0.0	1.0	0.638	v	BR
62.466	2.0	1-back	1.0	1.0	0.592	c	BR
64.489	2.0	1-back	0.0	1.0	0.645	z	TL
66.512	2.0	1-back	1.0	1.0	0.552	r	TL
68.535	2.0	1-back	0.0	1.0	0.524	l	TR
70.558	2.0	1-back	1.0	1.0	0.52	n	TR
72.581	2.0	1-back	0.0	1.0	0.543	v	BR
74.604	2.0	1-back	1.0	1.0	0.538	f	BR
76.627	2.0	1-back	0.0	1.0	0.512	r	TL
78.65	2.0	1-back	1.0	1.0	0.545	l	TL
80.673	2.0	1-back	0.0	1.0	0.6	x	BR
82.696	2.0	1-back	0.0	1.0	0.678	s	BL
84.719	2.0	1-back	0.0	1.0	0.698	g	TL
86.742	2.0	1-back	0.0	1.0	0.701	t	BL
88.765	2.0	1-back	0.0	1.0	0.655	p	BR
90.788	2.0	1-back	0.0	1.0	0.669	s	BL
92.811	2.0	1-back	1.0	1.0	0.728	x	BL
94.834	2.0	1-back	0.0	1.0	0.714	v	TR
96.857	2.0	1-back	0.0	1.0	0.628	t	BR
98.88	2.0	1-back	1.0	1.0	0.641	g	BR
104.934	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.99	2.0	baseline	1.0	1.0	0.49	redcross.bmp	n/a
109.046	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
111.103	2.0	baseline	1.0	1.0	0.412	redcross.bmp	n/a
113.159	2.0	baseline	1.0	1.0	0.455	redcross.bmp	n/a
115.216	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
117.272	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
119.329	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
121.385	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
123.441	2.0	baseline	1.0	1.0	0.334	redcross.bmp	n/a
125.498	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
127.554	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
133.605	1.8	no_response	n/a	1.0	n/a	r	TL
135.41	1.8	no_response	n/a	1.0	n/a	p	TR
137.216	2.0	2-back	0.0	1.0	0.7	x	BL
139.239	2.0	2-back	1.0	1.0	0.72	t	TR
141.262	2.0	2-back	0.0	1.0	0.502	g	TL
143.285	2.0	2-back	0.0	1.0	0.931	n	BL
145.308	2.0	2-back	1.0	1.0	0.822	z	TL
147.331	2.0	2-back	0.0	1.0	0.933	c	TR
149.354	2.0	2-back	0.0	1.0	0.952	v	BR
151.377	2.0	2-back	0.0	1.0	0.859	n	BL
153.4	2.0	2-back	1.0	1.0	0.496	g	BR
155.423	2.0	2-back	0.0	1.0	0.862	s	TL
157.446	2.0	2-back	0.0	1.0	0.812	v	TR
159.469	2.0	2-back	1.0	1.0	0.51	l	TL
161.492	2.0	2-back	1.0	1.0	0.819	f	TR
163.515	2.0	2-back	0.0	1.0	0.785	s	BR
