onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.025	1.8	no_response	n/a	0.0	1.451	v	BL
5.825	1.8	no_response	n/a	0.0	0.917	c	BR
7.624	2.0	2-back	1.0	1.0	0.645	g	BL
9.623	2.0	2-back	0.0	1.0	0.607	p	TR
11.622	2.0	2-back	0.0	1.0	0.654	n	TL
13.621	2.0	2-back	1.0	1.0	0.731	x	TR
15.62	2.0	2-back	0.0	1.0	0.629	p	BL
17.619	2.0	2-back	0.0	1.0	0.696	c	TL
19.618	2.0	2-back	0.0	0.0	0.764	l	TL
21.617	2.0	2-back	0.0	1.0	0.628	v	TR
23.616	2.0	2-back	1.0	1.0	0.797	x	TL
25.615	2.0	2-back	1.0	0.0	0.718	g	TR
27.615	2.0	2-back	0.0	1.0	0.81	t	BR
29.614	2.0	2-back	0.0	1.0	0.725	z	BL
31.613	2.0	2-back	1.0	1.0	0.705	n	BR
33.612	2.0	2-back	0.0	1.0	0.835	f	TR
35.611	2.0	2-back	0.0	1.0	0.789	x	TL
37.61	2.0	2-back	0.0	1.0	0.853	n	BL
39.609	2.0	2-back	1.0	1.0	0.684	t	TL
41.608	2.0	2-back	0.0	1.0	0.834	l	BR
43.607	2.0	2-back	0.0	0.0	0.901	r	BL
45.606	2.0	2-back	1.0	0.0	0.891	f	BR
47.605	2.0	2-back	0.0	0.0	0.938	s	BR
49.604	2.0	2-back	0.0	1.0	0.874	v	TL
51.603	2.0	2-back	0.0	1.0	0.776	n	TR
53.603	2.0	2-back	1.0	1.0	0.693	p	TL
55.602	2.0	2-back	0.0	0.0	n/a	s	BL
57.601	2.0	2-back	0.0	1.0	0.371	g	BR
59.6	2.0	2-back	1.0	0.0	0.368	f	BL
61.599	2.0	2-back	0.0	1.0	0.708	r	TR
63.598	2.0	2-back	0.0	1.0	0.398	s	TL
65.597	2.0	2-back	0.0	0.0	0.391	z	BL
67.596	2.0	2-back	1.0	0.0	0.252	c	TL
69.595	2.0	2-back	0.0	1.0	0.363	r	BR
71.594	2.0	2-back	0.0	1.0	0.347	v	TR
73.593	2.0	2-back	1.0	0.0	0.516	l	BR
75.592	2.0	2-back	1.0	0.0	0.825	c	TR
77.591	2.0	2-back	0.0	0.0	0.458	s	BL
79.59	2.0	2-back	0.0	1.0	0.389	t	TL
81.59	2.0	2-back	0.0	1.0	0.473	r	TR
83.589	2.0	2-back	0.0	1.0	0.753	z	BL
85.588	2.0	2-back	1.0	0.0	0.506	l	TR
87.587	2.0	2-back	1.0	0.0	0.363	x	BL
89.586	2.0	2-back	0.0	1.0	0.609	f	BR
91.585	2.0	2-back	0.0	1.0	0.701	p	TR
93.584	2.0	2-back	1.0	0.0	0.497	g	BR
95.583	2.0	2-back	0.0	1.0	0.919	t	BL
97.582	2.0	2-back	1.0	0.0	0.518	z	BR
103.629	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.678	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.727	2.0	baseline	1.0	0.0	0.693	redcross.bmp	n/a
109.776	2.0	baseline	1.0	1.0	0.333	redcross.bmp	n/a
111.825	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
113.874	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
115.923	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
117.972	2.0	baseline	1.0	0.0	0.562	redcross.bmp	n/a
120.022	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.071	2.0	baseline	1.0	0.0	0.593	redcross.bmp	n/a
124.12	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.169	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.216	1.8	no_response	n/a	0.0	0.843	l	TR
134.015	2.0	1-back	1.0	0.0	0.497	x	TR
136.014	2.0	1-back	0.0	0.0	0.337	l	BL
138.013	2.0	1-back	1.0	1.0	0.712	s	BL
140.013	2.0	1-back	0.0	1.0	0.675	g	TL
142.012	2.0	1-back	0.0	1.0	0.608	r	BR
144.011	2.0	1-back	0.0	0.0	0.755	s	TL
146.01	2.0	1-back	0.0	1.0	0.596	z	BL
148.009	2.0	1-back	0.0	1.0	0.83	t	TR
150.008	2.0	1-back	1.0	1.0	0.701	x	TR
152.007	2.0	1-back	0.0	1.0	0.63	n	BR
154.006	2.0	1-back	0.0	1.0	0.705	l	TL
156.005	2.0	1-back	1.0	1.0	0.796	g	TL
158.004	2.0	1-back	0.0	1.0	0.871	r	BR
160.003	2.0	1-back	1.0	1.0	0.95	p	BR
162.002	2.0	1-back	0.0	1.0	0.881	z	TR
164.001	2.0	1-back	0.0	1.0	0.879	r	BL
166.001	2.0	1-back	1.0	0.0	0.48	x	BL
168.0	2.0	1-back	0.0	0.0	0.458	p	TR
169.999	2.0	1-back	0.0	1.0	0.622	c	BL
171.998	2.0	1-back	0.0	1.0	0.402	f	TR
173.997	2.0	1-back	1.0	1.0	0.588	l	TR
175.996	2.0	1-back	1.0	0.0	0.802	t	TR
177.995	2.0	1-back	0.0	0.0	0.904	f	TL
179.994	2.0	1-back	0.0	1.0	0.803	r	BL
181.993	2.0	1-back	1.0	1.0	0.737	s	BL
183.992	2.0	1-back	0.0	1.0	0.778	f	TR
185.991	2.0	1-back	0.0	1.0	0.868	c	BR
187.99	2.0	1-back	1.0	0.0	0.655	z	BR
189.989	2.0	1-back	0.0	0.0	n/a	v	BL
191.988	2.0	1-back	0.0	0.0	0.798	p	TL
193.988	2.0	1-back	1.0	0.0	0.4	t	TL
195.987	2.0	1-back	0.0	1.0	0.734	c	BL
197.986	2.0	1-back	0.0	1.0	0.664	p	BR
199.985	2.0	1-back	0.0	1.0	0.639	v	TL
201.984	2.0	1-back	1.0	0.0	0.736	n	TL
203.983	2.0	1-back	0.0	1.0	0.437	s	BR
205.982	2.0	1-back	1.0	1.0	0.645	z	BR
207.981	2.0	1-back	0.0	1.0	0.598	v	BL
209.98	2.0	1-back	0.0	1.0	0.502	n	BR
211.979	2.0	1-back	0.0	0.0	0.775	t	TL
213.978	2.0	1-back	1.0	0.0	0.846	g	TL
215.977	2.0	1-back	0.0	0.0	0.686	x	TR
217.976	2.0	1-back	1.0	0.0	0.893	g	TR
219.976	2.0	1-back	0.0	1.0	0.632	c	TL
221.975	2.0	1-back	0.0	1.0	0.494	v	BL
223.974	2.0	1-back	0.0	1.0	0.644	f	BR
225.973	2.0	1-back	1.0	0.0	0.375	n	BR
232.02	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
234.069	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.118	2.0	baseline	1.0	1.0	0.529	redcross.bmp	n/a
238.167	2.0	baseline	1.0	0.0	0.508	redcross.bmp	n/a
240.216	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.265	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
244.314	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.363	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.412	2.0	baseline	1.0	0.0	0.436	redcross.bmp	n/a
250.461	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.51	2.0	baseline	1.0	0.0	0.401	redcross.bmp	n/a
254.559	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
