onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.033	1.8	no_response	n/a	1.0	n/a	t	TR
5.839	2.0	1-back	0.0	1.0	0.919	c	BR
7.862	2.0	1-back	0.0	1.0	0.896	n	BL
9.885	2.0	1-back	1.0	0.0	0.591	l	BL
11.908	2.0	1-back	0.0	1.0	0.57	g	TR
13.931	2.0	1-back	0.0	1.0	0.61	f	TL
15.954	2.0	1-back	1.0	1.0	0.4	p	TL
17.977	2.0	1-back	0.0	1.0	0.324	x	TR
20.0	2.0	1-back	1.0	0.0	0.384	n	TR
22.023	2.0	1-back	0.0	1.0	0.274	s	TL
24.046	2.0	1-back	0.0	1.0	0.386	r	BR
26.069	2.0	1-back	1.0	1.0	0.386	v	BR
28.091	2.0	1-back	0.0	1.0	0.441	l	TL
30.114	2.0	1-back	1.0	1.0	0.309	z	TL
32.137	2.0	1-back	0.0	1.0	0.318	c	TR
34.16	2.0	1-back	0.0	1.0	0.538	f	BL
36.183	2.0	1-back	0.0	1.0	0.45	p	TR
38.206	2.0	1-back	1.0	1.0	0.322	t	TR
40.229	2.0	1-back	0.0	1.0	0.576	g	BL
42.252	2.0	1-back	1.0	1.0	0.285	x	BL
44.275	2.0	1-back	0.0	1.0	0.242	c	TR
46.298	2.0	1-back	1.0	0.0	0.329	p	TR
48.321	2.0	1-back	0.0	0.0	0.153	z	TL
50.344	2.0	1-back	0.0	1.0	0.561	r	BL
52.367	2.0	1-back	1.0	0.0	0.63	n	BL
54.39	2.0	1-back	0.0	1.0	0.257	z	BR
56.413	2.0	1-back	0.0	1.0	0.616	f	BL
58.436	2.0	1-back	0.0	1.0	0.772	s	TL
60.459	2.0	1-back	0.0	1.0	0.537	v	BR
62.482	2.0	1-back	1.0	1.0	0.43	c	BR
64.505	2.0	1-back	0.0	1.0	0.375	z	TL
66.528	2.0	1-back	1.0	1.0	0.48	r	TL
68.551	2.0	1-back	0.0	1.0	0.265	l	TR
70.574	2.0	1-back	1.0	1.0	0.292	n	TR
72.597	2.0	1-back	0.0	1.0	0.231	v	BR
74.62	2.0	1-back	1.0	1.0	0.571	f	BR
76.643	2.0	1-back	0.0	1.0	0.712	r	TL
78.666	2.0	1-back	1.0	1.0	0.684	l	TL
80.689	2.0	1-back	0.0	1.0	0.686	x	BR
82.712	2.0	1-back	0.0	1.0	0.886	s	BL
84.735	2.0	1-back	0.0	0.0	0.814	g	TL
86.758	2.0	1-back	0.0	1.0	0.71	t	BL
88.781	2.0	1-back	0.0	1.0	0.957	p	BR
90.804	2.0	1-back	0.0	1.0	0.677	s	BL
92.827	2.0	1-back	1.0	1.0	0.736	x	BL
94.85	2.0	1-back	0.0	1.0	0.758	v	TR
96.873	2.0	1-back	0.0	1.0	0.696	t	BR
98.896	2.0	1-back	1.0	1.0	0.577	g	BR
104.95	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.006	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
109.062	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
111.119	2.0	baseline	1.0	1.0	0.356	redcross.bmp	n/a
113.175	2.0	baseline	1.0	1.0	0.602	redcross.bmp	n/a
115.232	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
117.288	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
119.345	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
121.401	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
123.457	2.0	baseline	1.0	1.0	0.363	redcross.bmp	n/a
125.514	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
127.57	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
133.621	1.8	no_response	n/a	1.0	n/a	r	TL
135.426	1.8	no_response	n/a	1.0	n/a	p	TR
137.232	2.0	2-back	0.0	1.0	0.7	x	BL
139.255	2.0	2-back	1.0	0.0	1.036	t	TR
141.278	2.0	2-back	0.0	1.0	0.686	g	TL
143.301	2.0	2-back	0.0	1.0	1.022	n	BL
145.324	2.0	2-back	1.0	1.0	0.815	z	TL
147.347	2.0	2-back	0.0	1.0	0.72	c	TR
149.37	2.0	2-back	0.0	1.0	0.629	v	BR
151.393	2.0	2-back	0.0	1.0	0.695	n	BL
153.416	2.0	2-back	1.0	0.0	0.739	g	BR
155.439	2.0	2-back	0.0	1.0	0.335	s	TL
157.462	2.0	2-back	0.0	1.0	0.395	v	TR
159.484	2.0	2-back	1.0	0.0	0.671	l	TL
161.507	2.0	2-back	1.0	0.0	0.542	f	TR
163.53	2.0	2-back	0.0	1.0	0.588	s	BR
165.553	2.0	2-back	0.0	1.0	0.773	c	TL
167.576	2.0	2-back	0.0	1.0	0.758	r	BL
169.599	2.0	2-back	1.0	1.0	0.677	s	TL
171.622	2.0	2-back	0.0	1.0	0.482	l	BR
173.645	2.0	2-back	0.0	1.0	0.697	z	BL
175.668	2.0	2-back	1.0	1.0	0.569	x	BR
177.691	2.0	2-back	0.0	1.0	0.446	f	TL
179.714	2.0	2-back	0.0	1.0	0.48	t	TL
181.737	2.0	2-back	0.0	1.0	0.484	x	TR
183.76	2.0	2-back	1.0	0.0	0.318	r	TL
185.783	2.0	2-back	0.0	1.0	0.327	l	BR
187.806	2.0	2-back	0.0	0.0	0.441	n	BL
189.829	2.0	2-back	1.0	0.0	0.309	s	BR
191.852	2.0	2-back	0.0	1.0	0.398	f	BR
193.875	2.0	2-back	0.0	1.0	0.343	g	BL
195.898	2.0	2-back	0.0	1.0	0.441	p	TR
197.921	2.0	2-back	1.0	0.0	0.493	v	BL
199.944	2.0	2-back	0.0	1.0	0.242	t	BR
201.967	2.0	2-back	1.0	0.0	0.358	t	BL
203.99	2.0	2-back	0.0	1.0	0.498	z	TL
206.013	2.0	2-back	0.0	1.0	0.266	f	TR
208.036	2.0	2-back	1.0	0.0	0.335	p	TL
210.059	2.0	2-back	1.0	0.0	0.639	g	TR
212.082	2.0	2-back	0.0	0.0	0.727	c	BL
