onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	v	TR
5.825	2.0	1-back	1.0	0.0	0.848	v	BL
7.841	2.0	1-back	0.0	0.0	n/a	p	TR
9.857	2.0	1-back	0.0	1.0	0.709	g	BL
11.873	2.0	1-back	1.0	0.0	0.928	g	TL
13.888	2.0	1-back	0.0	1.0	0.844	z	BR
15.904	2.0	1-back	0.0	1.0	0.533	l	TL
17.92	2.0	1-back	0.0	1.0	0.518	t	BL
19.936	2.0	1-back	1.0	1.0	0.943	t	TR
21.951	2.0	1-back	0.0	1.0	0.693	s	BR
23.967	2.0	1-back	0.0	1.0	0.479	l	TL
25.983	2.0	1-back	0.0	1.0	0.537	x	BR
27.998	2.0	1-back	1.0	0.0	0.508	x	TR
30.014	2.0	1-back	1.0	1.0	0.591	x	TL
32.03	2.0	1-back	0.0	1.0	0.51	s	TR
34.046	2.0	1-back	1.0	0.0	0.593	s	BL
36.061	2.0	1-back	0.0	1.0	0.753	n	TR
38.077	2.0	1-back	0.0	1.0	0.719	r	TL
40.093	2.0	1-back	0.0	1.0	0.661	s	TR
42.109	2.0	1-back	0.0	0.0	0.624	t	BL
44.124	2.0	1-back	1.0	1.0	0.831	t	TR
46.14	2.0	1-back	0.0	1.0	0.821	l	BR
48.156	2.0	1-back	0.0	1.0	0.559	r	BL
50.172	2.0	1-back	0.0	1.0	0.512	f	TL
52.187	2.0	1-back	1.0	0.0	0.459	f	BL
54.203	2.0	1-back	0.0	1.0	0.446	z	BR
56.219	2.0	1-back	1.0	1.0	0.647	z	BL
58.234	2.0	1-back	0.0	1.0	0.378	c	TL
60.25	2.0	1-back	1.0	0.0	0.14	c	TR
62.266	2.0	1-back	0.0	1.0	0.798	p	BR
64.282	2.0	1-back	1.0	1.0	0.677	p	BL
66.297	2.0	1-back	0.0	1.0	0.398	n	TL
68.313	2.0	1-back	1.0	0.0	0.501	n	TR
70.329	2.0	1-back	0.0	1.0	0.448	f	BL
72.345	2.0	1-back	1.0	0.0	0.239	f	BR
74.36	2.0	1-back	0.0	1.0	0.195	l	TL
76.376	2.0	1-back	0.0	1.0	0.608	r	BR
78.392	2.0	1-back	1.0	1.0	0.742	r	TL
80.408	2.0	1-back	0.0	1.0	0.652	z	BR
82.423	2.0	1-back	0.0	1.0	0.446	n	BL
84.439	2.0	1-back	0.0	1.0	0.552	c	TL
86.455	2.0	1-back	1.0	1.0	0.849	c	TR
88.47	2.0	1-back	0.0	1.0	0.662	v	BR
90.486	2.0	1-back	1.0	0.0	0.714	v	TL
92.502	2.0	1-back	0.0	1.0	0.942	x	TR
94.518	2.0	1-back	0.0	1.0	0.804	g	BR
96.533	2.0	1-back	0.0	1.0	1.042	p	BL
98.549	2.0	1-back	0.0	1.0	1.067	g	BR
104.613	2.0	baseline	n/a	0.0	0.468	blackcross.bmp	n/a
106.662	2.0	baseline	n/a	0.0	0.765	blackcross.bmp	n/a
108.711	2.0	baseline	1.0	1.0	0.544	redcross.bmp	n/a
110.76	2.0	baseline	1.0	1.0	0.507	redcross.bmp	n/a
112.809	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.858	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.907	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.956	2.0	baseline	1.0	1.0	0.532	redcross.bmp	n/a
121.005	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
123.054	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
125.103	2.0	baseline	1.0	1.0	0.901	redcross.bmp	n/a
127.152	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
133.2	1.8	no_response	n/a	1.0	n/a	c	TR
134.999	1.8	no_response	n/a	0.0	0.668	g	BL
136.798	2.0	2-back	1.0	0.0	0.907	c	BL
138.814	2.0	2-back	0.0	1.0	0.61	p	TR
140.83	2.0	2-back	0.0	1.0	0.557	v	TL
142.845	2.0	2-back	1.0	0.0	0.845	p	TL
144.861	2.0	2-back	0.0	1.0	0.544	s	BL
146.877	2.0	2-back	0.0	0.0	0.754	x	TR
148.893	2.0	2-back	1.0	1.0	0.781	s	TR
150.908	2.0	2-back	1.0	1.0	0.827	x	TL
152.924	2.0	2-back	0.0	0.0	0.715	n	BR
154.94	2.0	2-back	0.0	1.0	0.741	f	BL
156.955	2.0	2-back	1.0	0.0	0.678	n	TL
158.971	2.0	2-back	0.0	1.0	1.098	t	TL
160.987	2.0	2-back	0.0	1.0	0.866	l	TR
163.003	2.0	2-back	0.0	1.0	0.646	r	BR
165.018	2.0	2-back	1.0	1.0	0.634	l	TL
167.034	2.0	2-back	0.0	0.0	1.097	z	TL
169.05	2.0	2-back	0.0	1.0	0.587	v	BL
171.066	2.0	2-back	0.0	0.0	0.913	t	BR
173.081	2.0	2-back	0.0	0.0	0.648	g	TL
175.097	2.0	2-back	1.0	1.0	0.544	t	BL
177.113	2.0	2-back	0.0	0.0	0.681	f	BR
179.128	2.0	2-back	0.0	0.0	0.347	r	BR
181.144	2.0	2-back	1.0	1.0	0.587	f	TR
183.16	2.0	2-back	0.0	1.0	0.745	z	BL
185.176	2.0	2-back	0.0	0.0	0.842	c	BR
187.191	2.0	2-back	0.0	1.0	0.586	g	TR
189.207	2.0	2-back	1.0	0.0	0.484	c	BL
191.223	2.0	2-back	0.0	1.0	0.542	p	BR
193.239	2.0	2-back	0.0	1.0	0.289	v	BR
195.254	2.0	2-back	1.0	0.0	0.362	p	TR
197.27	2.0	2-back	0.0	0.0	0.363	s	TL
