onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.02	1.8	no_response	n/a	1.0	n/a	v	BL
5.82	1.8	no_response	n/a	1.0	n/a	c	BR
7.619	2.0	2-back	1.0	1.0	0.58	g	BL
9.618	2.0	2-back	0.0	0.0	n/a	p	TR
11.618	2.0	2-back	0.0	0.0	n/a	n	TL
13.617	2.0	2-back	1.0	0.0	0.594	x	TR
15.616	2.0	2-back	0.0	0.0	n/a	p	BL
17.615	2.0	2-back	0.0	0.0	n/a	c	TL
19.614	2.0	2-back	0.0	0.0	n/a	l	TL
21.614	2.0	2-back	0.0	0.0	n/a	v	TR
23.613	2.0	2-back	1.0	0.0	0.084	x	TL
25.612	2.0	2-back	1.0	1.0	0.708	g	TR
27.611	2.0	2-back	0.0	0.0	1.109	t	BR
29.61	2.0	2-back	0.0	0.0	n/a	z	BL
31.61	2.0	2-back	1.0	1.0	0.597	n	BR
33.609	2.0	2-back	0.0	1.0	0.5	f	TR
35.608	2.0	2-back	0.0	0.0	1.103	x	TL
37.607	2.0	2-back	0.0	1.0	0.8	n	BL
39.607	2.0	2-back	1.0	0.0	n/a	t	TL
41.606	2.0	2-back	0.0	0.0	0.377	l	BR
43.605	2.0	2-back	0.0	1.0	0.647	r	BL
45.604	2.0	2-back	1.0	0.0	0.972	f	BR
47.603	2.0	2-back	0.0	0.0	n/a	s	BR
49.603	2.0	2-back	0.0	0.0	n/a	v	TL
51.602	2.0	2-back	0.0	1.0	0.67	n	TR
53.601	2.0	2-back	1.0	0.0	n/a	p	TL
55.6	2.0	2-back	0.0	0.0	n/a	s	BL
57.6	2.0	2-back	0.0	1.0	0.83	g	BR
59.599	2.0	2-back	1.0	0.0	n/a	f	BL
61.598	2.0	2-back	0.0	1.0	0.807	r	TR
63.597	2.0	2-back	0.0	0.0	1.057	s	TL
65.596	2.0	2-back	0.0	0.0	n/a	z	BL
67.596	2.0	2-back	1.0	0.0	n/a	c	TL
69.595	2.0	2-back	0.0	0.0	n/a	r	BR
71.594	2.0	2-back	0.0	1.0	1.177	v	TR
73.593	2.0	2-back	1.0	1.0	1.181	l	BR
75.593	2.0	2-back	1.0	0.0	0.385	c	TR
77.592	2.0	2-back	0.0	0.0	0.91	s	BL
79.591	2.0	2-back	0.0	0.0	n/a	t	TL
81.59	2.0	2-back	0.0	1.0	0.838	r	TR
83.589	2.0	2-back	0.0	0.0	0.563	z	BL
85.589	2.0	2-back	1.0	0.0	0.392	l	TR
87.588	2.0	2-back	1.0	1.0	0.637	x	BL
89.587	2.0	2-back	0.0	0.0	n/a	f	BR
91.586	2.0	2-back	0.0	1.0	0.197	p	TR
93.585	2.0	2-back	1.0	1.0	0.236	g	BR
95.585	2.0	2-back	0.0	1.0	0.164	t	BL
97.584	2.0	2-back	1.0	1.0	0.022	z	BR
103.621	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.66	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.7	2.0	baseline	1.0	1.0	0.8	redcross.bmp	n/a
109.739	2.0	baseline	1.0	1.0	0.527	redcross.bmp	n/a
111.778	2.0	baseline	n/a	0.0	0.82	blackcross.bmp	n/a
113.817	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
115.857	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
117.896	2.0	baseline	1.0	1.0	0.531	redcross.bmp	n/a
119.935	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
121.974	2.0	baseline	1.0	1.0	0.44	redcross.bmp	n/a
124.013	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.052	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.09	1.8	no_response	n/a	1.0	n/a	l	TR
133.89	2.0	1-back	1.0	0.0	n/a	x	TR
135.889	2.0	1-back	0.0	1.0	0.855	l	BL
137.888	2.0	1-back	1.0	0.0	n/a	s	BL
139.887	2.0	1-back	0.0	0.0	n/a	g	TL
141.887	2.0	1-back	0.0	0.0	n/a	r	BR
143.886	2.0	1-back	0.0	0.0	n/a	s	TL
145.885	2.0	1-back	0.0	1.0	0.687	z	BL
147.884	2.0	1-back	0.0	0.0	0.384	t	TR
149.883	2.0	1-back	1.0	0.0	0.509	x	TR
151.883	2.0	1-back	0.0	0.0	n/a	n	BR
153.882	2.0	1-back	0.0	1.0	1.103	l	TL
155.881	2.0	1-back	1.0	0.0	n/a	g	TL
157.88	2.0	1-back	0.0	1.0	0.673	r	BR
159.879	2.0	1-back	1.0	0.0	n/a	p	BR
161.879	2.0	1-back	0.0	1.0	0.353	z	TR
163.878	2.0	1-back	0.0	0.0	n/a	r	BL
165.877	2.0	1-back	1.0	1.0	0.82	x	BL
167.876	2.0	1-back	0.0	1.0	0.248	p	TR
169.876	2.0	1-back	0.0	0.0	0.546	c	BL
171.875	2.0	1-back	0.0	1.0	0.16	f	TR
173.874	2.0	1-back	1.0	0.0	1.106	l	TR
175.873	2.0	1-back	1.0	1.0	0.808	t	TR
177.872	2.0	1-back	0.0	0.0	n/a	f	TL
179.872	2.0	1-back	0.0	0.0	0.966	r	BL
181.871	2.0	1-back	1.0	0.0	0.329	s	BL
183.87	2.0	1-back	0.0	0.0	0.999	f	TR
185.869	2.0	1-back	0.0	1.0	1.054	c	BR
187.869	2.0	1-back	1.0	1.0	0.866	z	BR
189.868	2.0	1-back	0.0	1.0	0.85	v	BL
191.867	2.0	1-back	0.0	0.0	0.863	p	TL
193.866	2.0	1-back	1.0	0.0	0.754	t	TL
195.865	2.0	1-back	0.0	0.0	0.714	c	BL
197.865	2.0	1-back	0.0	0.0	0.571	p	BR
199.864	2.0	1-back	0.0	1.0	0.506	v	TL
201.863	2.0	1-back	1.0	1.0	0.768	n	TL
203.862	2.0	1-back	0.0	1.0	0.364	s	BR
205.862	2.0	1-back	1.0	0.0	0.981	z	BR
207.861	2.0	1-back	0.0	0.0	n/a	v	BL
209.86	2.0	1-back	0.0	0.0	n/a	n	BR
211.859	2.0	1-back	0.0	1.0	0.481	t	TL
213.858	2.0	1-back	1.0	0.0	0.6	g	TL
215.858	2.0	1-back	0.0	0.0	n/a	x	TR
217.857	2.0	1-back	1.0	0.0	n/a	g	TR
219.856	2.0	1-back	0.0	0.0	1.126	c	TL
221.855	2.0	1-back	0.0	1.0	0.173	v	BL
223.854	2.0	1-back	0.0	0.0	n/a	f	BR
225.854	2.0	1-back	1.0	0.0	n/a	n	BR
231.891	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
233.93	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.969	2.0	baseline	1.0	1.0	0.423	redcross.bmp	n/a
238.009	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
240.048	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.087	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
244.126	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.166	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.205	2.0	baseline	1.0	1.0	0.516	redcross.bmp	n/a
250.244	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.283	2.0	baseline	1.0	1.0	0.49	redcross.bmp	n/a
254.322	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
