onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	c	BL
5.825	1.8	no_response	n/a	1.0	n/a	l	TR
7.624	2.0	2-back	1.0	1.0	0.633	v	BL
9.623	2.0	2-back	1.0	1.0	0.83	p	TR
11.622	2.0	2-back	0.0	1.0	0.698	r	TL
13.622	2.0	2-back	0.0	1.0	0.484	t	BR
15.621	2.0	2-back	1.0	1.0	0.384	n	TL
17.62	2.0	2-back	0.0	1.0	0.473	s	TR
19.619	2.0	2-back	0.0	1.0	0.542	f	BL
21.618	2.0	2-back	1.0	1.0	0.419	x	TR
23.617	2.0	2-back	0.0	1.0	0.475	v	BR
25.616	2.0	2-back	0.0	1.0	0.43	p	TL
27.615	2.0	2-back	1.0	1.0	0.365	f	BR
29.614	2.0	2-back	1.0	1.0	0.412	n	TL
31.613	2.0	2-back	0.0	1.0	0.455	x	TR
33.612	2.0	2-back	1.0	1.0	0.33	t	TL
35.611	2.0	2-back	0.0	1.0	0.564	s	BL
37.61	2.0	2-back	0.0	1.0	0.481	l	TR
39.609	2.0	2-back	1.0	1.0	0.548	f	BL
41.608	2.0	2-back	1.0	1.0	0.482	c	TR
43.608	2.0	2-back	0.0	1.0	0.495	r	TL
45.607	2.0	2-back	1.0	1.0	0.357	g	TR
47.606	2.0	2-back	0.0	1.0	0.452	s	BL
49.605	2.0	2-back	0.0	1.0	0.49	r	BR
51.604	2.0	2-back	1.0	1.0	0.357	v	BL
53.603	2.0	2-back	0.0	1.0	0.856	p	BL
55.602	2.0	2-back	0.0	1.0	0.567	t	TL
57.601	2.0	2-back	1.0	1.0	0.382	x	BL
59.6	2.0	2-back	0.0	1.0	0.534	z	BR
61.599	2.0	2-back	0.0	1.0	0.532	t	TR
63.598	2.0	2-back	0.0	1.0	0.495	g	TL
65.597	2.0	2-back	1.0	1.0	0.425	c	TR
67.596	2.0	2-back	0.0	1.0	0.488	p	BL
69.595	2.0	2-back	0.0	1.0	0.533	s	BR
71.595	2.0	2-back	0.0	1.0	0.496	v	TL
73.594	2.0	2-back	1.0	1.0	0.426	n	BR
75.593	2.0	2-back	0.0	1.0	0.481	c	BL
77.592	2.0	2-back	0.0	1.0	0.637	l	TL
79.591	2.0	2-back	0.0	1.0	0.467	x	BR
81.59	2.0	2-back	1.0	1.0	0.36	z	TL
