onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.033	1.8	no_response	n/a	1.0	n/a	v	TR
5.839	1.8	no_response	n/a	1.0	n/a	r	BR
7.644	2.0	2-back	1.0	1.0	0.64	v	TL
9.651	2.0	2-back	0.0	1.0	0.89	g	TR
11.657	2.0	2-back	0.0	1.0	0.638	p	BL
13.663	2.0	2-back	1.0	1.0	0.627	g	BR
15.669	2.0	2-back	0.0	1.0	0.662	n	TL
17.676	2.0	2-back	0.0	1.0	0.66	x	TR
19.682	2.0	2-back	0.0	1.0	0.462	l	BR
21.688	2.0	2-back	0.0	1.0	0.722	c	TL
23.694	2.0	2-back	1.0	1.0	0.518	l	BL
25.701	2.0	2-back	1.0	1.0	0.798	c	TR
27.707	2.0	2-back	0.0	1.0	0.678	t	BR
29.713	2.0	2-back	0.0	1.0	0.615	n	TL
31.719	2.0	2-back	1.0	1.0	0.633	t	BR
33.726	2.0	2-back	0.0	1.0	0.633	f	TR
35.732	2.0	2-back	0.0	1.0	0.605	n	BR
37.738	2.0	2-back	0.0	1.0	0.557	x	TL
39.744	2.0	2-back	1.0	1.0	0.566	n	BL
41.751	2.0	2-back	0.0	1.0	0.561	r	TR
43.757	2.0	2-back	0.0	1.0	0.569	f	TL
45.763	2.0	2-back	1.0	1.0	0.583	r	BR
47.769	2.0	2-back	0.0	1.0	0.605	s	TR
49.776	2.0	2-back	0.0	1.0	0.835	v	BL
51.782	2.0	2-back	0.0	1.0	0.653	p	TL
53.788	2.0	2-back	1.0	0.0	0.741	v	TR
55.794	2.0	2-back	0.0	1.0	0.646	s	BL
57.801	2.0	2-back	0.0	1.0	0.543	p	BR
59.807	2.0	2-back	1.0	1.0	0.659	s	TR
61.813	2.0	2-back	0.0	1.0	0.584	g	BL
63.819	2.0	2-back	0.0	1.0	0.573	z	TL
65.826	2.0	2-back	0.0	1.0	0.571	r	BR
67.832	2.0	2-back	1.0	0.0	0.586	z	BL
69.838	2.0	2-back	0.0	1.0	0.488	c	BL
71.844	2.0	2-back	0.0	1.0	0.52	t	BR
73.851	2.0	2-back	1.0	1.0	0.578	c	TL
75.857	2.0	2-back	1.0	1.0	0.566	t	BL
77.863	2.0	2-back	0.0	1.0	0.586	s	BR
79.869	2.0	2-back	0.0	1.0	0.565	x	BL
81.876	2.0	2-back	0.0	1.0	0.628	f	TR
83.882	2.0	2-back	1.0	1.0	0.549	x	TR
85.888	2.0	2-back	1.0	1.0	0.462	f	BR
87.894	2.0	2-back	0.0	1.0	0.531	l	TL
89.901	2.0	2-back	0.0	1.0	0.525	p	BL
91.907	2.0	2-back	1.0	1.0	0.513	l	BL
93.913	2.0	2-back	0.0	1.0	0.496	z	TL
95.919	2.0	2-back	0.0	1.0	0.586	g	TL
97.926	2.0	2-back	1.0	1.0	0.535	z	TR
103.963	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.019	2.0	baseline	1.0	1.0	0.427	redcross.bmp	n/a
108.076	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.132	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.189	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.245	2.0	baseline	1.0	1.0	0.423	redcross.bmp	n/a
116.301	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.358	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.414	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.471	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.527	2.0	baseline	1.0	1.0	0.363	redcross.bmp	n/a
126.583	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
132.634	1.8	no_response	n/a	1.0	n/a	r	TL
134.439	2.0	1-back	1.0	1.0	1.016	r	TR
136.446	2.0	1-back	0.0	1.0	0.684	g	BR
138.452	2.0	1-back	1.0	1.0	0.769	g	TL
140.458	2.0	1-back	0.0	1.0	0.421	f	TR
142.464	2.0	1-back	0.0	1.0	0.623	t	BL
144.471	2.0	1-back	0.0	1.0	0.54	v	TL
146.477	2.0	1-back	0.0	1.0	0.583	p	TR
148.483	2.0	1-back	1.0	1.0	0.646	p	BL
150.489	2.0	1-back	0.0	1.0	0.523	z	BR
152.496	2.0	1-back	0.0	1.0	0.587	s	TR
154.502	2.0	1-back	1.0	1.0	0.446	s	BL
156.508	2.0	1-back	0.0	1.0	0.455	c	TL
158.514	2.0	1-back	1.0	1.0	0.575	c	BR
160.521	2.0	1-back	0.0	1.0	0.489	l	BR
162.527	2.0	1-back	0.0	1.0	0.61	n	BL
164.533	2.0	1-back	0.0	1.0	0.488	v	TL
166.539	2.0	1-back	1.0	1.0	0.613	v	TR
168.546	2.0	1-back	0.0	1.0	0.598	z	BR
170.552	2.0	1-back	0.0	1.0	0.616	s	TL
172.558	2.0	1-back	0.0	1.0	0.672	x	TR
174.564	2.0	1-back	1.0	1.0	0.468	x	BL
176.571	2.0	1-back	1.0	1.0	0.673	x	BR
178.577	2.0	1-back	0.0	1.0	0.595	v	TR
180.583	2.0	1-back	0.0	1.0	0.656	z	TL
182.589	2.0	1-back	1.0	1.0	0.638	z	BR
184.596	2.0	1-back	0.0	1.0	0.658	f	BL
186.602	2.0	1-back	0.0	1.0	0.599	r	TR
188.608	2.0	1-back	1.0	1.0	0.643	r	BL
190.614	2.0	1-back	0.0	1.0	0.581	n	TL
192.62	2.0	1-back	0.0	1.0	0.638	l	BL
194.627	2.0	1-back	1.0	1.0	0.497	l	BR
196.633	2.0	1-back	0.0	1.0	0.529	s	TL
198.639	2.0	1-back	0.0	1.0	0.553	g	TR
200.646	2.0	1-back	0.0	0.0	0.563	c	BL
202.652	2.0	1-back	1.0	1.0	0.791	c	TR
204.658	2.0	1-back	0.0	1.0	0.594	f	BR
206.664	2.0	1-back	1.0	1.0	0.703	f	TL
208.67	2.0	1-back	0.0	1.0	0.602	t	TR
210.677	2.0	1-back	0.0	1.0	0.695	x	BL
212.683	2.0	1-back	0.0	1.0	0.635	p	TL
214.689	2.0	1-back	1.0	1.0	0.529	p	BL
216.695	2.0	1-back	0.0	1.0	0.63	n	BR
218.702	2.0	1-back	1.0	1.0	0.563	n	TL
220.708	2.0	1-back	0.0	1.0	0.435	g	BR
222.714	2.0	1-back	0.0	1.0	0.475	l	BL
224.72	2.0	1-back	0.0	1.0	0.615	t	TR
226.727	2.0	1-back	1.0	1.0	0.7	t	BR
232.764	2.0	baseline	1.0	1.0	0.457	redcross.bmp	n/a
234.82	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.877	2.0	baseline	1.0	1.0	0.393	redcross.bmp	n/a
238.933	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
240.99	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.046	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
245.102	2.0	baseline	1.0	1.0	0.397	redcross.bmp	n/a
247.159	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
249.215	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
