onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.033	1.8	no_response	n/a	1.0	n/a	c	BL
5.839	1.8	no_response	n/a	0.0	1.159	p	BR
7.644	2.0	2-back	1.0	1.0	1.123	n	BL
9.667	2.0	2-back	0.0	1.0	1.187	x	TR
11.69	2.0	2-back	0.0	1.0	1.151	g	TL
13.713	2.0	2-back	1.0	1.0	0.915	p	TR
15.736	2.0	2-back	1.0	1.0	0.98	c	TL
17.759	2.0	2-back	0.0	1.0	1.009	x	BL
19.782	2.0	2-back	1.0	1.0	0.94	l	TL
21.805	2.0	2-back	0.0	1.0	0.881	v	TR
23.828	2.0	2-back	0.0	0.0	0.976	g	TR
25.851	2.0	2-back	0.0	1.0	0.866	t	BR
27.874	2.0	2-back	0.0	1.0	0.89	z	BL
29.897	2.0	2-back	1.0	1.0	0.927	n	BR
31.92	2.0	2-back	0.0	1.0	0.845	f	TL
33.943	2.0	2-back	0.0	1.0	0.802	n	TR
35.966	2.0	2-back	1.0	1.0	0.75	t	TL
37.989	2.0	2-back	0.0	1.0	0.746	v	BL
40.012	2.0	2-back	1.0	1.0	0.693	l	TL
42.035	2.0	2-back	0.0	0.0	0.972	r	TL
44.058	2.0	2-back	0.0	1.0	0.719	s	BR
46.081	2.0	2-back	0.0	1.0	0.669	v	BL
48.104	2.0	2-back	1.0	0.0	0.689	n	BR
50.127	2.0	2-back	0.0	1.0	0.681	p	TL
52.15	2.0	2-back	0.0	1.0	0.535	s	TR
54.173	2.0	2-back	0.0	1.0	0.661	g	BR
56.196	2.0	2-back	0.0	1.0	0.711	p	BL
58.219	2.0	2-back	1.0	1.0	0.928	f	BR
60.242	2.0	2-back	0.0	1.0	0.735	r	TR
62.265	2.0	2-back	0.0	1.0	0.683	s	BL
64.288	2.0	2-back	1.0	1.0	0.72	z	TR
66.311	2.0	2-back	1.0	1.0	0.885	x	BL
68.334	2.0	2-back	0.0	1.0	0.741	c	TL
70.357	2.0	2-back	0.0	1.0	0.641	r	TR
72.38	2.0	2-back	0.0	1.0	0.731	v	BR
74.402	2.0	2-back	0.0	1.0	0.781	l	TL
76.425	2.0	2-back	1.0	1.0	0.594	c	BR
78.448	2.0	2-back	0.0	1.0	0.667	s	TR
80.471	2.0	2-back	1.0	1.0	0.936	t	BR
82.494	2.0	2-back	0.0	1.0	0.975	r	BL
84.517	2.0	2-back	0.0	1.0	1.129	f	TL
86.54	2.0	2-back	1.0	0.0	1.0	z	BL
88.563	2.0	2-back	0.0	1.0	0.947	l	TR
90.586	2.0	2-back	0.0	0.0	1.006	x	TL
92.609	2.0	2-back	1.0	1.0	0.902	f	TR
94.632	2.0	2-back	0.0	1.0	1.004	g	BR
96.655	2.0	2-back	0.0	1.0	0.916	t	BL
98.678	2.0	2-back	1.0	1.0	0.926	z	BR
104.732	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.789	2.0	baseline	1.0	1.0	0.405	redcross.bmp	n/a
108.845	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.901	2.0	baseline	1.0	1.0	0.42	redcross.bmp	n/a
112.958	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
115.014	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
117.071	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
119.127	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
121.184	2.0	baseline	1.0	1.0	0.795	redcross.bmp	n/a
123.24	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
125.296	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
127.353	2.0	baseline	1.0	1.0	0.723	redcross.bmp	n/a
131.414	1.8	no_response	n/a	1.0	n/a	v	TR
133.219	2.0	1-back	0.0	1.0	0.812	p	TL
135.242	2.0	1-back	0.0	1.0	0.665	z	BL
137.265	2.0	1-back	1.0	1.0	0.925	c	BL
139.288	2.0	1-back	0.0	1.0	0.721	t	TR
141.311	2.0	1-back	0.0	1.0	0.688	l	TL
143.334	2.0	1-back	1.0	1.0	0.67	c	TL
145.357	2.0	1-back	0.0	1.0	0.684	v	BL
147.38	2.0	1-back	0.0	1.0	0.682	n	BR
149.403	2.0	1-back	1.0	1.0	0.77	l	BR
151.426	2.0	1-back	0.0	1.0	0.682	v	TL
153.449	2.0	1-back	0.0	1.0	0.818	c	BR
155.472	2.0	1-back	0.0	1.0	0.94	r	TR
157.495	2.0	1-back	1.0	1.0	0.879	t	TR
159.518	2.0	1-back	0.0	1.0	0.945	n	BL
161.541	2.0	1-back	1.0	1.0	0.87	s	BL
163.564	2.0	1-back	0.0	1.0	0.853	v	TR
165.587	2.0	1-back	0.0	1.0	0.876	p	TL
167.61	2.0	1-back	1.0	1.0	0.807	c	TL
169.633	2.0	1-back	0.0	1.0	0.791	g	TR
171.656	2.0	1-back	1.0	1.0	0.851	z	TR
173.679	2.0	1-back	0.0	1.0	0.813	x	BR
175.702	2.0	1-back	0.0	1.0	0.963	g	BL
177.725	2.0	1-back	0.0	1.0	0.973	l	TL
179.748	2.0	1-back	0.0	1.0	1.04	r	BL
181.771	2.0	1-back	1.0	1.0	0.827	x	BL
183.793	2.0	1-back	0.0	1.0	0.71	f	BR
185.816	2.0	1-back	0.0	1.0	0.83	z	TR
187.839	2.0	1-back	1.0	1.0	0.753	r	TR
189.862	2.0	1-back	0.0	1.0	0.873	f	BL
191.885	2.0	1-back	1.0	1.0	0.791	n	BL
193.908	2.0	1-back	0.0	1.0	0.764	x	TR
195.931	2.0	1-back	1.0	1.0	0.761	t	TR
197.954	2.0	1-back	0.0	1.0	0.785	p	BR
199.977	2.0	1-back	1.0	1.0	0.884	x	BR
202.0	2.0	1-back	0.0	1.0	0.75	t	TL
204.023	2.0	1-back	1.0	1.0	0.665	s	TL
206.046	2.0	1-back	0.0	1.0	0.724	f	BL
208.069	2.0	1-back	0.0	1.0	0.891	l	BR
210.092	2.0	1-back	1.0	1.0	0.688	g	BR
212.115	2.0	1-back	0.0	1.0	0.83	n	TL
214.138	2.0	1-back	0.0	1.0	0.647	s	TR
216.161	2.0	1-back	0.0	1.0	0.649	p	BR
218.184	2.0	1-back	0.0	1.0	0.727	r	TL
220.207	2.0	1-back	1.0	1.0	0.642	s	TL
222.23	2.0	1-back	0.0	1.0	0.559	g	BR
224.253	2.0	1-back	1.0	1.0	0.603	z	BR
226.276	2.0	1-back	0.0	1.0	0.635	f	BL
232.33	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
234.386	2.0	baseline	1.0	1.0	0.463	redcross.bmp	n/a
236.443	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
238.499	2.0	baseline	1.0	1.0	0.401	redcross.bmp	n/a
240.556	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.612	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
244.668	2.0	baseline	1.0	1.0	0.462	redcross.bmp	n/a
246.725	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.781	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
250.838	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.894	2.0	baseline	1.0	1.0	0.733	redcross.bmp	n/a
254.951	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
