onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	t	TR
5.825	2.0	1-back	0.0	1.0	0.803	c	BR
7.841	2.0	1-back	0.0	1.0	0.565	n	BL
9.857	2.0	1-back	1.0	1.0	0.508	l	BL
11.872	2.0	1-back	0.0	1.0	0.4	g	TR
13.888	2.0	1-back	0.0	1.0	0.492	f	TL
15.904	2.0	1-back	1.0	0.0	0.67	p	TL
17.92	2.0	1-back	0.0	1.0	0.549	x	TR
19.935	2.0	1-back	1.0	1.0	0.568	n	TR
21.951	2.0	1-back	0.0	1.0	0.464	s	TL
23.967	2.0	1-back	0.0	1.0	0.755	r	BR
25.982	2.0	1-back	1.0	0.0	0.527	v	BR
27.998	2.0	1-back	0.0	1.0	0.508	l	TL
30.014	2.0	1-back	1.0	1.0	0.507	z	TL
32.03	2.0	1-back	0.0	1.0	0.462	c	TR
34.045	2.0	1-back	0.0	1.0	0.489	f	BL
36.061	2.0	1-back	0.0	1.0	0.542	p	TR
38.077	2.0	1-back	1.0	1.0	0.797	t	TR
40.093	2.0	1-back	0.0	1.0	0.364	g	BL
42.108	2.0	1-back	1.0	1.0	0.588	x	BL
44.124	2.0	1-back	0.0	1.0	0.912	c	TR
46.14	2.0	1-back	1.0	0.0	0.475	p	TR
48.155	2.0	1-back	0.0	1.0	0.461	z	TL
50.171	2.0	1-back	0.0	1.0	0.464	r	BL
52.187	2.0	1-back	1.0	1.0	0.613	n	BL
54.203	2.0	1-back	0.0	1.0	0.468	z	BR
56.218	2.0	1-back	0.0	1.0	0.511	f	BL
58.234	2.0	1-back	0.0	1.0	0.468	s	TL
60.25	2.0	1-back	0.0	1.0	0.56	v	BR
62.266	2.0	1-back	1.0	0.0	0.478	c	BR
64.281	2.0	1-back	0.0	1.0	0.381	z	TL
66.297	2.0	1-back	1.0	1.0	0.5	r	TL
68.313	2.0	1-back	0.0	1.0	0.324	l	TR
70.328	2.0	1-back	1.0	0.0	0.444	n	TR
72.344	2.0	1-back	0.0	1.0	0.363	v	BR
74.36	2.0	1-back	1.0	0.0	0.333	f	BR
76.376	2.0	1-back	0.0	1.0	0.65	r	TL
78.391	2.0	1-back	1.0	1.0	0.651	l	TL
80.407	2.0	1-back	0.0	1.0	0.385	x	BR
82.423	2.0	1-back	0.0	1.0	0.589	s	BL
84.439	2.0	1-back	0.0	1.0	0.524	g	TL
86.454	2.0	1-back	0.0	1.0	0.575	t	BL
88.47	2.0	1-back	0.0	1.0	0.362	p	BR
90.486	2.0	1-back	0.0	1.0	0.502	s	BL
92.501	2.0	1-back	1.0	0.0	0.537	x	BL
94.517	2.0	1-back	0.0	1.0	0.454	v	TR
96.533	2.0	1-back	0.0	1.0	0.556	t	BR
98.549	2.0	1-back	1.0	1.0	0.568	g	BR
104.612	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.661	2.0	baseline	1.0	1.0	0.462	redcross.bmp	n/a
108.71	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.759	2.0	baseline	1.0	1.0	0.638	redcross.bmp	n/a
112.808	2.0	baseline	1.0	1.0	0.844	redcross.bmp	n/a
114.857	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.906	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
