onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	r	TL
5.826	2.0	1-back	1.0	0.0	n/a	r	TR
7.825	2.0	1-back	0.0	1.0	0.702	g	BR
9.824	2.0	1-back	1.0	1.0	0.763	g	TL
11.823	2.0	1-back	0.0	1.0	0.686	f	TR
13.822	2.0	1-back	0.0	1.0	0.488	t	BL
15.821	2.0	1-back	0.0	1.0	0.575	v	TL
17.82	2.0	1-back	0.0	1.0	0.576	p	TR
19.819	2.0	1-back	1.0	0.0	0.647	p	BL
21.818	2.0	1-back	0.0	1.0	0.472	z	BR
23.817	2.0	1-back	0.0	1.0	0.415	s	TR
25.816	2.0	1-back	1.0	0.0	0.64	s	BL
27.815	2.0	1-back	0.0	1.0	0.43	c	TL
29.814	2.0	1-back	1.0	1.0	0.527	c	BR
31.814	2.0	1-back	0.0	1.0	0.461	l	BR
33.813	2.0	1-back	0.0	1.0	0.572	n	BL
35.812	2.0	1-back	0.0	1.0	0.375	v	TL
37.811	2.0	1-back	1.0	1.0	0.69	v	TR
39.81	2.0	1-back	0.0	1.0	0.349	z	BR
41.809	2.0	1-back	0.0	1.0	0.8	s	TL
43.808	2.0	1-back	0.0	1.0	0.458	x	TR
45.807	2.0	1-back	1.0	0.0	0.66	x	BL
47.806	2.0	1-back	1.0	0.0	0.37	x	BR
49.805	2.0	1-back	0.0	1.0	0.465	v	TR
51.804	2.0	1-back	0.0	1.0	0.579	z	TL
53.803	2.0	1-back	1.0	1.0	0.3	z	BR
55.802	2.0	1-back	0.0	1.0	0.318	f	BL
57.801	2.0	1-back	0.0	1.0	0.509	r	TR
59.801	2.0	1-back	1.0	0.0	0.555	r	BL
61.8	2.0	1-back	0.0	1.0	0.316	n	TL
63.799	2.0	1-back	0.0	1.0	0.91	l	BL
65.798	2.0	1-back	1.0	0.0	0.804	l	BR
67.797	2.0	1-back	0.0	1.0	0.441	s	TL
69.796	2.0	1-back	0.0	1.0	0.478	g	TR
71.795	2.0	1-back	0.0	1.0	0.607	c	BL
73.794	2.0	1-back	1.0	0.0	0.726	c	TR
75.793	2.0	1-back	0.0	1.0	0.415	f	BR
77.792	2.0	1-back	1.0	1.0	0.573	f	TL
79.791	2.0	1-back	0.0	1.0	0.489	t	TR
81.79	2.0	1-back	0.0	1.0	0.544	x	BL
83.789	2.0	1-back	0.0	1.0	0.545	p	TL
85.788	2.0	1-back	1.0	1.0	0.901	p	BL
