onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	p	TR
5.825	2.0	1-back	0.0	1.0	0.481	f	BL
7.824	2.0	1-back	1.0	1.0	0.417	n	BL
9.824	2.0	1-back	0.0	1.0	0.559	x	TR
11.823	2.0	1-back	0.0	1.0	0.428	c	TL
13.822	2.0	1-back	1.0	1.0	0.324	p	TL
15.821	2.0	1-back	0.0	1.0	0.323	n	BL
17.82	2.0	1-back	0.0	0.0	0.468	c	TR
19.819	2.0	1-back	1.0	1.0	0.601	g	TR
21.818	2.0	1-back	0.0	1.0	0.552	n	TL
23.817	2.0	1-back	0.0	1.0	0.543	s	BR
25.816	2.0	1-back	0.0	1.0	0.518	x	BL
27.815	2.0	1-back	0.0	1.0	0.467	t	TL
29.814	2.0	1-back	1.0	1.0	0.351	g	TL
31.813	2.0	1-back	0.0	1.0	0.488	p	BR
33.812	2.0	1-back	0.0	1.0	0.392	c	TL
35.811	2.0	1-back	1.0	1.0	0.548	r	TL
37.81	2.0	1-back	0.0	1.0	0.315	t	BL
39.81	2.0	1-back	1.0	1.0	0.5	v	BL
41.809	2.0	1-back	0.0	1.0	0.263	g	BR
43.808	2.0	1-back	0.0	1.0	0.342	p	TL
45.807	2.0	1-back	0.0	1.0	0.389	x	BR
47.806	2.0	1-back	1.0	1.0	0.411	z	BR
49.805	2.0	1-back	0.0	1.0	0.302	l	TR
51.804	2.0	1-back	1.0	1.0	0.442	v	TR
53.803	2.0	1-back	0.0	1.0	0.241	n	BR
55.802	2.0	1-back	0.0	1.0	0.512	r	BL
57.801	2.0	1-back	1.0	1.0	0.401	s	BL
59.8	2.0	1-back	0.0	1.0	0.344	z	TR
61.799	2.0	1-back	0.0	1.0	0.305	l	TL
63.798	2.0	1-back	0.0	1.0	0.552	g	BR
65.797	2.0	1-back	1.0	1.0	0.367	f	BR
67.796	2.0	1-back	0.0	1.0	0.292	t	TR
69.796	2.0	1-back	0.0	1.0	0.604	z	TL
71.795	2.0	1-back	1.0	1.0	0.473	l	TL
73.794	2.0	1-back	0.0	1.0	0.473	f	BL
75.793	2.0	1-back	0.0	1.0	0.592	t	TR
77.792	2.0	1-back	1.0	1.0	0.341	r	TR
79.791	2.0	1-back	0.0	1.0	0.42	l	BR
81.79	2.0	1-back	1.0	0.0	0.836	z	BR
83.789	2.0	1-back	0.0	1.0	0.627	r	TR
85.788	2.0	1-back	1.0	1.0	0.391	v	TR
87.787	2.0	1-back	0.0	1.0	0.568	s	BL
89.786	2.0	1-back	1.0	1.0	0.638	f	BL
91.785	2.0	1-back	0.0	1.0	0.555	v	TL
93.784	2.0	1-back	0.0	1.0	0.694	x	BR
95.783	2.0	1-back	1.0	1.0	0.725	c	BR
97.782	2.0	1-back	0.0	1.0	0.57	s	BL
103.829	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.878	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.927	2.0	baseline	1.0	1.0	0.362	redcross.bmp	n/a
109.977	2.0	baseline	1.0	1.0	0.408	redcross.bmp	n/a
112.026	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.075	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.124	2.0	baseline	1.0	1.0	0.371	redcross.bmp	n/a
118.173	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.222	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.271	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.32	2.0	baseline	1.0	1.0	0.308	redcross.bmp	n/a
126.369	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.416	1.8	no_response	n/a	1.0	n/a	c	BL
134.215	1.8	no_response	n/a	1.0	n/a	l	TR
136.015	2.0	2-back	0.0	1.0	0.646	v	BR
138.014	2.0	2-back	1.0	1.0	0.732	p	TR
140.013	2.0	2-back	0.0	1.0	0.61	r	TL
142.012	2.0	2-back	0.0	1.0	0.624	t	BR
144.011	2.0	2-back	1.0	1.0	0.523	n	TL
146.01	2.0	2-back	0.0	1.0	0.66	s	TR
148.009	2.0	2-back	0.0	1.0	0.588	f	BL
150.008	2.0	2-back	1.0	0.0	0.91	x	TR
152.007	2.0	2-back	0.0	1.0	0.685	v	BR
154.006	2.0	2-back	0.0	1.0	0.951	p	BL
156.005	2.0	2-back	1.0	0.0	0.461	f	BR
158.004	2.0	2-back	0.0	1.0	0.512	n	TL
160.003	2.0	2-back	0.0	1.0	0.742	x	TR
162.002	2.0	2-back	1.0	1.0	0.442	t	TL
164.002	2.0	2-back	0.0	1.0	0.643	s	BL
166.001	2.0	2-back	0.0	0.0	0.507	l	TR
168.0	2.0	2-back	1.0	0.0	0.995	f	BL
169.999	2.0	2-back	1.0	1.0	0.599	c	TR
171.998	2.0	2-back	0.0	1.0	0.535	r	TL
173.997	2.0	2-back	1.0	1.0	0.55	g	TR
175.996	2.0	2-back	0.0	1.0	0.595	s	BL
177.995	2.0	2-back	0.0	1.0	0.541	r	BR
179.994	2.0	2-back	1.0	1.0	0.973	v	BL
181.993	2.0	2-back	0.0	1.0	0.895	p	BL
183.992	2.0	2-back	0.0	0.0	0.993	t	TL
185.991	2.0	2-back	1.0	0.0	0.906	x	BL
187.99	2.0	2-back	0.0	1.0	0.85	z	BR
189.989	2.0	2-back	0.0	1.0	0.557	t	TR
191.989	2.0	2-back	0.0	1.0	0.921	g	TL
193.988	2.0	2-back	1.0	1.0	0.691	c	TR
195.987	2.0	2-back	0.0	1.0	0.532	p	BL
197.986	2.0	2-back	0.0	1.0	0.492	s	BR
199.985	2.0	2-back	0.0	1.0	0.579	v	TL
201.984	2.0	2-back	1.0	1.0	0.753	n	BR
203.983	2.0	2-back	0.0	1.0	0.409	c	BL
205.982	2.0	2-back	0.0	1.0	0.475	l	TL
207.981	2.0	2-back	0.0	1.0	0.584	x	BR
209.98	2.0	2-back	1.0	1.0	1.125	z	TL
211.979	2.0	2-back	0.0	1.0	0.574	g	TR
213.978	2.0	2-back	0.0	1.0	0.626	f	BR
215.977	2.0	2-back	0.0	1.0	0.499	z	TL
217.976	2.0	2-back	1.0	1.0	0.539	l	BR
219.975	2.0	2-back	0.0	1.0	0.591	r	TR
221.974	2.0	2-back	1.0	0.0	0.788	z	BR
223.974	2.0	2-back	0.0	1.0	0.846	n	BL
225.973	2.0	2-back	1.0	1.0	0.908	g	BR
232.02	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
234.069	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.118	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
238.167	2.0	baseline	1.0	1.0	0.418	redcross.bmp	n/a
240.216	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.265	2.0	baseline	1.0	1.0	0.341	redcross.bmp	n/a
244.314	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.363	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.412	2.0	baseline	1.0	1.0	0.342	redcross.bmp	n/a
250.461	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.51	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
254.559	2.0	baseline	1.0	1.0	0.311	redcross.bmp	n/a
