onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	v	TR
5.825	1.8	no_response	n/a	1.0	n/a	r	BR
7.624	2.0	2-back	1.0	1.0	0.579	v	TL
9.623	2.0	2-back	0.0	1.0	0.525	g	TR
11.622	2.0	2-back	0.0	1.0	0.783	p	BL
13.621	2.0	2-back	1.0	1.0	0.811	g	BR
15.62	2.0	2-back	0.0	1.0	0.499	n	TL
17.619	2.0	2-back	0.0	1.0	0.622	x	TR
19.619	2.0	2-back	0.0	1.0	0.576	l	BR
21.618	2.0	2-back	0.0	1.0	0.748	c	TL
23.617	2.0	2-back	1.0	1.0	0.765	l	BL
25.616	2.0	2-back	1.0	1.0	0.586	c	TR
27.615	2.0	2-back	0.0	1.0	0.48	t	BR
29.614	2.0	2-back	0.0	1.0	0.538	n	TL
31.613	2.0	2-back	1.0	1.0	0.688	t	BR
33.612	2.0	2-back	0.0	1.0	0.391	f	TR
35.611	2.0	2-back	0.0	0.0	0.622	n	BR
37.61	2.0	2-back	0.0	1.0	0.46	x	TL
39.609	2.0	2-back	1.0	1.0	0.687	n	BL
41.608	2.0	2-back	0.0	1.0	0.412	r	TR
43.607	2.0	2-back	0.0	1.0	0.745	f	TL
45.606	2.0	2-back	1.0	1.0	0.7	r	BR
47.605	2.0	2-back	0.0	1.0	0.513	s	TR
49.605	2.0	2-back	0.0	1.0	0.802	v	BL
51.604	2.0	2-back	0.0	1.0	0.835	p	TL
53.603	2.0	2-back	1.0	1.0	0.626	v	TR
55.602	2.0	2-back	0.0	1.0	0.298	s	BL
57.601	2.0	2-back	0.0	1.0	0.64	p	BR
59.6	2.0	2-back	1.0	1.0	0.715	s	TR
61.599	2.0	2-back	0.0	1.0	0.668	g	BL
63.598	2.0	2-back	0.0	1.0	0.682	z	TL
65.597	2.0	2-back	0.0	1.0	0.689	r	BR
67.596	2.0	2-back	1.0	1.0	0.819	z	BL
69.595	2.0	2-back	0.0	1.0	0.657	c	BL
71.594	2.0	2-back	0.0	0.0	0.756	t	BR
73.593	2.0	2-back	1.0	1.0	0.985	c	TL
75.592	2.0	2-back	1.0	1.0	0.762	t	BL
77.591	2.0	2-back	0.0	1.0	0.856	s	BR
79.591	2.0	2-back	0.0	1.0	0.739	x	BL
81.59	2.0	2-back	0.0	0.0	0.894	f	TR
83.589	2.0	2-back	1.0	1.0	0.747	x	TR
85.588	2.0	2-back	1.0	1.0	0.614	f	BR
87.587	2.0	2-back	0.0	1.0	0.607	l	TL
89.586	2.0	2-back	0.0	0.0	0.68	p	BL
91.585	2.0	2-back	1.0	0.0	0.419	l	BL
93.584	2.0	2-back	0.0	0.0	0.643	z	TL
95.583	2.0	2-back	0.0	1.0	0.917	g	TL
97.582	2.0	2-back	1.0	1.0	0.617	z	TR
103.629	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.678	2.0	baseline	1.0	1.0	0.477	redcross.bmp	n/a
107.727	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
109.776	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
111.825	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
113.874	2.0	baseline	1.0	1.0	0.359	redcross.bmp	n/a
115.923	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
117.972	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.021	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.07	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.119	2.0	baseline	1.0	1.0	0.472	redcross.bmp	n/a
126.169	2.0	baseline	1.0	1.0	0.53	redcross.bmp	n/a
132.216	1.8	no_response	n/a	1.0	n/a	r	TL
134.015	2.0	1-back	1.0	1.0	0.733	r	TR
136.014	2.0	1-back	0.0	1.0	0.575	g	BR
138.013	2.0	1-back	1.0	1.0	0.658	g	TL
140.012	2.0	1-back	0.0	1.0	0.666	f	TR
142.011	2.0	1-back	0.0	1.0	0.848	t	BL
144.01	2.0	1-back	0.0	1.0	0.596	v	TL
146.01	2.0	1-back	0.0	1.0	0.641	p	TR
148.009	2.0	1-back	1.0	1.0	0.538	p	BL
150.008	2.0	1-back	0.0	1.0	0.54	z	BR
152.007	2.0	1-back	0.0	1.0	0.601	s	TR
154.006	2.0	1-back	1.0	1.0	0.629	s	BL
156.005	2.0	1-back	0.0	1.0	0.561	c	TL
158.004	2.0	1-back	1.0	1.0	0.469	c	BR
160.003	2.0	1-back	0.0	1.0	0.662	l	BR
162.002	2.0	1-back	0.0	1.0	0.714	n	BL
164.001	2.0	1-back	0.0	1.0	0.748	v	TL
166.0	2.0	1-back	1.0	1.0	0.581	v	TR
167.999	2.0	1-back	0.0	1.0	0.439	z	BR
169.998	2.0	1-back	0.0	1.0	0.685	s	TL
171.997	2.0	1-back	0.0	1.0	0.526	x	TR
173.996	2.0	1-back	1.0	1.0	0.658	x	BL
175.996	2.0	1-back	1.0	1.0	0.568	x	BR
177.995	2.0	1-back	0.0	1.0	0.344	v	TR
179.994	2.0	1-back	0.0	1.0	0.575	z	TL
181.993	2.0	1-back	1.0	1.0	0.498	z	BR
183.992	2.0	1-back	0.0	1.0	0.468	f	BL
