onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.016	1.8	no_response	n/a	0.0	1.447	r	TR
5.822	1.8	no_response	n/a	0.0	0.973	p	BL
7.628	2.0	2-back	0.0	0.0	0.721	s	BL
9.634	2.0	2-back	1.0	0.0	1.092	p	TR
11.64	2.0	2-back	0.0	1.0	0.992	c	TL
13.646	2.0	2-back	0.0	1.0	1.012	g	TL
15.653	2.0	2-back	1.0	1.0	0.85	c	BL
17.659	2.0	2-back	0.0	1.0	0.728	f	TR
19.665	2.0	2-back	0.0	1.0	0.678	x	TR
21.671	2.0	2-back	0.0	1.0	0.641	z	TL
23.678	2.0	2-back	1.0	1.0	0.664	x	BR
25.684	2.0	2-back	0.0	1.0	0.554	g	BL
27.69	2.0	2-back	0.0	1.0	0.519	v	TL
29.696	2.0	2-back	1.0	1.0	0.527	g	TL
31.703	2.0	2-back	1.0	0.0	0.403	v	TR
33.709	2.0	2-back	0.0	0.0	0.4	z	BR
35.715	2.0	2-back	0.0	1.0	0.418	n	TL
37.722	2.0	2-back	1.0	0.0	0.884	z	TL
39.728	2.0	2-back	0.0	1.0	0.608	s	BL
41.734	2.0	2-back	1.0	1.0	0.743	z	BR
43.74	2.0	2-back	0.0	1.0	0.646	t	TL
45.747	2.0	2-back	0.0	1.0	0.624	f	BL
47.753	2.0	2-back	1.0	1.0	0.688	t	BR
49.759	2.0	2-back	0.0	1.0	0.51	r	BR
51.765	2.0	2-back	0.0	1.0	0.342	c	TR
53.772	2.0	2-back	1.0	0.0	0.58	r	BL
55.778	2.0	2-back	0.0	1.0	0.653	f	BR
57.784	2.0	2-back	0.0	1.0	0.569	t	TR
59.79	2.0	2-back	1.0	0.0	0.79	f	BL
61.797	2.0	2-back	0.0	0.0	0.633	c	BR
63.803	2.0	2-back	0.0	1.0	0.527	l	BR
65.809	2.0	2-back	0.0	1.0	0.488	n	TR
67.815	2.0	2-back	1.0	1.0	0.402	l	TL
69.822	2.0	2-back	0.0	1.0	0.469	s	BR
71.828	2.0	2-back	0.0	1.0	0.578	g	TR
73.834	2.0	2-back	1.0	1.0	0.512	s	TL
75.84	2.0	2-back	0.0	1.0	0.42	l	BL
77.847	2.0	2-back	0.0	1.0	0.449	r	TR
79.853	2.0	2-back	0.0	1.0	0.67	x	BR
81.859	2.0	2-back	0.0	1.0	0.648	t	TL
83.865	2.0	2-back	1.0	0.0	0.481	x	TR
85.872	2.0	2-back	0.0	1.0	0.375	n	BL
87.878	2.0	2-back	0.0	1.0	0.318	p	BR
89.884	2.0	2-back	1.0	0.0	0.656	n	TR
91.89	2.0	2-back	1.0	0.0	0.449	p	BL
93.897	2.0	2-back	0.0	1.0	0.76	v	BL
95.903	2.0	2-back	0.0	1.0	0.933	l	TL
97.909	2.0	2-back	1.0	1.0	0.853	v	BR
103.963	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.036	2.0	baseline	1.0	1.0	0.93	redcross.bmp	n/a
108.093	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.149	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.206	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.262	2.0	baseline	1.0	1.0	0.345	redcross.bmp	n/a
116.318	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.375	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.431	2.0	baseline	1.0	1.0	0.461	redcross.bmp	n/a
122.488	2.0	baseline	1.0	1.0	0.484	redcross.bmp	n/a
124.544	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.6	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.651	1.8	no_response	n/a	0.0	0.75	c	TR
134.456	2.0	1-back	0.0	1.0	0.425	g	BL
136.463	2.0	1-back	0.0	1.0	0.524	p	TR
138.469	2.0	1-back	1.0	1.0	0.551	p	BL
