onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.016	1.8	no_response	n/a	0.0	0.788	l	TR
5.822	2.0	1-back	1.0	0.0	0.983	x	TR
7.828	2.0	1-back	0.0	1.0	1.035	l	BL
9.835	2.0	1-back	1.0	1.0	0.865	s	BL
11.841	2.0	1-back	0.0	1.0	0.786	g	TL
13.847	2.0	1-back	0.0	1.0	0.693	r	BR
15.853	2.0	1-back	0.0	0.0	0.748	s	TL
17.86	2.0	1-back	0.0	1.0	0.624	z	BL
19.866	2.0	1-back	0.0	1.0	0.629	t	TR
21.872	2.0	1-back	1.0	1.0	0.526	x	TR
23.878	2.0	1-back	0.0	1.0	0.593	n	BR
25.885	2.0	1-back	0.0	1.0	1.002	l	TL
27.891	2.0	1-back	1.0	1.0	0.778	g	TL
29.897	2.0	1-back	0.0	1.0	0.783	r	BR
31.903	2.0	1-back	1.0	1.0	0.728	p	BR
33.91	2.0	1-back	0.0	1.0	0.72	z	TR
35.916	2.0	1-back	0.0	0.0	0.834	r	BL
37.922	2.0	1-back	1.0	1.0	0.827	x	BL
39.928	2.0	1-back	0.0	1.0	0.675	p	TR
41.935	2.0	1-back	0.0	1.0	0.68	c	BL
43.941	2.0	1-back	0.0	1.0	0.642	f	TR
45.947	2.0	1-back	1.0	1.0	0.706	l	TR
47.953	2.0	1-back	1.0	0.0	0.615	t	TR
49.96	2.0	1-back	0.0	1.0	0.799	f	TL
51.966	2.0	1-back	0.0	1.0	0.671	r	BL
53.972	2.0	1-back	1.0	1.0	0.718	s	BL
55.978	2.0	1-back	0.0	1.0	0.717	f	TR
57.985	2.0	1-back	0.0	1.0	0.687	c	BR
59.991	2.0	1-back	1.0	0.0	0.62	z	BR
61.997	2.0	1-back	0.0	1.0	0.679	v	BL
64.003	2.0	1-back	0.0	1.0	0.692	p	TL
66.01	2.0	1-back	1.0	0.0	0.886	t	TL
68.016	2.0	1-back	0.0	1.0	0.664	c	BL
70.022	2.0	1-back	0.0	1.0	0.716	p	BR
72.028	2.0	1-back	0.0	1.0	0.695	v	TL
74.035	2.0	1-back	1.0	1.0	0.619	n	TL
76.041	2.0	1-back	0.0	1.0	0.6	s	BR
78.047	2.0	1-back	1.0	1.0	0.69	z	BR
80.053	2.0	1-back	0.0	1.0	0.539	v	BL
82.06	2.0	1-back	0.0	1.0	0.74	n	BR
84.066	2.0	1-back	0.0	1.0	0.589	t	TL
86.072	2.0	1-back	1.0	0.0	0.594	g	TL
88.078	2.0	1-back	0.0	1.0	0.63	x	TR
90.085	2.0	1-back	1.0	0.0	0.57	g	TR
92.091	2.0	1-back	0.0	1.0	0.581	c	TL
94.097	2.0	1-back	0.0	1.0	0.541	v	BL
96.103	2.0	1-back	0.0	1.0	0.482	f	BR
98.11	2.0	1-back	1.0	0.0	0.63	n	BR
104.147	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.203	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.26	2.0	baseline	1.0	1.0	0.898	redcross.bmp	n/a
110.316	2.0	baseline	1.0	1.0	0.759	redcross.bmp	n/a
112.373	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.429	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.486	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.542	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.598	2.0	baseline	1.0	1.0	0.819	redcross.bmp	n/a
122.655	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.711	2.0	baseline	1.0	1.0	0.96	redcross.bmp	n/a
126.768	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.818	1.8	no_response	n/a	0.0	0.946	v	BL
134.624	1.8	no_response	n/a	0.0	0.86	c	BR
136.429	2.0	2-back	1.0	0.0	1.034	g	BL
138.435	2.0	2-back	0.0	0.0	0.004	p	TR
140.442	2.0	2-back	0.0	1.0	0.793	n	TL
142.448	2.0	2-back	1.0	0.0	0.884	x	TR
144.454	2.0	2-back	0.0	0.0	0.82	p	BL
146.46	2.0	2-back	0.0	1.0	0.629	c	TL
148.467	2.0	2-back	0.0	0.0	0.567	l	TL
150.473	2.0	2-back	0.0	1.0	0.466	v	TR
152.479	2.0	2-back	1.0	0.0	0.703	x	TL
154.485	2.0	2-back	1.0	0.0	0.445	g	TR
156.492	2.0	2-back	0.0	1.0	0.418	t	BR
158.498	2.0	2-back	0.0	1.0	0.81	z	BL
160.504	2.0	2-back	1.0	0.0	0.73	n	BR
162.51	2.0	2-back	0.0	1.0	0.494	f	TR
164.517	2.0	2-back	0.0	1.0	0.733	x	TL
166.523	2.0	2-back	0.0	1.0	0.583	n	BL
168.529	2.0	2-back	1.0	0.0	n/a	t	TL
170.535	2.0	2-back	0.0	1.0	1.147	l	BR
172.542	2.0	2-back	0.0	0.0	n/a	r	BL
174.548	2.0	2-back	1.0	0.0	0.322	f	BR
176.554	2.0	2-back	0.0	1.0	0.285	s	BR
178.56	2.0	2-back	0.0	1.0	0.219	v	TL
180.567	2.0	2-back	0.0	1.0	0.235	n	TR
182.573	2.0	2-back	1.0	0.0	0.275	p	TL
184.579	2.0	2-back	0.0	1.0	0.305	s	BL
186.586	2.0	2-back	0.0	0.0	0.355	g	BR
188.592	2.0	2-back	1.0	0.0	0.312	f	BL
190.598	2.0	2-back	0.0	1.0	0.289	r	TR
192.604	2.0	2-back	0.0	0.0	0.3	s	TL
194.611	2.0	2-back	0.0	1.0	0.339	z	BL
196.617	2.0	2-back	1.0	0.0	0.781	c	TL
198.623	2.0	2-back	0.0	1.0	0.657	r	BR
200.629	2.0	2-back	0.0	1.0	0.519	v	TR
202.636	2.0	2-back	1.0	1.0	0.432	l	BR
204.642	2.0	2-back	1.0	0.0	0.36	c	TR
206.648	2.0	2-back	0.0	0.0	0.357	s	BL
208.654	2.0	2-back	0.0	1.0	0.349	t	TL
210.661	2.0	2-back	0.0	1.0	0.362	r	TR
212.667	2.0	2-back	0.0	1.0	0.493	z	BL
214.673	2.0	2-back	1.0	0.0	0.557	l	TR
216.679	2.0	2-back	1.0	0.0	0.763	x	BL
218.686	2.0	2-back	0.0	1.0	0.484	f	BR
220.692	2.0	2-back	0.0	1.0	0.588	p	TR
222.698	2.0	2-back	1.0	0.0	0.645	g	BR
224.704	2.0	2-back	0.0	1.0	0.339	t	BL
226.711	2.0	2-back	1.0	1.0	0.314	z	BR
232.748	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
234.804	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.861	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
238.917	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
240.974	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.03	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
245.086	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.143	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
249.199	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
251.256	2.0	baseline	1.0	1.0	0.718	redcross.bmp	n/a
253.312	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
255.368	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
