onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.025	1.8	no_response	n/a	1.0	n/a	c	TR
5.825	2.0	1-back	0.0	1.0	0.672	g	BL
7.824	2.0	1-back	0.0	1.0	0.496	p	TR
9.823	2.0	1-back	1.0	1.0	0.626	p	BL
11.822	2.0	1-back	0.0	1.0	0.475	t	TL
13.821	2.0	1-back	0.0	1.0	0.498	v	BR
15.82	2.0	1-back	1.0	1.0	0.723	v	TL
17.819	2.0	1-back	0.0	1.0	0.782	s	BL
19.818	2.0	1-back	1.0	1.0	0.611	s	TR
21.817	2.0	1-back	0.0	1.0	0.689	x	BR
23.816	2.0	1-back	0.0	0.0	n/a	n	TL
25.815	2.0	1-back	1.0	1.0	0.845	n	BR
27.814	2.0	1-back	0.0	1.0	0.52	f	TR
29.814	2.0	1-back	1.0	1.0	0.71	f	TL
31.813	2.0	1-back	0.0	1.0	0.572	l	TR
33.812	2.0	1-back	0.0	1.0	0.612	r	BL
35.811	2.0	1-back	0.0	1.0	0.574	z	TR
37.81	2.0	1-back	1.0	1.0	0.57	z	TL
39.809	2.0	1-back	0.0	1.0	0.721	c	TR
41.808	2.0	1-back	1.0	1.0	0.813	c	BL
43.807	2.0	1-back	0.0	1.0	0.652	g	TR
45.806	2.0	1-back	1.0	1.0	0.522	g	BR
47.805	2.0	1-back	0.0	1.0	0.383	x	BL
49.804	2.0	1-back	0.0	1.0	0.51	t	TL
51.803	2.0	1-back	1.0	1.0	0.714	t	BL
53.802	2.0	1-back	0.0	1.0	0.542	r	BR
55.802	2.0	1-back	0.0	1.0	0.52	p	BL
57.801	2.0	1-back	0.0	1.0	0.613	v	TL
59.8	2.0	1-back	0.0	1.0	0.566	s	TR
61.799	2.0	1-back	1.0	1.0	0.474	s	BR
63.798	2.0	1-back	0.0	1.0	0.486	x	BL
65.797	2.0	1-back	1.0	1.0	0.611	x	TL
67.796	2.0	1-back	0.0	1.0	0.489	l	TR
69.795	2.0	1-back	1.0	1.0	0.647	l	BL
71.794	2.0	1-back	0.0	1.0	0.521	n	BR
73.793	2.0	1-back	1.0	0.0	0.55	n	TL
75.792	2.0	1-back	0.0	1.0	0.555	z	BR
77.791	2.0	1-back	1.0	0.0	0.662	z	TL
79.79	2.0	1-back	0.0	1.0	0.832	c	BR
81.789	2.0	1-back	0.0	0.0	0.67	g	BL
83.789	2.0	1-back	0.0	1.0	0.891	p	TL
85.788	2.0	1-back	0.0	1.0	0.697	t	TR
87.787	2.0	1-back	0.0	1.0	0.52	v	BR
89.786	2.0	1-back	0.0	1.0	0.81	f	TL
91.785	2.0	1-back	1.0	1.0	0.454	f	TR
93.784	2.0	1-back	0.0	1.0	0.474	l	BR
95.783	2.0	1-back	0.0	1.0	0.661	r	BL
97.782	2.0	1-back	1.0	0.0	0.914	r	BR
103.829	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
105.878	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.927	2.0	baseline	1.0	1.0	0.824	redcross.bmp	n/a
109.976	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.025	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.074	2.0	baseline	1.0	1.0	0.37	redcross.bmp	n/a
116.123	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.172	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
120.221	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.27	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.32	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.369	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.416	1.8	no_response	n/a	1.0	n/a	r	TR
134.215	1.8	no_response	n/a	0.0	0.179	p	BL
136.014	2.0	2-back	0.0	1.0	0.767	s	BL
138.013	2.0	2-back	1.0	1.0	0.763	p	TR
140.013	2.0	2-back	0.0	1.0	0.926	c	TL
142.012	2.0	2-back	0.0	0.0	n/a	g	TL
144.011	2.0	2-back	1.0	0.0	n/a	c	BL
146.01	2.0	2-back	0.0	1.0	0.447	f	TR
148.009	2.0	2-back	0.0	1.0	0.554	x	TR
150.008	2.0	2-back	0.0	1.0	0.55	z	TL
152.007	2.0	2-back	1.0	0.0	0.671	x	BR
154.006	2.0	2-back	0.0	1.0	0.849	g	BL
156.005	2.0	2-back	0.0	1.0	0.8	v	TL
158.004	2.0	2-back	1.0	1.0	0.928	g	TL
160.003	2.0	2-back	1.0	0.0	0.618	v	TR
162.002	2.0	2-back	0.0	1.0	0.611	z	BR
164.001	2.0	2-back	0.0	1.0	0.852	n	TL
166.001	2.0	2-back	1.0	1.0	0.569	z	TL
168.0	2.0	2-back	0.0	0.0	n/a	s	BL
169.999	2.0	2-back	1.0	0.0	n/a	z	BR
171.998	2.0	2-back	0.0	0.0	n/a	t	TL
173.997	2.0	2-back	0.0	1.0	0.893	f	BL
175.996	2.0	2-back	1.0	0.0	n/a	t	BR
177.995	2.0	2-back	0.0	0.0	n/a	r	BR
179.994	2.0	2-back	0.0	0.0	n/a	c	TR
181.993	2.0	2-back	1.0	0.0	0.952	r	BL
183.992	2.0	2-back	0.0	0.0	0.928	f	BR
185.991	2.0	2-back	0.0	1.0	0.764	t	TR
187.99	2.0	2-back	1.0	1.0	0.985	f	BL
189.989	2.0	2-back	0.0	1.0	1.019	c	BR
191.988	2.0	2-back	0.0	0.0	n/a	l	BR
193.988	2.0	2-back	0.0	1.0	0.61	n	TR
195.987	2.0	2-back	1.0	0.0	0.502	l	TL
197.986	2.0	2-back	0.0	1.0	0.924	s	BR
199.985	2.0	2-back	0.0	1.0	0.718	g	TR
201.984	2.0	2-back	1.0	0.0	0.906	s	TL
203.983	2.0	2-back	0.0	1.0	0.543	l	BL
205.982	2.0	2-back	0.0	1.0	0.809	r	TR
207.981	2.0	2-back	0.0	1.0	0.936	x	BR
209.98	2.0	2-back	0.0	1.0	0.727	t	TL
211.979	2.0	2-back	1.0	0.0	0.516	x	TR
213.978	2.0	2-back	0.0	1.0	0.707	n	BL
215.977	2.0	2-back	0.0	1.0	0.538	p	BR
