onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.084	1.8	no_response	n/a	1.0	n/a	z	TR
5.889	1.8	no_response	n/a	1.0	n/a	n	BL
7.695	2.0	2-back	0.0	1.0	0.519	g	BL
9.718	2.0	2-back	0.0	0.0	n/a	p	TR
11.741	2.0	2-back	1.0	1.0	1.084	g	TL
13.764	2.0	2-back	0.0	1.0	0.667	s	TL
15.787	2.0	2-back	0.0	1.0	1.012	f	BL
17.81	2.0	2-back	1.0	1.0	0.667	s	TR
19.833	2.0	2-back	1.0	1.0	0.841	f	TR
21.856	2.0	2-back	0.0	1.0	0.935	c	TL
23.879	2.0	2-back	0.0	1.0	0.676	x	BR
25.902	2.0	2-back	1.0	1.0	0.494	c	BL
27.925	2.0	2-back	0.0	1.0	0.645	l	TL
29.948	2.0	2-back	0.0	1.0	0.508	v	TL
31.971	2.0	2-back	0.0	1.0	0.955	p	TR
33.994	2.0	2-back	1.0	1.0	0.918	v	BR
36.017	2.0	2-back	0.0	1.0	0.636	c	TL
38.04	2.0	2-back	0.0	1.0	0.942	s	TL
40.063	2.0	2-back	0.0	1.0	0.938	t	BL
42.086	2.0	2-back	0.0	1.0	0.783	x	BR
44.109	2.0	2-back	1.0	1.0	0.769	t	TL
46.132	2.0	2-back	0.0	1.0	0.663	r	BL
48.155	2.0	2-back	0.0	1.0	0.637	n	BR
50.178	2.0	2-back	1.0	0.0	0.729	r	BR
52.2	2.0	2-back	0.0	1.0	0.804	l	TR
54.223	2.0	2-back	0.0	1.0	0.857	v	BL
56.246	2.0	2-back	1.0	1.0	0.934	l	BR
58.269	2.0	2-back	1.0	1.0	0.851	v	TR
60.292	2.0	2-back	0.0	1.0	0.868	s	BL
62.315	2.0	2-back	0.0	1.0	0.849	t	BR
64.338	2.0	2-back	0.0	1.0	0.594	c	BR
66.361	2.0	2-back	1.0	1.0	0.689	t	TR
68.384	2.0	2-back	0.0	1.0	0.732	n	TL
70.407	2.0	2-back	0.0	0.0	0.967	l	BR
72.43	2.0	2-back	1.0	1.0	1.171	n	TR
74.453	2.0	2-back	0.0	1.0	0.653	p	TL
76.476	2.0	2-back	0.0	1.0	0.667	x	BL
78.499	2.0	2-back	1.0	1.0	0.426	p	TR
80.522	2.0	2-back	0.0	1.0	0.71	f	BR
82.545	2.0	2-back	0.0	1.0	0.661	z	TL
84.568	2.0	2-back	1.0	1.0	0.616	f	TR
86.591	2.0	2-back	0.0	1.0	0.54	r	BL
88.614	2.0	2-back	0.0	1.0	0.761	x	BR
90.637	2.0	2-back	1.0	0.0	0.953	r	TR
92.66	2.0	2-back	0.0	1.0	0.909	g	BL
94.683	2.0	2-back	0.0	1.0	1.113	z	BL
96.706	2.0	2-back	1.0	1.0	0.796	g	TL
98.729	2.0	2-back	1.0	0.0	0.731	z	BR
104.817	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.89	2.0	baseline	1.0	1.0	0.357	redcross.bmp	n/a
108.946	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
111.003	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
113.059	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
115.115	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
117.172	2.0	baseline	1.0	1.0	0.331	redcross.bmp	n/a
119.228	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
121.285	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
123.341	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
125.397	2.0	baseline	1.0	1.0	0.653	redcross.bmp	n/a
127.454	2.0	baseline	1.0	1.0	0.607	redcross.bmp	n/a
133.521	1.8	no_response	n/a	0.0	1.162	l	TR
135.327	2.0	1-back	1.0	0.0	0.796	l	BL
137.35	2.0	1-back	0.0	0.0	n/a	s	TR
139.373	2.0	1-back	0.0	1.0	0.981	z	BL
141.396	2.0	1-back	0.0	1.0	0.84	t	TL
143.419	2.0	1-back	0.0	1.0	0.776	x	BR
145.441	2.0	1-back	1.0	1.0	0.807	x	TL
147.464	2.0	1-back	0.0	1.0	0.721	n	BL
149.487	2.0	1-back	0.0	1.0	0.939	s	TR
151.51	2.0	1-back	0.0	1.0	0.542	l	BR
153.533	2.0	1-back	1.0	0.0	0.722	l	TL
155.556	2.0	1-back	0.0	1.0	0.853	g	BR
157.579	2.0	1-back	1.0	1.0	0.744	g	TR
159.602	2.0	1-back	0.0	1.0	0.972	r	TL
161.625	2.0	1-back	1.0	1.0	0.648	r	TR
163.648	2.0	1-back	0.0	1.0	0.501	x	BL
165.671	2.0	1-back	0.0	0.0	0.702	p	TR
167.694	2.0	1-back	1.0	1.0	0.703	p	TL
169.717	2.0	1-back	0.0	1.0	0.567	c	TR
171.74	2.0	1-back	0.0	0.0	0.979	r	BL
173.763	2.0	1-back	0.0	1.0	0.753	f	TR
175.786	2.0	1-back	1.0	0.0	0.758	f	BR
177.809	2.0	1-back	1.0	0.0	n/a	f	BL
179.832	2.0	1-back	0.0	1.0	1.143	c	TL
181.855	2.0	1-back	0.0	1.0	0.609	z	BL
183.878	2.0	1-back	1.0	1.0	0.537	z	BR
185.901	2.0	1-back	0.0	1.0	0.607	v	BL
187.924	2.0	1-back	0.0	1.0	0.698	p	TL
189.947	2.0	1-back	1.0	1.0	0.438	p	TR
191.97	2.0	1-back	0.0	1.0	0.614	n	BR
193.993	2.0	1-back	0.0	1.0	0.679	s	BL
196.016	2.0	1-back	1.0	1.0	0.765	s	TL
198.039	2.0	1-back	0.0	1.0	0.693	z	TR
200.062	2.0	1-back	0.0	1.0	0.788	v	BL
202.085	2.0	1-back	0.0	1.0	0.687	t	BR
204.108	2.0	1-back	1.0	0.0	n/a	t	TL
206.131	2.0	1-back	1.0	1.0	0.751	t	BR
