onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.033	1.8	no_response	n/a	1.0	n/a	z	TR
5.839	1.8	no_response	n/a	1.0	n/a	n	BL
7.645	2.0	2-back	0.0	1.0	0.843	g	BL
9.668	2.0	2-back	0.0	1.0	0.979	p	TR
11.691	2.0	2-back	1.0	1.0	0.706	g	TL
13.714	2.0	2-back	0.0	1.0	0.736	s	TL
15.737	2.0	2-back	0.0	1.0	0.9	f	BL
17.759	2.0	2-back	1.0	1.0	0.607	s	TR
19.782	2.0	2-back	1.0	1.0	0.879	f	TR
21.805	2.0	2-back	0.0	1.0	0.719	c	TL
23.828	2.0	2-back	0.0	1.0	0.898	x	BR
25.851	2.0	2-back	1.0	1.0	0.799	c	BL
27.874	2.0	2-back	0.0	1.0	0.727	l	TL
29.897	2.0	2-back	0.0	1.0	0.691	v	TL
31.92	2.0	2-back	0.0	1.0	0.529	p	TR
33.943	2.0	2-back	1.0	1.0	0.941	v	BR
35.966	2.0	2-back	0.0	1.0	0.88	c	TL
37.989	2.0	2-back	0.0	1.0	0.917	s	TL
40.012	2.0	2-back	0.0	1.0	0.778	t	BL
42.035	2.0	2-back	0.0	1.0	0.788	x	BR
44.058	2.0	2-back	1.0	1.0	0.578	t	TL
46.081	2.0	2-back	0.0	1.0	0.675	r	BL
48.104	2.0	2-back	0.0	0.0	0.764	n	BR
50.127	2.0	2-back	1.0	0.0	0.694	r	BR
52.15	2.0	2-back	0.0	1.0	0.829	l	TR
54.173	2.0	2-back	0.0	0.0	0.739	v	BL
56.196	2.0	2-back	1.0	0.0	0.756	l	BR
58.219	2.0	2-back	1.0	0.0	0.736	v	TR
60.242	2.0	2-back	0.0	0.0	0.659	s	BL
62.265	2.0	2-back	0.0	1.0	0.618	t	BR
64.288	2.0	2-back	0.0	1.0	0.643	c	BR
66.311	2.0	2-back	1.0	1.0	0.746	t	TR
68.334	2.0	2-back	0.0	1.0	0.612	n	TL
70.357	2.0	2-back	0.0	1.0	0.774	l	BR
72.38	2.0	2-back	1.0	0.0	0.555	n	TR
74.403	2.0	2-back	0.0	0.0	0.652	p	TL
76.426	2.0	2-back	0.0	1.0	0.565	x	BL
78.448	2.0	2-back	1.0	0.0	0.693	p	TR
80.471	2.0	2-back	0.0	1.0	0.697	f	BR
82.494	2.0	2-back	0.0	1.0	0.56	z	TL
84.517	2.0	2-back	1.0	1.0	0.508	f	TR
86.54	2.0	2-back	0.0	1.0	0.453	r	BL
88.563	2.0	2-back	0.0	1.0	0.781	x	BR
90.586	2.0	2-back	1.0	1.0	0.766	r	TR
92.609	2.0	2-back	0.0	1.0	0.483	g	BL
94.632	2.0	2-back	0.0	1.0	0.989	z	BL
96.655	2.0	2-back	1.0	0.0	0.834	g	TL
98.678	2.0	2-back	1.0	0.0	0.872	z	BR
104.732	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.789	2.0	baseline	1.0	1.0	0.523	redcross.bmp	n/a
108.845	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.901	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.958	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
115.014	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
117.071	2.0	baseline	1.0	1.0	0.398	redcross.bmp	n/a
119.127	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
121.183	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
123.24	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
125.296	2.0	baseline	1.0	1.0	0.573	redcross.bmp	n/a
127.353	2.0	baseline	1.0	1.0	0.73	redcross.bmp	n/a
133.42	1.8	no_response	n/a	1.0	n/a	l	TR
135.225	2.0	1-back	1.0	1.0	0.684	l	BL
137.248	2.0	1-back	0.0	1.0	0.472	s	TR
