onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
2.022	1.8	no_response	n/a	0.0	0.938	v	TR
3.821	2.0	1-back	0.0	1.0	0.857	p	TL
5.833	2.0	1-back	0.0	1.0	0.811	z	BL
7.846	2.0	1-back	1.0	1.0	0.626	c	BL
9.859	2.0	1-back	0.0	1.0	0.408	t	TR
11.871	2.0	1-back	0.0	1.0	0.816	l	TL
13.884	2.0	1-back	1.0	1.0	0.628	c	TL
15.896	2.0	1-back	0.0	1.0	0.668	v	BL
17.909	2.0	1-back	0.0	1.0	0.976	n	BR
19.921	2.0	1-back	1.0	1.0	0.664	l	BR
21.934	2.0	1-back	0.0	1.0	0.395	v	TL
23.946	2.0	1-back	0.0	1.0	0.766	c	BR
25.959	2.0	1-back	0.0	1.0	0.641	r	TR
27.972	2.0	1-back	1.0	1.0	0.667	t	TR
29.984	2.0	1-back	0.0	1.0	0.628	n	BL
31.997	2.0	1-back	1.0	1.0	0.79	s	BL
34.009	2.0	1-back	0.0	1.0	0.635	v	TR
36.022	2.0	1-back	0.0	0.0	0.676	p	TL
38.034	2.0	1-back	1.0	1.0	0.683	c	TL
40.047	2.0	1-back	0.0	1.0	0.577	g	TR
42.059	2.0	1-back	1.0	1.0	0.725	z	TR
44.072	2.0	1-back	0.0	1.0	0.671	x	BR
46.085	2.0	1-back	0.0	0.0	0.849	g	BL
48.097	2.0	1-back	0.0	1.0	0.622	l	TL
50.11	2.0	1-back	0.0	0.0	0.623	r	BL
52.122	2.0	1-back	1.0	1.0	0.793	x	BL
54.135	2.0	1-back	0.0	1.0	0.519	f	BR
56.147	2.0	1-back	0.0	1.0	0.598	z	TR
58.16	2.0	1-back	1.0	1.0	0.697	r	TR
60.172	2.0	1-back	0.0	1.0	0.605	f	BL
62.185	2.0	1-back	1.0	0.0	0.72	n	BL
64.198	2.0	1-back	0.0	1.0	0.611	x	TR
66.21	2.0	1-back	1.0	0.0	0.581	t	TR
68.223	2.0	1-back	0.0	1.0	0.532	p	BR
70.235	2.0	1-back	1.0	0.0	0.583	x	BR
72.248	2.0	1-back	0.0	1.0	0.716	t	TL
74.26	2.0	1-back	1.0	1.0	0.72	s	TL
76.273	2.0	1-back	0.0	1.0	0.452	f	BL
78.285	2.0	1-back	0.0	1.0	0.578	l	BR
80.298	2.0	1-back	1.0	1.0	0.924	g	BR
82.31	2.0	1-back	0.0	1.0	0.607	n	TL
84.323	2.0	1-back	0.0	1.0	0.705	s	TR
86.336	2.0	1-back	0.0	1.0	0.559	p	BR
88.348	2.0	1-back	0.0	1.0	0.329	r	TL
90.361	2.0	1-back	1.0	1.0	0.546	s	TL
92.373	2.0	1-back	0.0	1.0	0.61	g	BR
94.386	2.0	1-back	1.0	1.0	0.852	z	BR
96.398	2.0	1-back	0.0	1.0	0.502	f	BL
102.449	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
104.488	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
106.528	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.567	2.0	baseline	1.0	1.0	0.502	n/a	n/a
110.606	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.645	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.684	2.0	baseline	1.0	0.0	n/a	n/a	n/a
116.724	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.763	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.802	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.841	2.0	baseline	1.0	1.0	0.405	n/a	n/a
124.88	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
130.918	1.8	no_response	n/a	0.0	1.337	c	BL
132.718	1.8	no_response	n/a	1.0	n/a	p	BR
134.517	2.0	2-back	1.0	1.0	0.634	n	BL
136.529	2.0	2-back	0.0	0.0	n/a	x	TR
138.542	2.0	2-back	0.0	1.0	0.76	g	TL
140.555	2.0	2-back	1.0	1.0	0.387	p	TR
142.567	2.0	2-back	1.0	0.0	1.044	c	TL
144.58	2.0	2-back	0.0	1.0	1.017	x	BL
146.592	2.0	2-back	1.0	1.0	1.164	l	TL
148.605	2.0	2-back	0.0	1.0	1.065	v	TR
150.617	2.0	2-back	0.0	0.0	n/a	g	TR
152.63	2.0	2-back	0.0	0.0	0.997	t	BR
154.642	2.0	2-back	0.0	1.0	0.853	z	BL
156.655	2.0	2-back	1.0	1.0	0.973	n	BR
158.668	2.0	2-back	0.0	1.0	0.913	f	TL
160.68	2.0	2-back	0.0	1.0	0.892	n	TR
162.693	2.0	2-back	1.0	0.0	1.051	t	TL
164.705	2.0	2-back	0.0	1.0	1.017	v	BL
166.718	2.0	2-back	1.0	0.0	1.047	l	TL
168.73	2.0	2-back	0.0	0.0	0.844	r	TL
170.743	2.0	2-back	0.0	1.0	0.876	s	BR
172.755	2.0	2-back	0.0	1.0	0.89	v	BL
174.768	2.0	2-back	1.0	1.0	0.863	n	BR
176.781	2.0	2-back	0.0	1.0	0.962	p	TL
178.793	2.0	2-back	0.0	1.0	0.948	s	TR
180.806	2.0	2-back	0.0	1.0	0.704	g	BR
182.818	2.0	2-back	0.0	1.0	0.801	p	BL
184.831	2.0	2-back	1.0	1.0	0.982	f	BR
186.843	2.0	2-back	0.0	1.0	0.889	r	TR
188.856	2.0	2-back	0.0	1.0	0.813	s	BL
190.868	2.0	2-back	1.0	1.0	0.887	z	TR
192.881	2.0	2-back	1.0	1.0	0.856	x	BL
194.894	2.0	2-back	0.0	1.0	0.724	c	TL
196.906	2.0	2-back	0.0	1.0	0.847	r	TR
198.919	2.0	2-back	0.0	1.0	0.726	v	BR
200.931	2.0	2-back	0.0	1.0	0.753	l	TL
202.944	2.0	2-back	1.0	1.0	0.842	c	BR
