onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.021	1.8	no_response	n/a	1.0	n/a	v	BL
5.82	1.8	no_response	n/a	1.0	n/a	c	BR
7.619	2.0	2-back	1.0	1.0	0.853	g	BL
9.619	2.0	2-back	0.0	1.0	0.536	p	TR
11.618	2.0	2-back	0.0	1.0	0.671	n	TL
13.617	2.0	2-back	1.0	1.0	0.471	x	TR
15.616	2.0	2-back	0.0	1.0	0.521	p	BL
17.615	2.0	2-back	0.0	1.0	0.74	c	TL
19.615	2.0	2-back	0.0	0.0	0.73	l	TL
21.614	2.0	2-back	0.0	1.0	0.758	v	TR
23.613	2.0	2-back	1.0	1.0	0.792	x	TL
25.612	2.0	2-back	1.0	0.0	0.884	g	TR
27.612	2.0	2-back	0.0	1.0	0.624	t	BR
29.611	2.0	2-back	0.0	1.0	0.787	z	BL
31.61	2.0	2-back	1.0	0.0	1.184	n	BR
33.609	2.0	2-back	0.0	1.0	0.824	f	TR
35.609	2.0	2-back	0.0	1.0	0.771	x	TL
37.608	2.0	2-back	0.0	1.0	0.727	n	BL
39.607	2.0	2-back	1.0	0.0	0.66	t	TL
41.606	2.0	2-back	0.0	1.0	0.471	l	BR
43.605	2.0	2-back	0.0	0.0	0.72	r	BL
45.605	2.0	2-back	1.0	0.0	0.231	f	BR
47.604	2.0	2-back	0.0	0.0	0.599	s	BR
49.603	2.0	2-back	0.0	1.0	0.764	v	TL
51.602	2.0	2-back	0.0	1.0	0.936	n	TR
53.602	2.0	2-back	1.0	1.0	0.868	p	TL
55.601	2.0	2-back	0.0	1.0	0.829	s	BL
57.6	2.0	2-back	0.0	1.0	0.857	g	BR
59.599	2.0	2-back	1.0	1.0	0.787	f	BL
61.598	2.0	2-back	0.0	1.0	0.612	r	TR
63.598	2.0	2-back	0.0	1.0	0.521	s	TL
65.597	2.0	2-back	0.0	1.0	0.633	z	BL
67.596	2.0	2-back	1.0	1.0	0.736	c	TL
69.595	2.0	2-back	0.0	1.0	0.54	r	BR
71.595	2.0	2-back	0.0	1.0	0.818	v	TR
73.594	2.0	2-back	1.0	1.0	0.741	l	BR
75.593	2.0	2-back	1.0	1.0	0.879	c	TR
77.592	2.0	2-back	0.0	1.0	0.714	s	BL
79.591	2.0	2-back	0.0	1.0	0.769	t	TL
81.591	2.0	2-back	0.0	1.0	0.767	r	TR
83.59	2.0	2-back	0.0	0.0	1.115	z	BL
85.589	2.0	2-back	1.0	1.0	0.896	l	TR
87.588	2.0	2-back	1.0	0.0	0.751	x	BL
89.588	2.0	2-back	0.0	1.0	0.754	f	BR
91.587	2.0	2-back	0.0	0.0	0.763	p	TR
93.586	2.0	2-back	1.0	0.0	0.795	g	BR
95.585	2.0	2-back	0.0	1.0	0.761	t	BL
97.584	2.0	2-back	1.0	0.0	0.683	z	BR
103.622	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.661	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.7	2.0	baseline	1.0	1.0	0.661	redcross.bmp	n/a
109.74	2.0	baseline	1.0	1.0	0.893	redcross.bmp	n/a
111.779	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
113.818	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
115.857	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
117.896	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
119.936	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
121.975	2.0	baseline	1.0	1.0	0.629	redcross.bmp	n/a
124.014	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.053	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.091	1.8	no_response	n/a	1.0	n/a	l	TR
133.89	2.0	1-back	1.0	1.0	1.092	x	TR
135.89	2.0	1-back	0.0	1.0	0.843	l	BL
137.889	2.0	1-back	1.0	1.0	0.887	s	BL
139.888	2.0	1-back	0.0	1.0	0.702	g	TL
141.887	2.0	1-back	0.0	1.0	0.81	r	BR
143.887	2.0	1-back	0.0	1.0	0.926	s	TL
145.886	2.0	1-back	0.0	1.0	0.887	z	BL
147.885	2.0	1-back	0.0	1.0	0.825	t	TR
149.884	2.0	1-back	1.0	1.0	0.746	x	TR
151.883	2.0	1-back	0.0	1.0	0.707	n	BR
153.883	2.0	1-back	0.0	1.0	0.809	l	TL
155.882	2.0	1-back	1.0	1.0	0.682	g	TL
157.881	2.0	1-back	0.0	1.0	0.708	r	BR
159.88	2.0	1-back	1.0	1.0	0.541	p	BR
161.88	2.0	1-back	0.0	1.0	0.721	z	TR
163.879	2.0	1-back	0.0	1.0	0.706	r	BL
165.878	2.0	1-back	1.0	1.0	0.647	x	BL
167.877	2.0	1-back	0.0	1.0	0.531	p	TR
169.876	2.0	1-back	0.0	1.0	0.719	c	BL
171.876	2.0	1-back	0.0	1.0	0.852	f	TR
173.875	2.0	1-back	1.0	1.0	0.761	l	TR
175.874	2.0	1-back	1.0	1.0	0.66	t	TR
177.873	2.0	1-back	0.0	1.0	0.761	f	TL
179.873	2.0	1-back	0.0	1.0	1.074	r	BL
181.872	2.0	1-back	1.0	1.0	0.901	s	BL
183.871	2.0	1-back	0.0	1.0	0.943	f	TR
185.87	2.0	1-back	0.0	1.0	0.914	c	BR
187.869	2.0	1-back	1.0	1.0	0.933	z	BR
189.869	2.0	1-back	0.0	1.0	0.818	v	BL
191.868	2.0	1-back	0.0	1.0	0.909	p	TL
193.867	2.0	1-back	1.0	1.0	0.932	t	TL
195.866	2.0	1-back	0.0	1.0	0.887	c	BL
197.866	2.0	1-back	0.0	1.0	0.693	p	BR
199.865	2.0	1-back	0.0	1.0	0.716	v	TL
201.864	2.0	1-back	1.0	1.0	1.047	n	TL
203.863	2.0	1-back	0.0	1.0	0.637	s	BR
205.862	2.0	1-back	1.0	1.0	0.721	z	BR
207.862	2.0	1-back	0.0	1.0	0.728	v	BL
209.861	2.0	1-back	0.0	1.0	0.92	n	BR
211.86	2.0	1-back	0.0	1.0	0.982	t	TL
213.859	2.0	1-back	1.0	1.0	0.877	g	TL
215.859	2.0	1-back	0.0	1.0	0.773	x	TR
217.858	2.0	1-back	1.0	1.0	0.835	g	TR
219.857	2.0	1-back	0.0	1.0	0.792	c	TL
221.856	2.0	1-back	0.0	1.0	0.894	v	BL
223.856	2.0	1-back	0.0	1.0	0.889	f	BR
225.855	2.0	1-back	1.0	1.0	0.835	n	BR
231.892	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
233.931	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.971	2.0	baseline	1.0	1.0	0.421	redcross.bmp	n/a
238.01	2.0	baseline	1.0	1.0	0.561	redcross.bmp	n/a
240.049	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.088	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
244.127	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.167	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.206	2.0	baseline	1.0	1.0	0.508	redcross.bmp	n/a
250.245	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.284	2.0	baseline	1.0	1.0	0.458	redcross.bmp	n/a
254.323	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
