onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.02	1.8	no_response	n/a	1.0	n/a	t	TR
5.82	2.0	1-back	0.0	1.0	0.704	c	BR
7.832	2.0	1-back	0.0	1.0	0.807	n	BL
9.845	2.0	1-back	1.0	1.0	0.505	l	BL
11.857	2.0	1-back	0.0	1.0	0.496	g	TR
13.87	2.0	1-back	0.0	1.0	0.664	f	TL
15.882	2.0	1-back	1.0	1.0	0.707	p	TL
17.895	2.0	1-back	0.0	1.0	0.496	x	TR
19.907	2.0	1-back	1.0	1.0	0.567	n	TR
21.92	2.0	1-back	0.0	1.0	0.543	s	TL
23.933	2.0	1-back	0.0	1.0	0.557	r	BR
25.945	2.0	1-back	1.0	1.0	0.432	v	BR
27.958	2.0	1-back	0.0	1.0	0.53	l	TL
29.97	2.0	1-back	1.0	0.0	0.683	z	TL
31.983	2.0	1-back	0.0	1.0	0.495	c	TR
33.995	2.0	1-back	0.0	1.0	0.656	f	BL
36.008	2.0	1-back	0.0	1.0	0.823	p	TR
38.02	2.0	1-back	1.0	1.0	0.636	t	TR
40.033	2.0	1-back	0.0	1.0	0.44	g	BL
42.046	2.0	1-back	1.0	1.0	0.508	x	BL
44.058	2.0	1-back	0.0	1.0	0.576	c	TR
46.071	2.0	1-back	1.0	0.0	0.545	p	TR
48.083	2.0	1-back	0.0	1.0	0.444	z	TL
50.096	2.0	1-back	0.0	0.0	0.458	r	BL
52.108	2.0	1-back	1.0	1.0	0.603	n	BL
54.121	2.0	1-back	0.0	1.0	0.547	z	BR
56.133	2.0	1-back	0.0	1.0	0.513	f	BL
58.146	2.0	1-back	0.0	1.0	0.462	s	TL
60.159	2.0	1-back	0.0	1.0	0.591	v	BR
62.171	2.0	1-back	1.0	0.0	0.503	c	BR
64.184	2.0	1-back	0.0	1.0	0.697	z	TL
66.196	2.0	1-back	1.0	1.0	0.436	r	TL
68.209	2.0	1-back	0.0	1.0	0.484	l	TR
70.221	2.0	1-back	1.0	1.0	0.663	n	TR
72.234	2.0	1-back	0.0	1.0	0.45	v	BR
74.246	2.0	1-back	1.0	0.0	0.834	f	BR
76.259	2.0	1-back	0.0	1.0	0.531	r	TL
78.272	2.0	1-back	1.0	1.0	0.845	l	TL
80.284	2.0	1-back	0.0	1.0	0.485	x	BR
82.297	2.0	1-back	0.0	1.0	0.657	s	BL
84.309	2.0	1-back	0.0	1.0	0.926	g	TL
86.322	2.0	1-back	0.0	1.0	0.81	t	BL
88.334	2.0	1-back	0.0	1.0	0.785	p	BR
90.347	2.0	1-back	0.0	0.0	0.847	s	BL
92.359	2.0	1-back	1.0	1.0	0.981	x	BL
94.372	2.0	1-back	0.0	1.0	0.565	v	TR
96.385	2.0	1-back	0.0	1.0	0.811	t	BR
98.397	2.0	1-back	1.0	1.0	0.785	g	BR
104.448	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.487	2.0	baseline	1.0	1.0	0.427	redcross.bmp	n/a
108.526	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.565	2.0	baseline	1.0	1.0	0.381	redcross.bmp	n/a
112.605	2.0	baseline	1.0	1.0	0.551	redcross.bmp	n/a
114.644	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.683	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.722	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.761	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.801	2.0	baseline	1.0	1.0	0.526	redcross.bmp	n/a
124.84	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.879	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.917	1.8	no_response	n/a	1.0	n/a	r	TL
134.716	1.8	no_response	n/a	1.0	n/a	p	TR
136.516	2.0	2-back	0.0	1.0	0.676	x	BL
138.528	2.0	2-back	1.0	1.0	0.807	t	TR
140.541	2.0	2-back	0.0	1.0	0.63	g	TL
142.553	2.0	2-back	0.0	1.0	0.943	n	BL
144.566	2.0	2-back	1.0	1.0	0.936	z	TL
146.578	2.0	2-back	0.0	1.0	0.579	c	TR
148.591	2.0	2-back	0.0	1.0	0.773	v	BR
150.603	2.0	2-back	0.0	1.0	0.946	n	BL
152.616	2.0	2-back	1.0	1.0	0.764	g	BR
154.629	2.0	2-back	0.0	1.0	0.616	s	TL
156.641	2.0	2-back	0.0	1.0	0.704	v	TR
158.654	2.0	2-back	1.0	1.0	0.828	l	TL
160.666	2.0	2-back	1.0	1.0	0.839	f	TR
162.679	2.0	2-back	0.0	1.0	0.632	s	BR
164.691	2.0	2-back	0.0	1.0	0.928	c	TL
166.704	2.0	2-back	0.0	1.0	0.785	r	BL
168.716	2.0	2-back	1.0	1.0	1.069	s	TL
170.729	2.0	2-back	0.0	1.0	0.809	l	BR
172.742	2.0	2-back	0.0	1.0	1.035	z	BL
174.754	2.0	2-back	1.0	1.0	0.876	x	BR
176.767	2.0	2-back	0.0	1.0	0.538	f	TL
178.779	2.0	2-back	0.0	1.0	1.074	t	TL
180.792	2.0	2-back	0.0	0.0	n/a	x	TR
182.804	2.0	2-back	1.0	0.0	0.508	r	TL
184.817	2.0	2-back	0.0	1.0	0.539	l	BR
186.829	2.0	2-back	0.0	1.0	0.684	n	BL
188.842	2.0	2-back	1.0	1.0	0.496	s	BR
190.855	2.0	2-back	0.0	1.0	0.569	f	BR
192.867	2.0	2-back	0.0	1.0	1.003	g	BL
194.88	2.0	2-back	0.0	1.0	0.808	p	TR
196.892	2.0	2-back	1.0	0.0	0.672	v	BL
198.905	2.0	2-back	0.0	1.0	0.536	t	BR
200.917	2.0	2-back	1.0	1.0	0.844	t	BL
202.93	2.0	2-back	0.0	1.0	0.357	z	TL
204.942	2.0	2-back	0.0	1.0	0.382	f	TR
206.955	2.0	2-back	1.0	1.0	0.439	p	TL
208.968	2.0	2-back	1.0	1.0	0.42	g	TR
210.98	2.0	2-back	0.0	1.0	0.542	c	BL
212.993	2.0	2-back	1.0	0.0	0.54	r	TR
215.005	2.0	2-back	0.0	1.0	0.287	p	BR
217.018	2.0	2-back	0.0	1.0	0.718	x	TL
219.03	2.0	2-back	0.0	1.0	1.028	l	TR
221.043	2.0	2-back	0.0	1.0	1.0	z	BL
223.055	2.0	2-back	0.0	1.0	0.7	c	BR
225.068	2.0	2-back	1.0	1.0	0.741	n	BL
227.08	2.0	2-back	1.0	0.0	0.388	v	BR
233.131	2.0	baseline	1.0	1.0	0.486	redcross.bmp	n/a
235.17	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
237.21	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
239.249	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
241.288	2.0	baseline	1.0	1.0	0.431	redcross.bmp	n/a
243.327	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
245.366	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.406	2.0	baseline	1.0	1.0	0.493	redcross.bmp	n/a
249.445	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
251.484	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
253.523	2.0	baseline	1.0	1.0	0.439	redcross.bmp	n/a
255.563	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
