onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.033	1.8	no_response	n/a	1.0	n/a	r	TR
5.839	1.8	no_response	n/a	1.0	n/a	p	BL
7.644	2.0	2-back	0.0	1.0	0.456	s	BL
9.65	2.0	2-back	1.0	1.0	0.641	p	TR
11.657	2.0	2-back	0.0	1.0	0.593	c	TL
13.663	2.0	2-back	0.0	1.0	0.61	g	TL
15.669	2.0	2-back	1.0	0.0	0.542	c	BL
17.675	2.0	2-back	0.0	1.0	0.589	f	TR
19.682	2.0	2-back	0.0	1.0	0.669	x	TR
21.688	2.0	2-back	0.0	0.0	0.76	z	TL
23.694	2.0	2-back	1.0	1.0	0.563	x	BR
25.7	2.0	2-back	0.0	1.0	0.523	g	BL
27.707	2.0	2-back	0.0	1.0	0.545	v	TL
29.713	2.0	2-back	1.0	0.0	0.997	g	TL
31.719	2.0	2-back	1.0	1.0	0.489	v	TR
33.725	2.0	2-back	0.0	1.0	0.555	z	BR
35.732	2.0	2-back	0.0	1.0	0.425	n	TL
37.738	2.0	2-back	1.0	1.0	0.373	z	TL
39.744	2.0	2-back	0.0	1.0	0.501	s	BL
41.75	2.0	2-back	1.0	0.0	0.887	z	BR
43.757	2.0	2-back	0.0	1.0	0.65	t	TL
45.763	2.0	2-back	0.0	1.0	0.353	f	BL
47.769	2.0	2-back	1.0	0.0	0.611	t	BR
49.776	2.0	2-back	0.0	1.0	0.599	r	BR
51.782	2.0	2-back	0.0	1.0	0.522	c	TR
53.788	2.0	2-back	1.0	1.0	0.45	r	BL
55.794	2.0	2-back	0.0	1.0	0.656	f	BR
57.801	2.0	2-back	0.0	1.0	0.44	t	TR
59.807	2.0	2-back	1.0	0.0	0.396	f	BL
61.813	2.0	2-back	0.0	0.0	0.346	c	BR
63.819	2.0	2-back	0.0	1.0	0.475	l	BR
65.826	2.0	2-back	0.0	1.0	0.503	n	TR
67.832	2.0	2-back	1.0	1.0	0.476	l	TL
69.838	2.0	2-back	0.0	1.0	0.434	s	BR
