onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	c	TR
5.825	2.0	1-back	0.0	1.0	0.776	g	BL
7.824	2.0	1-back	0.0	1.0	0.707	p	TR
9.823	2.0	1-back	1.0	1.0	0.614	p	BL
11.822	2.0	1-back	0.0	1.0	0.638	t	TL
13.821	2.0	1-back	0.0	1.0	0.599	v	BR
15.821	2.0	1-back	1.0	1.0	0.693	v	TL
17.82	2.0	1-back	0.0	1.0	0.68	s	BL
19.819	2.0	1-back	1.0	1.0	0.607	s	TR
21.818	2.0	1-back	0.0	1.0	0.625	x	BR
23.817	2.0	1-back	0.0	1.0	0.696	n	TL
25.816	2.0	1-back	1.0	1.0	0.615	n	BR
27.815	2.0	1-back	0.0	1.0	0.63	f	TR
29.814	2.0	1-back	1.0	1.0	0.626	f	TL
31.813	2.0	1-back	0.0	1.0	0.594	l	TR
33.812	2.0	1-back	0.0	1.0	0.799	r	BL
35.811	2.0	1-back	0.0	1.0	0.665	z	TR
37.81	2.0	1-back	1.0	1.0	0.647	z	TL
39.809	2.0	1-back	0.0	1.0	0.597	c	TR
41.808	2.0	1-back	1.0	1.0	0.578	c	BL
43.808	2.0	1-back	0.0	1.0	0.669	g	TR
45.807	2.0	1-back	1.0	1.0	0.658	g	BR
47.806	2.0	1-back	0.0	1.0	0.61	x	BL
49.805	2.0	1-back	0.0	1.0	0.606	t	TL
51.804	2.0	1-back	1.0	1.0	0.589	t	BL
53.803	2.0	1-back	0.0	1.0	0.597	r	BR
55.802	2.0	1-back	0.0	1.0	0.635	p	BL
57.801	2.0	1-back	0.0	1.0	0.678	v	TL
59.8	2.0	1-back	0.0	1.0	0.705	s	TR
61.799	2.0	1-back	1.0	1.0	0.661	s	BR
63.798	2.0	1-back	0.0	1.0	0.609	x	BL
65.797	2.0	1-back	1.0	1.0	0.599	x	TL
67.796	2.0	1-back	0.0	1.0	0.609	l	TR
69.795	2.0	1-back	1.0	1.0	0.624	l	BL
71.795	2.0	1-back	0.0	1.0	0.594	n	BR
73.794	2.0	1-back	1.0	1.0	0.616	n	TL
75.793	2.0	1-back	0.0	1.0	0.603	z	BR
77.792	2.0	1-back	1.0	1.0	0.609	z	TL
79.791	2.0	1-back	0.0	1.0	0.639	c	BR
81.79	2.0	1-back	0.0	1.0	0.608	g	BL
83.789	2.0	1-back	0.0	1.0	0.673	p	TL
85.788	2.0	1-back	0.0	1.0	0.652	t	TR
87.787	2.0	1-back	0.0	1.0	0.627	v	BR
89.786	2.0	1-back	0.0	1.0	0.586	f	TL
91.785	2.0	1-back	1.0	1.0	0.66	f	TR
93.784	2.0	1-back	0.0	1.0	0.631	l	BR
95.783	2.0	1-back	0.0	1.0	0.668	r	BL
97.783	2.0	1-back	1.0	1.0	0.656	r	BR
103.829	2.0	baseline	1.0	1.0	0.482	redcross.bmp	n/a
105.878	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.928	2.0	baseline	1.0	1.0	0.367	redcross.bmp	n/a
109.977	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.026	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.075	2.0	baseline	1.0	1.0	0.347	redcross.bmp	n/a
116.124	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.173	2.0	baseline	1.0	1.0	0.566	redcross.bmp	n/a
