onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	p	TR
5.825	2.0	1-back	0.0	1.0	0.52	f	BL
7.824	2.0	1-back	1.0	1.0	0.532	n	BL
9.823	2.0	1-back	0.0	1.0	0.494	x	TR
11.822	2.0	1-back	0.0	1.0	0.542	c	TL
13.821	2.0	1-back	1.0	1.0	0.497	p	TL
15.82	2.0	1-back	0.0	1.0	0.443	n	BL
17.819	2.0	1-back	0.0	1.0	0.459	c	TR
19.818	2.0	1-back	1.0	1.0	0.519	g	TR
21.818	2.0	1-back	0.0	1.0	0.501	n	TL
23.817	2.0	1-back	0.0	1.0	0.542	s	BR
25.816	2.0	1-back	0.0	1.0	0.47	x	BL
27.815	2.0	1-back	0.0	1.0	0.579	t	TL
29.814	2.0	1-back	1.0	1.0	0.486	g	TL
31.813	2.0	1-back	0.0	1.0	0.396	p	BR
33.812	2.0	1-back	0.0	1.0	0.589	c	TL
35.811	2.0	1-back	1.0	1.0	0.518	r	TL
37.81	2.0	1-back	0.0	1.0	0.599	t	BL
39.809	2.0	1-back	1.0	1.0	0.649	v	BL
41.808	2.0	1-back	0.0	1.0	0.457	g	BR
43.807	2.0	1-back	0.0	0.0	0.897	p	TL
45.806	2.0	1-back	0.0	1.0	0.967	x	BR
47.805	2.0	1-back	1.0	1.0	0.621	z	BR
49.805	2.0	1-back	0.0	1.0	0.521	l	TR
51.804	2.0	1-back	1.0	0.0	0.537	v	TR
53.803	2.0	1-back	0.0	1.0	0.536	n	BR
55.802	2.0	1-back	0.0	1.0	0.601	r	BL
57.801	2.0	1-back	1.0	0.0	0.5	s	BL
59.8	2.0	1-back	0.0	1.0	0.768	z	TR
61.799	2.0	1-back	0.0	1.0	0.593	l	TL
63.798	2.0	1-back	0.0	1.0	0.608	g	BR
65.797	2.0	1-back	1.0	1.0	0.611	f	BR
67.796	2.0	1-back	0.0	1.0	0.492	t	TR
69.795	2.0	1-back	0.0	1.0	0.504	z	TL
71.794	2.0	1-back	1.0	1.0	0.553	l	TL
73.793	2.0	1-back	0.0	1.0	0.341	f	BL
75.792	2.0	1-back	0.0	1.0	0.39	t	TR
77.792	2.0	1-back	1.0	0.0	0.255	r	TR
79.791	2.0	1-back	0.0	1.0	0.454	l	BR
81.79	2.0	1-back	1.0	0.0	0.733	z	BR
83.789	2.0	1-back	0.0	1.0	0.512	r	TR
85.788	2.0	1-back	1.0	1.0	0.535	v	TR
87.787	2.0	1-back	0.0	1.0	0.55	s	BL
89.786	2.0	1-back	1.0	1.0	0.563	f	BL
91.785	2.0	1-back	0.0	1.0	0.563	v	TL
93.784	2.0	1-back	0.0	1.0	0.585	x	BR
95.783	2.0	1-back	1.0	1.0	0.557	c	BR
97.782	2.0	1-back	0.0	1.0	0.61	s	BL
103.829	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.878	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.927	2.0	baseline	1.0	1.0	0.316	redcross.bmp	n/a
109.976	2.0	baseline	1.0	1.0	0.512	redcross.bmp	n/a
112.025	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.074	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.123	2.0	baseline	1.0	1.0	1.049	redcross.bmp	n/a
118.173	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.222	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.271	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.32	2.0	baseline	1.0	1.0	0.627	redcross.bmp	n/a
126.369	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.416	1.8	no_response	n/a	1.0	n/a	c	BL
134.215	1.8	no_response	n/a	1.0	n/a	l	TR
136.015	2.0	2-back	0.0	1.0	0.534	v	BR
138.014	2.0	2-back	1.0	1.0	0.637	p	TR
140.013	2.0	2-back	0.0	1.0	0.507	r	TL
142.012	2.0	2-back	0.0	1.0	0.498	t	BR
144.011	2.0	2-back	1.0	0.0	0.856	n	TL
146.01	2.0	2-back	0.0	1.0	0.634	s	TR
148.009	2.0	2-back	0.0	1.0	0.482	f	BL
150.008	2.0	2-back	1.0	1.0	0.443	x	TR
152.007	2.0	2-back	0.0	1.0	0.43	v	BR
154.006	2.0	2-back	0.0	1.0	0.416	p	BL
156.005	2.0	2-back	1.0	1.0	0.498	f	BR
158.004	2.0	2-back	0.0	1.0	0.449	n	TL
160.003	2.0	2-back	0.0	1.0	0.463	x	TR
162.002	2.0	2-back	1.0	1.0	0.384	t	TL
164.002	2.0	2-back	0.0	1.0	0.461	s	BL
166.001	2.0	2-back	0.0	1.0	0.398	l	TR
168.0	2.0	2-back	1.0	1.0	0.471	f	BL
169.999	2.0	2-back	1.0	1.0	0.634	c	TR
171.998	2.0	2-back	0.0	1.0	0.556	r	TL
173.997	2.0	2-back	1.0	1.0	0.427	g	TR
175.996	2.0	2-back	0.0	1.0	0.558	s	BL
177.995	2.0	2-back	0.0	1.0	0.501	r	BR
179.994	2.0	2-back	1.0	1.0	0.649	v	BL
181.993	2.0	2-back	0.0	0.0	0.552	p	BL
183.992	2.0	2-back	0.0	1.0	0.506	t	TL
185.991	2.0	2-back	1.0	1.0	0.753	x	BL
187.99	2.0	2-back	0.0	1.0	0.728	z	BR
189.989	2.0	2-back	0.0	1.0	0.72	t	TR
191.989	2.0	2-back	0.0	1.0	0.736	g	TL
193.988	2.0	2-back	1.0	1.0	0.622	c	TR
195.987	2.0	2-back	0.0	1.0	0.67	p	BL
197.986	2.0	2-back	0.0	1.0	0.827	s	BR
199.985	2.0	2-back	0.0	1.0	0.889	v	TL
201.984	2.0	2-back	1.0	1.0	0.703	n	BR
203.983	2.0	2-back	0.0	1.0	0.691	c	BL
205.982	2.0	2-back	0.0	1.0	1.018	l	TL
207.981	2.0	2-back	0.0	1.0	0.886	x	BR
