onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.027	1.8	no_response	n/a	1.0	n/a	l	TR
5.827	2.0	1-back	1.0	1.0	0.718	l	BL
7.84	2.0	1-back	0.0	1.0	0.847	s	TR
9.853	2.0	1-back	0.0	1.0	0.719	z	BL
11.867	2.0	1-back	0.0	1.0	0.602	t	TL
13.88	2.0	1-back	0.0	1.0	0.592	x	BR
15.893	2.0	1-back	1.0	1.0	0.614	x	TL
17.907	2.0	1-back	0.0	1.0	0.531	n	BL
19.92	2.0	1-back	0.0	0.0	0.727	s	TR
21.933	2.0	1-back	0.0	1.0	0.531	l	BR
23.946	2.0	1-back	1.0	1.0	0.561	l	TL
25.96	2.0	1-back	0.0	1.0	0.528	g	BR
27.973	2.0	1-back	1.0	1.0	0.582	g	TR
29.986	2.0	1-back	0.0	1.0	0.612	r	TL
32.0	2.0	1-back	1.0	1.0	0.549	r	TR
34.013	2.0	1-back	0.0	1.0	0.509	x	BL
36.026	2.0	1-back	0.0	1.0	0.639	p	TR
38.04	2.0	1-back	1.0	1.0	0.591	p	TL
40.053	2.0	1-back	0.0	1.0	0.34	c	TR
42.066	2.0	1-back	0.0	1.0	0.689	r	BL
44.08	2.0	1-back	0.0	1.0	0.389	f	TR
46.093	2.0	1-back	1.0	0.0	0.439	f	BR
48.106	2.0	1-back	1.0	1.0	0.652	f	BL
50.12	2.0	1-back	0.0	1.0	0.429	c	TL
52.133	2.0	1-back	0.0	1.0	0.561	z	BL
54.146	2.0	1-back	1.0	1.0	0.723	z	BR
56.16	2.0	1-back	0.0	1.0	0.508	v	BL
58.173	2.0	1-back	0.0	0.0	0.657	p	TL
60.186	2.0	1-back	1.0	1.0	0.539	p	TR
62.2	2.0	1-back	0.0	1.0	0.422	n	BR
64.213	2.0	1-back	0.0	1.0	0.495	s	BL
66.226	2.0	1-back	1.0	0.0	0.576	s	TL
68.24	2.0	1-back	0.0	1.0	0.457	z	TR
70.253	2.0	1-back	0.0	1.0	0.547	v	BL
72.266	2.0	1-back	0.0	1.0	0.506	t	BR
74.28	2.0	1-back	1.0	1.0	0.489	t	TL
76.293	2.0	1-back	1.0	0.0	0.278	t	BR
78.306	2.0	1-back	0.0	1.0	0.691	g	TL
80.319	2.0	1-back	0.0	1.0	0.611	x	BR
82.333	2.0	1-back	0.0	0.0	0.732	g	BL
84.346	2.0	1-back	0.0	1.0	0.458	c	TL
86.359	2.0	1-back	1.0	1.0	0.585	c	TR
88.373	2.0	1-back	0.0	1.0	0.467	v	BR
90.386	2.0	1-back	1.0	0.0	0.573	v	TL
92.399	2.0	1-back	0.0	1.0	0.448	f	TR
94.413	2.0	1-back	0.0	1.0	0.584	r	BR
96.426	2.0	1-back	0.0	1.0	0.478	n	BL
98.439	2.0	1-back	1.0	1.0	0.686	n	BR
104.493	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.533	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.573	2.0	baseline	1.0	1.0	0.585	redcross.bmp	n/a
110.613	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.653	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.693	2.0	baseline	1.0	1.0	0.43	redcross.bmp	n/a
116.733	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.773	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.813	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.853	2.0	baseline	1.0	1.0	0.422	redcross.bmp	n/a
124.893	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.932	2.0	baseline	1.0	1.0	0.604	redcross.bmp	n/a
132.972	1.8	no_response	n/a	1.0	n/a	z	TR
134.772	1.8	no_response	n/a	1.0	n/a	n	BL
136.572	2.0	2-back	0.0	1.0	0.874	g	BL
138.586	2.0	2-back	0.0	0.0	n/a	p	TR
140.599	2.0	2-back	1.0	1.0	0.831	g	TL
142.612	2.0	2-back	0.0	1.0	0.574	s	TL
144.626	2.0	2-back	0.0	1.0	0.585	f	BL
146.639	2.0	2-back	1.0	1.0	0.655	s	TR
148.652	2.0	2-back	1.0	0.0	0.611	f	TR
150.666	2.0	2-back	0.0	1.0	0.674	c	TL
152.679	2.0	2-back	0.0	1.0	0.624	x	BR
154.692	2.0	2-back	1.0	0.0	0.576	c	BL
156.706	2.0	2-back	0.0	1.0	0.947	l	TL
158.719	2.0	2-back	0.0	1.0	0.593	v	TL
160.732	2.0	2-back	0.0	0.0	0.853	p	TR
162.746	2.0	2-back	1.0	0.0	0.655	v	BR
164.759	2.0	2-back	0.0	1.0	0.806	c	TL
166.772	2.0	2-back	0.0	1.0	0.844	s	TL
168.786	2.0	2-back	0.0	1.0	0.796	t	BL
170.799	2.0	2-back	0.0	1.0	0.611	x	BR
172.812	2.0	2-back	1.0	1.0	0.675	t	TL
174.826	2.0	2-back	0.0	1.0	0.534	r	BL
176.839	2.0	2-back	0.0	1.0	0.727	n	BR
178.852	2.0	2-back	1.0	0.0	0.57	r	BR
