onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	c	BL
5.825	1.8	no_response	n/a	0.0	0.467	l	TR
7.624	2.0	2-back	1.0	1.0	0.615	v	BL
9.623	2.0	2-back	1.0	1.0	0.685	p	TR
11.622	2.0	2-back	0.0	1.0	0.558	r	TL
13.621	2.0	2-back	0.0	0.0	0.861	t	BR
15.62	2.0	2-back	1.0	1.0	0.656	n	TL
17.619	2.0	2-back	0.0	1.0	0.437	s	TR
19.618	2.0	2-back	0.0	1.0	0.623	f	BL
21.617	2.0	2-back	1.0	1.0	0.456	x	TR
23.616	2.0	2-back	0.0	1.0	0.566	v	BR
25.615	2.0	2-back	0.0	1.0	0.942	p	TL
27.614	2.0	2-back	1.0	1.0	0.771	f	BR
29.614	2.0	2-back	1.0	1.0	0.626	n	TL
31.613	2.0	2-back	0.0	1.0	0.68	x	TR
33.612	2.0	2-back	1.0	1.0	0.603	t	TL
35.611	2.0	2-back	0.0	1.0	0.652	s	BL
37.61	2.0	2-back	0.0	1.0	0.816	l	TR
39.609	2.0	2-back	1.0	1.0	0.661	f	BL
41.608	2.0	2-back	1.0	1.0	0.717	c	TR
43.607	2.0	2-back	0.0	1.0	0.663	r	TL
45.606	2.0	2-back	1.0	0.0	0.712	g	TR
47.605	2.0	2-back	0.0	1.0	0.592	s	BL
49.604	2.0	2-back	0.0	1.0	0.474	r	BR
51.603	2.0	2-back	1.0	1.0	0.662	v	BL
53.602	2.0	2-back	0.0	1.0	0.906	p	BL
55.601	2.0	2-back	0.0	0.0	0.871	t	TL
57.601	2.0	2-back	1.0	0.0	0.549	x	BL
59.6	2.0	2-back	0.0	1.0	0.701	z	BR
61.599	2.0	2-back	0.0	1.0	0.732	t	TR
63.598	2.0	2-back	0.0	1.0	0.747	g	TL
65.597	2.0	2-back	1.0	1.0	0.478	c	TR
67.596	2.0	2-back	0.0	1.0	0.677	p	BL
69.595	2.0	2-back	0.0	1.0	0.686	s	BR
71.594	2.0	2-back	0.0	1.0	0.688	v	TL
73.593	2.0	2-back	1.0	1.0	0.647	n	BR
75.592	2.0	2-back	0.0	1.0	0.956	c	BL
77.591	2.0	2-back	0.0	1.0	0.668	l	TL
79.59	2.0	2-back	0.0	1.0	0.626	x	BR
81.589	2.0	2-back	1.0	1.0	0.461	z	TL
83.588	2.0	2-back	0.0	1.0	0.531	g	TR
85.587	2.0	2-back	0.0	1.0	0.515	f	BR
87.587	2.0	2-back	0.0	1.0	0.658	z	TL
89.586	2.0	2-back	1.0	1.0	0.463	l	BR
91.585	2.0	2-back	0.0	1.0	0.659	r	TR
93.584	2.0	2-back	1.0	0.0	0.7	z	BR
95.583	2.0	2-back	0.0	1.0	0.695	n	BL
97.582	2.0	2-back	1.0	1.0	0.715	g	BR
103.629	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.678	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.727	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
109.776	2.0	baseline	1.0	1.0	0.346	redcross.bmp	n/a
111.825	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
113.874	2.0	baseline	1.0	1.0	0.441	redcross.bmp	n/a
115.923	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
117.972	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.021	2.0	baseline	1.0	1.0	0.397	redcross.bmp	n/a
122.07	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.119	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.168	2.0	baseline	1.0	1.0	0.614	redcross.bmp	n/a
132.216	1.8	no_response	n/a	0.0	0.8	p	TR
134.015	2.0	1-back	0.0	1.0	0.511	f	BL
136.014	2.0	1-back	1.0	0.0	0.543	n	BL
138.013	2.0	1-back	0.0	1.0	0.436	x	TR
140.012	2.0	1-back	0.0	1.0	0.449	c	TL
142.011	2.0	1-back	1.0	1.0	0.28	p	TL
144.01	2.0	1-back	0.0	1.0	0.459	n	BL
146.009	2.0	1-back	0.0	1.0	0.483	c	TR
148.008	2.0	1-back	1.0	1.0	0.352	g	TR
150.007	2.0	1-back	0.0	1.0	0.351	n	TL
152.006	2.0	1-back	0.0	1.0	0.391	s	BR
154.006	2.0	1-back	0.0	1.0	0.425	x	BL
156.005	2.0	1-back	0.0	1.0	0.572	t	TL
158.004	2.0	1-back	1.0	1.0	0.417	g	TL
160.003	2.0	1-back	0.0	1.0	0.326	p	BR
162.002	2.0	1-back	0.0	1.0	0.391	c	TL
164.001	2.0	1-back	1.0	1.0	0.341	r	TL
166.0	2.0	1-back	0.0	1.0	0.373	t	BL
167.999	2.0	1-back	1.0	1.0	0.407	v	BL
169.998	2.0	1-back	0.0	1.0	0.377	g	BR
171.997	2.0	1-back	0.0	1.0	0.527	p	TL
173.996	2.0	1-back	0.0	1.0	0.44	x	BR
175.995	2.0	1-back	1.0	1.0	0.396	z	BR
177.994	2.0	1-back	0.0	1.0	0.354	l	TR
179.993	2.0	1-back	1.0	1.0	0.376	v	TR
181.993	2.0	1-back	0.0	1.0	0.38	n	BR
183.992	2.0	1-back	0.0	1.0	0.506	r	BL
185.991	2.0	1-back	1.0	1.0	0.523	s	BL
187.99	2.0	1-back	0.0	1.0	0.463	z	TR
189.989	2.0	1-back	0.0	1.0	0.398	l	TL
191.988	2.0	1-back	0.0	1.0	0.366	g	BR
193.987	2.0	1-back	1.0	1.0	0.31	f	BR
195.986	2.0	1-back	0.0	1.0	0.46	t	TR
197.985	2.0	1-back	0.0	1.0	0.414	z	TL
199.984	2.0	1-back	1.0	1.0	0.583	l	TL
201.983	2.0	1-back	0.0	1.0	0.396	f	BL
203.982	2.0	1-back	0.0	1.0	0.482	t	TR
205.981	2.0	1-back	1.0	1.0	0.435	r	TR
207.98	2.0	1-back	0.0	1.0	0.293	l	BR
209.979	2.0	1-back	1.0	1.0	0.532	z	BR
211.979	2.0	1-back	0.0	1.0	0.355	r	TR
213.978	2.0	1-back	1.0	0.0	0.433	v	TR
215.977	2.0	1-back	0.0	1.0	0.429	s	BL
217.976	2.0	1-back	1.0	1.0	0.637	f	BL
219.975	2.0	1-back	0.0	1.0	0.398	v	TL
221.974	2.0	1-back	0.0	1.0	0.428	x	BR
223.973	2.0	1-back	1.0	1.0	0.423	c	BR
225.972	2.0	1-back	0.0	1.0	0.436	s	BL
232.019	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
