onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	p	TR
5.825	2.0	1-back	0.0	1.0	0.593	f	BL
7.825	2.0	1-back	1.0	1.0	0.677	n	BL
9.824	2.0	1-back	0.0	1.0	0.735	x	TR
11.823	2.0	1-back	0.0	1.0	0.61	c	TL
13.822	2.0	1-back	1.0	1.0	0.717	p	TL
15.821	2.0	1-back	0.0	1.0	0.643	n	BL
17.82	2.0	1-back	0.0	1.0	0.62	c	TR
19.819	2.0	1-back	1.0	1.0	0.649	g	TR
21.818	2.0	1-back	0.0	1.0	0.666	n	TL
23.817	2.0	1-back	0.0	1.0	0.675	s	BR
25.816	2.0	1-back	0.0	1.0	0.578	x	BL
27.815	2.0	1-back	0.0	1.0	0.604	t	TL
29.814	2.0	1-back	1.0	1.0	0.593	g	TL
31.813	2.0	1-back	0.0	1.0	0.545	p	BR
33.812	2.0	1-back	0.0	1.0	0.772	c	TL
35.812	2.0	1-back	1.0	1.0	0.695	r	TL
37.811	2.0	1-back	0.0	1.0	0.616	t	BL
39.81	2.0	1-back	1.0	1.0	0.792	v	BL
41.809	2.0	1-back	0.0	1.0	0.69	g	BR
43.808	2.0	1-back	0.0	1.0	0.565	p	TL
45.807	2.0	1-back	0.0	1.0	0.406	x	BR
47.806	2.0	1-back	1.0	1.0	0.875	z	BR
49.805	2.0	1-back	0.0	1.0	0.796	l	TR
51.804	2.0	1-back	1.0	1.0	0.7	v	TR
53.803	2.0	1-back	0.0	1.0	0.571	n	BR
55.802	2.0	1-back	0.0	1.0	0.717	r	BL
57.801	2.0	1-back	1.0	1.0	0.815	s	BL
59.8	2.0	1-back	0.0	1.0	0.796	z	TR
61.8	2.0	1-back	0.0	1.0	1.021	l	TL
63.799	2.0	1-back	0.0	1.0	0.73	g	BR
65.798	2.0	1-back	1.0	1.0	0.805	f	BR
67.797	2.0	1-back	0.0	1.0	0.696	t	TR
69.796	2.0	1-back	0.0	1.0	0.802	z	TL
71.795	2.0	1-back	1.0	0.0	0.988	l	TL
73.794	2.0	1-back	0.0	1.0	0.969	f	BL
75.793	2.0	1-back	0.0	1.0	0.846	t	TR
77.792	2.0	1-back	1.0	1.0	1.088	r	TR
79.791	2.0	1-back	0.0	1.0	0.842	l	BR
81.79	2.0	1-back	1.0	1.0	0.783	z	BR
83.789	2.0	1-back	0.0	1.0	0.784	r	TR
85.788	2.0	1-back	1.0	1.0	0.748	v	TR
87.787	2.0	1-back	0.0	1.0	0.68	s	BL
89.787	2.0	1-back	1.0	1.0	0.632	f	BL
91.786	2.0	1-back	0.0	1.0	0.587	v	TL
93.785	2.0	1-back	0.0	1.0	0.647	x	BR
95.784	2.0	1-back	1.0	1.0	0.476	c	BR
97.783	2.0	1-back	0.0	1.0	0.491	s	BL
103.83	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.879	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.928	2.0	baseline	1.0	1.0	0.634	redcross.bmp	n/a
109.977	2.0	baseline	1.0	1.0	0.466	redcross.bmp	n/a
112.026	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.075	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.124	2.0	baseline	1.0	1.0	0.393	redcross.bmp	n/a
118.173	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.222	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.271	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.32	2.0	baseline	1.0	1.0	0.569	redcross.bmp	n/a
126.369	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.417	1.8	no_response	n/a	1.0	n/a	c	BL
134.216	1.8	no_response	n/a	0.0	0.785	l	TR
136.015	2.0	2-back	0.0	1.0	0.752	v	BR
138.014	2.0	2-back	1.0	1.0	0.796	p	TR
140.013	2.0	2-back	0.0	1.0	0.69	r	TL
142.012	2.0	2-back	0.0	1.0	0.544	t	BR
144.011	2.0	2-back	1.0	1.0	0.637	n	TL
146.011	2.0	2-back	0.0	1.0	0.631	s	TR
148.01	2.0	2-back	0.0	1.0	0.535	f	BL
150.009	2.0	2-back	1.0	1.0	0.578	x	TR
152.008	2.0	2-back	0.0	1.0	0.459	v	BR
154.007	2.0	2-back	0.0	0.0	0.639	p	BL
156.006	2.0	2-back	1.0	1.0	0.606	f	BR
158.005	2.0	2-back	0.0	1.0	0.642	n	TL
160.004	2.0	2-back	0.0	1.0	0.476	x	TR
162.003	2.0	2-back	1.0	1.0	0.594	t	TL
164.002	2.0	2-back	0.0	1.0	0.481	s	BL
166.001	2.0	2-back	0.0	1.0	0.385	l	TR
168.0	2.0	2-back	1.0	0.0	0.44	f	BL
169.999	2.0	2-back	1.0	0.0	0.513	c	TR
171.998	2.0	2-back	0.0	1.0	0.774	r	TL
173.998	2.0	2-back	1.0	1.0	0.788	g	TR
175.997	2.0	2-back	0.0	1.0	0.693	s	BL
177.996	2.0	2-back	0.0	1.0	0.667	r	BR
179.995	2.0	2-back	1.0	0.0	0.736	v	BL
181.994	2.0	2-back	0.0	0.0	0.75	p	BL
183.993	2.0	2-back	0.0	1.0	0.647	t	TL
185.992	2.0	2-back	1.0	0.0	0.663	x	BL
187.991	2.0	2-back	0.0	1.0	0.729	z	BR
189.99	2.0	2-back	0.0	1.0	0.611	t	TR
191.989	2.0	2-back	0.0	1.0	0.86	g	TL
193.988	2.0	2-back	1.0	1.0	0.623	c	TR
195.987	2.0	2-back	0.0	1.0	0.757	p	BL
197.986	2.0	2-back	0.0	1.0	0.595	s	BR
199.985	2.0	2-back	0.0	1.0	0.583	v	TL
201.985	2.0	2-back	1.0	0.0	0.387	n	BR
203.984	2.0	2-back	0.0	1.0	0.366	c	BL
205.983	2.0	2-back	0.0	1.0	0.511	l	TL
207.982	2.0	2-back	0.0	1.0	0.463	x	BR
209.981	2.0	2-back	1.0	1.0	0.785	z	TL
211.98	2.0	2-back	0.0	1.0	0.548	g	TR
213.979	2.0	2-back	0.0	1.0	0.705	f	BR
215.978	2.0	2-back	0.0	1.0	0.863	z	TL
217.977	2.0	2-back	1.0	0.0	0.69	l	BR
219.976	2.0	2-back	0.0	1.0	0.668	r	TR
221.975	2.0	2-back	1.0	0.0	0.624	z	BR
223.974	2.0	2-back	0.0	1.0	0.614	n	BL
225.973	2.0	2-back	1.0	1.0	0.838	g	BR
232.02	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
234.069	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.118	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
238.167	2.0	baseline	1.0	1.0	0.421	redcross.bmp	n/a
240.217	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.266	2.0	baseline	1.0	1.0	0.431	redcross.bmp	n/a
244.315	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.364	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.413	2.0	baseline	1.0	1.0	1.02	redcross.bmp	n/a
250.462	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.511	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
254.56	2.0	baseline	1.0	1.0	0.348	redcross.bmp	n/a
