onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.042	1.8	no_response	n/a	1.0	n/a	c	TR
5.842	2.0	1-back	0.0	1.0	0.624	g	BL
7.841	2.0	1-back	0.0	1.0	0.499	p	TR
9.84	2.0	1-back	1.0	1.0	0.692	p	BL
11.839	2.0	1-back	0.0	1.0	0.634	t	TL
13.838	2.0	1-back	0.0	1.0	0.684	v	BR
15.837	2.0	1-back	1.0	1.0	0.733	v	TL
17.836	2.0	1-back	0.0	1.0	0.79	s	BL
19.835	2.0	1-back	1.0	1.0	0.914	s	TR
21.834	2.0	1-back	0.0	1.0	0.909	x	BR
23.833	2.0	1-back	0.0	1.0	1.023	n	TL
25.832	2.0	1-back	1.0	1.0	1.081	n	BR
27.831	2.0	1-back	0.0	1.0	0.882	f	TR
29.83	2.0	1-back	1.0	1.0	0.787	f	TL
31.829	2.0	1-back	0.0	1.0	0.514	l	TR
33.829	2.0	1-back	0.0	1.0	0.864	r	BL
35.828	2.0	1-back	0.0	1.0	0.903	z	TR
37.827	2.0	1-back	1.0	1.0	0.89	z	TL
39.826	2.0	1-back	0.0	1.0	0.681	c	TR
41.825	2.0	1-back	1.0	1.0	0.809	c	BL
43.824	2.0	1-back	0.0	1.0	0.888	g	TR
45.823	2.0	1-back	1.0	0.0	1.08	g	BR
47.822	2.0	1-back	0.0	1.0	0.842	x	BL
49.821	2.0	1-back	0.0	1.0	0.859	t	TL
51.82	2.0	1-back	1.0	1.0	0.814	t	BL
53.819	2.0	1-back	0.0	1.0	0.785	r	BR
55.818	2.0	1-back	0.0	1.0	0.924	p	BL
57.817	2.0	1-back	0.0	1.0	0.971	v	TL
59.816	2.0	1-back	0.0	1.0	1.032	s	TR
61.815	2.0	1-back	1.0	1.0	0.982	s	BR
63.815	2.0	1-back	0.0	1.0	0.934	x	BL
65.814	2.0	1-back	1.0	1.0	0.938	x	TL
67.813	2.0	1-back	0.0	1.0	0.913	l	TR
69.812	2.0	1-back	1.0	1.0	0.894	l	BL
71.811	2.0	1-back	0.0	1.0	0.742	n	BR
73.81	2.0	1-back	1.0	1.0	1.104	n	TL
75.809	2.0	1-back	0.0	1.0	0.801	z	BR
77.808	2.0	1-back	1.0	1.0	0.979	z	TL
79.807	2.0	1-back	0.0	1.0	0.878	c	BR
81.806	2.0	1-back	0.0	1.0	0.893	g	BL
83.805	2.0	1-back	0.0	1.0	0.645	p	TL
85.804	2.0	1-back	0.0	1.0	0.88	t	TR
87.803	2.0	1-back	0.0	1.0	0.774	v	BR
89.802	2.0	1-back	0.0	1.0	0.822	f	TL
91.801	2.0	1-back	1.0	1.0	0.881	f	TR
93.8	2.0	1-back	0.0	1.0	0.781	l	BR
95.8	2.0	1-back	0.0	1.0	0.759	r	BL
97.799	2.0	1-back	1.0	1.0	0.822	r	BR
103.846	2.0	baseline	1.0	1.0	0.384	redcross.bmp	n/a
105.895	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.944	2.0	baseline	1.0	1.0	0.459	redcross.bmp	n/a
109.993	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.042	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.091	2.0	baseline	1.0	1.0	0.581	redcross.bmp	n/a
