onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	l	TR
5.825	2.0	1-back	1.0	1.0	0.846	x	TR
7.824	2.0	1-back	0.0	1.0	0.709	l	BL
9.823	2.0	1-back	1.0	1.0	0.543	s	BL
11.822	2.0	1-back	0.0	1.0	0.524	g	TL
13.821	2.0	1-back	0.0	1.0	0.491	r	BR
15.82	2.0	1-back	0.0	0.0	0.956	s	TL
17.819	2.0	1-back	0.0	1.0	0.508	z	BL
19.818	2.0	1-back	0.0	1.0	0.498	t	TR
21.818	2.0	1-back	1.0	1.0	0.473	x	TR
23.817	2.0	1-back	0.0	1.0	0.393	n	BR
25.816	2.0	1-back	0.0	1.0	0.549	l	TL
27.815	2.0	1-back	1.0	1.0	0.575	g	TL
29.814	2.0	1-back	0.0	1.0	0.611	r	BR
31.813	2.0	1-back	1.0	1.0	1.092	p	BR
33.812	2.0	1-back	0.0	1.0	0.57	z	TR
35.811	2.0	1-back	0.0	1.0	0.532	r	BL
37.81	2.0	1-back	1.0	1.0	0.485	x	BL
39.809	2.0	1-back	0.0	1.0	0.396	p	TR
41.808	2.0	1-back	0.0	1.0	0.838	c	BL
43.807	2.0	1-back	0.0	0.0	n/a	f	TR
45.806	2.0	1-back	1.0	1.0	1.006	l	TR
47.805	2.0	1-back	1.0	0.0	0.868	t	TR
49.804	2.0	1-back	0.0	1.0	0.767	f	TL
51.803	2.0	1-back	0.0	1.0	0.8	r	BL
53.803	2.0	1-back	1.0	1.0	0.735	s	BL
55.802	2.0	1-back	0.0	1.0	0.649	f	TR
57.801	2.0	1-back	0.0	1.0	0.651	c	BR
59.8	2.0	1-back	1.0	1.0	0.994	z	BR
61.799	2.0	1-back	0.0	1.0	0.514	v	BL
63.798	2.0	1-back	0.0	1.0	0.547	p	TL
65.797	2.0	1-back	1.0	1.0	0.372	t	TL
67.796	2.0	1-back	0.0	1.0	0.353	c	BL
69.795	2.0	1-back	0.0	1.0	0.58	p	BR
71.794	2.0	1-back	0.0	1.0	1.011	v	TL
73.793	2.0	1-back	1.0	1.0	0.778	n	TL
75.792	2.0	1-back	0.0	1.0	0.847	s	BR
77.791	2.0	1-back	1.0	1.0	0.729	z	BR
79.79	2.0	1-back	0.0	1.0	0.581	v	BL
81.789	2.0	1-back	0.0	1.0	0.555	n	BR
83.788	2.0	1-back	0.0	1.0	0.952	t	TL
85.787	2.0	1-back	1.0	1.0	0.574	g	TL
87.787	2.0	1-back	0.0	1.0	0.591	x	TR
89.786	2.0	1-back	1.0	1.0	0.815	g	TR
91.785	2.0	1-back	0.0	1.0	0.907	c	TL
93.784	2.0	1-back	0.0	0.0	n/a	v	BL
95.783	2.0	1-back	0.0	1.0	0.651	f	BR
97.782	2.0	1-back	1.0	0.0	0.678	n	BR
103.829	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.878	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.927	2.0	baseline	1.0	1.0	0.6	redcross.bmp	n/a
109.976	2.0	baseline	1.0	1.0	0.577	redcross.bmp	n/a
112.025	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.074	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.123	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.172	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.221	2.0	baseline	1.0	1.0	0.494	redcross.bmp	n/a
122.27	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.319	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
126.368	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.416	1.8	no_response	n/a	1.0	n/a	v	BL
134.215	1.8	no_response	n/a	1.0	n/a	c	BR
136.014	2.0	2-back	1.0	1.0	0.675	g	BL
138.013	2.0	2-back	0.0	1.0	0.509	p	TR
140.012	2.0	2-back	0.0	1.0	0.789	n	TL
142.011	2.0	2-back	1.0	1.0	0.552	x	TR
144.01	2.0	2-back	0.0	1.0	0.802	p	BL
146.009	2.0	2-back	0.0	1.0	1.172	c	TL
148.008	2.0	2-back	0.0	0.0	0.621	l	TL
150.007	2.0	2-back	0.0	1.0	0.573	v	TR
152.006	2.0	2-back	1.0	0.0	0.722	x	TL
154.005	2.0	2-back	1.0	1.0	0.895	g	TR
156.005	2.0	2-back	0.0	1.0	0.6	t	BR
158.004	2.0	2-back	0.0	1.0	0.888	z	BL
160.003	2.0	2-back	1.0	0.0	0.742	n	BR
162.002	2.0	2-back	0.0	1.0	0.675	f	TR
164.001	2.0	2-back	0.0	1.0	0.945	x	TL
