onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	0.0	0.807	r	TL
5.826	2.0	1-back	1.0	0.0	1.114	r	TR
7.826	2.0	1-back	0.0	1.0	0.5	g	BR
9.826	2.0	1-back	1.0	0.0	1.019	g	TL
11.826	2.0	1-back	0.0	1.0	0.719	f	TR
13.826	2.0	1-back	0.0	1.0	0.613	t	BL
15.826	2.0	1-back	0.0	1.0	0.521	v	TL
17.826	2.0	1-back	0.0	1.0	0.431	p	TR
19.826	2.0	1-back	1.0	1.0	0.676	p	BL
21.826	2.0	1-back	0.0	1.0	0.518	z	BR
23.826	2.0	1-back	0.0	1.0	0.501	s	TR
25.826	2.0	1-back	1.0	0.0	0.385	s	BL
27.826	2.0	1-back	0.0	1.0	0.448	c	TL
29.826	2.0	1-back	1.0	0.0	0.461	c	BR
31.826	2.0	1-back	0.0	1.0	0.408	l	BR
33.826	2.0	1-back	0.0	1.0	0.455	n	BL
35.826	2.0	1-back	0.0	1.0	0.48	v	TL
37.826	2.0	1-back	1.0	0.0	0.87	v	TR
39.826	2.0	1-back	0.0	1.0	0.41	z	BR
41.826	2.0	1-back	0.0	1.0	0.453	s	TL
43.826	2.0	1-back	0.0	1.0	0.358	x	TR
45.826	2.0	1-back	1.0	0.0	0.541	x	BL
47.826	2.0	1-back	1.0	0.0	0.434	x	BR
49.826	2.0	1-back	0.0	1.0	0.482	v	TR
51.826	2.0	1-back	0.0	1.0	0.41	z	TL
53.826	2.0	1-back	1.0	0.0	0.357	z	BR
55.826	2.0	1-back	0.0	1.0	0.434	f	BL
57.826	2.0	1-back	0.0	1.0	0.355	r	TR
59.826	2.0	1-back	1.0	0.0	0.367	r	BL
61.826	2.0	1-back	0.0	1.0	0.417	n	TL
63.826	2.0	1-back	0.0	1.0	0.45	l	BL
65.826	2.0	1-back	1.0	0.0	0.493	l	BR
67.826	2.0	1-back	0.0	1.0	0.444	s	TL
69.826	2.0	1-back	0.0	1.0	0.25	g	TR
71.826	2.0	1-back	0.0	1.0	0.428	c	BL
73.826	2.0	1-back	1.0	0.0	0.471	c	TR
75.826	2.0	1-back	0.0	1.0	0.362	f	BR
77.826	2.0	1-back	1.0	0.0	0.449	f	TL
79.826	2.0	1-back	0.0	1.0	0.4	t	TR
81.826	2.0	1-back	0.0	1.0	0.531	x	BL
83.826	2.0	1-back	0.0	1.0	0.462	p	TL
85.826	2.0	1-back	1.0	0.0	0.55	p	BL
87.826	2.0	1-back	0.0	1.0	0.47	n	BR
89.826	2.0	1-back	1.0	0.0	0.454	n	TL
91.826	2.0	1-back	0.0	1.0	0.363	g	BR
93.826	2.0	1-back	0.0	1.0	0.393	l	BL
95.826	2.0	1-back	0.0	1.0	0.335	t	TR
97.826	2.0	1-back	1.0	0.0	0.399	t	BR
103.865	2.0	baseline	1.0	1.0	0.489	redcross.bmp	n/a
105.905	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
