onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	t	TR
5.825	2.0	1-back	0.0	1.0	0.634	c	BR
7.841	2.0	1-back	0.0	1.0	0.767	n	BL
9.856	2.0	1-back	1.0	1.0	0.55	l	BL
11.872	2.0	1-back	0.0	1.0	0.608	g	TR
13.888	2.0	1-back	0.0	1.0	0.699	f	TL
15.903	2.0	1-back	1.0	1.0	0.503	p	TL
17.919	2.0	1-back	0.0	1.0	0.608	x	TR
19.935	2.0	1-back	1.0	1.0	0.474	n	TR
21.951	2.0	1-back	0.0	1.0	0.631	s	TL
23.966	2.0	1-back	0.0	1.0	0.897	r	BR
25.982	2.0	1-back	1.0	1.0	0.716	v	BR
27.998	2.0	1-back	0.0	1.0	0.602	l	TL
30.014	2.0	1-back	1.0	0.0	0.548	z	TL
32.029	2.0	1-back	0.0	1.0	0.843	c	TR
34.045	2.0	1-back	0.0	1.0	0.819	f	BL
36.061	2.0	1-back	0.0	1.0	0.64	p	TR
38.076	2.0	1-back	1.0	1.0	0.79	t	TR
40.092	2.0	1-back	0.0	1.0	0.521	g	BL
42.108	2.0	1-back	1.0	0.0	0.685	x	BL
44.124	2.0	1-back	0.0	1.0	0.716	c	TR
46.139	2.0	1-back	1.0	1.0	0.655	p	TR
48.155	2.0	1-back	0.0	1.0	0.614	z	TL
50.171	2.0	1-back	0.0	1.0	0.815	r	BL
52.187	2.0	1-back	1.0	1.0	0.782	n	BL
54.202	2.0	1-back	0.0	1.0	0.637	z	BR
56.218	2.0	1-back	0.0	1.0	0.883	f	BL
58.234	2.0	1-back	0.0	1.0	0.751	s	TL
60.249	2.0	1-back	0.0	1.0	0.65	v	BR
62.265	2.0	1-back	1.0	1.0	0.415	c	BR
64.281	2.0	1-back	0.0	1.0	0.477	z	TL
66.297	2.0	1-back	1.0	1.0	0.76	r	TL
68.312	2.0	1-back	0.0	1.0	0.442	l	TR
70.328	2.0	1-back	1.0	1.0	0.51	n	TR
72.344	2.0	1-back	0.0	1.0	0.514	v	BR
74.359	2.0	1-back	1.0	1.0	0.537	f	BR
76.375	2.0	1-back	0.0	1.0	0.603	r	TL
78.391	2.0	1-back	1.0	1.0	0.461	l	TL
80.407	2.0	1-back	0.0	1.0	0.399	x	BR
82.422	2.0	1-back	0.0	1.0	0.676	s	BL
84.438	2.0	1-back	0.0	1.0	0.505	g	TL
86.454	2.0	1-back	0.0	1.0	0.637	t	BL
88.47	2.0	1-back	0.0	1.0	0.682	p	BR
90.485	2.0	1-back	0.0	1.0	0.612	s	BL
92.501	2.0	1-back	1.0	0.0	0.56	x	BL
94.517	2.0	1-back	0.0	1.0	0.647	v	TR
96.532	2.0	1-back	0.0	1.0	0.727	t	BR
98.548	2.0	1-back	1.0	1.0	0.577	g	BR
104.612	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.661	2.0	baseline	1.0	1.0	0.535	redcross.bmp	n/a
108.71	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.759	2.0	baseline	1.0	1.0	0.451	redcross.bmp	n/a
112.808	2.0	baseline	1.0	1.0	0.61	redcross.bmp	n/a
114.857	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.906	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.955	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
121.004	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
123.053	2.0	baseline	1.0	1.0	0.454	redcross.bmp	n/a
125.102	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
127.151	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
133.199	1.8	no_response	n/a	1.0	n/a	r	TL
134.998	1.8	no_response	n/a	1.0	n/a	p	TR
136.797	2.0	2-back	0.0	1.0	0.769	x	BL
138.813	2.0	2-back	1.0	1.0	0.796	t	TR
140.828	2.0	2-back	0.0	1.0	0.669	g	TL
142.844	2.0	2-back	0.0	1.0	1.165	n	BL
144.86	2.0	2-back	1.0	0.0	0.95	z	TL
146.876	2.0	2-back	0.0	1.0	0.938	c	TR
148.891	2.0	2-back	0.0	1.0	1.144	v	BR
150.907	2.0	2-back	0.0	0.0	0.81	n	BL
152.923	2.0	2-back	1.0	0.0	0.633	g	BR
154.939	2.0	2-back	0.0	1.0	1.084	s	TL
156.954	2.0	2-back	0.0	1.0	1.093	v	TR
158.97	2.0	2-back	1.0	0.0	1.051	l	TL
160.986	2.0	2-back	1.0	0.0	0.858	f	TR
163.001	2.0	2-back	0.0	1.0	1.035	s	BR
165.017	2.0	2-back	0.0	0.0	0.731	c	TL
167.033	2.0	2-back	0.0	1.0	0.884	r	BL
169.049	2.0	2-back	1.0	1.0	0.929	s	TL
171.064	2.0	2-back	0.0	1.0	0.712	l	BR
173.08	2.0	2-back	0.0	1.0	0.891	z	BL
175.096	2.0	2-back	1.0	0.0	0.693	x	BR
177.111	2.0	2-back	0.0	1.0	0.763	f	TL
179.127	2.0	2-back	0.0	0.0	0.74	t	TL
181.143	2.0	2-back	0.0	1.0	0.655	x	TR
183.159	2.0	2-back	1.0	1.0	0.848	r	TL
185.174	2.0	2-back	0.0	1.0	0.89	l	BR
187.19	2.0	2-back	0.0	1.0	0.904	n	BL
189.206	2.0	2-back	1.0	0.0	0.879	s	BR
191.222	2.0	2-back	0.0	1.0	0.691	f	BR
193.237	2.0	2-back	0.0	0.0	0.927	g	BL
195.253	2.0	2-back	0.0	1.0	0.633	p	TR
197.269	2.0	2-back	1.0	1.0	0.752	v	BL
199.284	2.0	2-back	0.0	1.0	0.664	t	BR
201.3	2.0	2-back	1.0	1.0	0.835	t	BL
203.316	2.0	2-back	0.0	1.0	0.606	z	TL
205.332	2.0	2-back	0.0	1.0	0.679	f	TR
207.347	2.0	2-back	1.0	0.0	0.73	p	TL
209.363	2.0	2-back	1.0	0.0	0.712	g	TR
211.379	2.0	2-back	0.0	1.0	0.971	c	BL
213.395	2.0	2-back	1.0	1.0	0.839	r	TR
215.41	2.0	2-back	0.0	1.0	0.875	p	BR
217.426	2.0	2-back	0.0	1.0	1.058	x	TL
219.442	2.0	2-back	0.0	0.0	n/a	l	TR
221.457	2.0	2-back	0.0	1.0	0.953	z	BL
223.473	2.0	2-back	0.0	0.0	0.907	c	BR
225.489	2.0	2-back	1.0	0.0	0.981	n	BL
227.505	2.0	2-back	1.0	0.0	1.057	v	BR
233.568	2.0	baseline	1.0	1.0	1.159	redcross.bmp	n/a
235.617	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
237.666	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
239.715	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
241.764	2.0	baseline	1.0	1.0	0.416	redcross.bmp	n/a
243.813	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
245.862	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.911	2.0	baseline	1.0	1.0	0.408	redcross.bmp	n/a
249.961	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.01	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
254.059	2.0	baseline	1.0	1.0	0.498	redcross.bmp	n/a
256.108	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
