onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
2.027	1.8	no_response	n/a	1.0	n/a	v	TR
3.826	2.0	1-back	0.0	1.0	0.594	p	TL
5.842	2.0	1-back	0.0	1.0	0.577	z	BL
7.857	2.0	1-back	1.0	1.0	0.496	c	BL
9.873	2.0	1-back	0.0	1.0	0.447	t	TR
11.889	2.0	1-back	0.0	1.0	0.622	l	TL
13.905	2.0	1-back	1.0	1.0	0.384	c	TL
15.92	2.0	1-back	0.0	1.0	0.432	v	BL
17.936	2.0	1-back	0.0	1.0	0.419	n	BR
19.952	2.0	1-back	1.0	0.0	0.59	l	BR
21.967	2.0	1-back	0.0	1.0	0.612	v	TL
23.983	2.0	1-back	0.0	1.0	0.67	c	BR
25.999	2.0	1-back	0.0	1.0	0.537	r	TR
28.015	2.0	1-back	1.0	1.0	0.631	t	TR
30.03	2.0	1-back	0.0	1.0	0.419	n	BL
32.046	2.0	1-back	1.0	1.0	0.464	s	BL
34.062	2.0	1-back	0.0	1.0	0.417	v	TR
36.078	2.0	1-back	0.0	1.0	0.402	p	TL
38.093	2.0	1-back	1.0	1.0	0.35	c	TL
40.109	2.0	1-back	0.0	1.0	0.349	g	TR
42.125	2.0	1-back	1.0	0.0	0.492	z	TR
44.14	2.0	1-back	0.0	1.0	0.413	x	BR
46.156	2.0	1-back	0.0	1.0	0.673	g	BL
48.172	2.0	1-back	0.0	1.0	0.419	l	TL
50.188	2.0	1-back	0.0	1.0	0.451	r	BL
52.203	2.0	1-back	1.0	1.0	0.486	x	BL
54.219	2.0	1-back	0.0	1.0	0.401	f	BR
56.235	2.0	1-back	0.0	1.0	0.573	z	TR
58.25	2.0	1-back	1.0	1.0	0.589	r	TR
60.266	2.0	1-back	0.0	1.0	0.342	f	BL
62.282	2.0	1-back	1.0	1.0	0.684	n	BL
64.298	2.0	1-back	0.0	1.0	0.437	x	TR
66.313	2.0	1-back	1.0	1.0	0.608	t	TR
68.329	2.0	1-back	0.0	1.0	0.384	p	BR
70.345	2.0	1-back	1.0	1.0	0.562	x	BR
