onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.025	1.8	no_response	n/a	0.0	0.669	p	TR
5.825	2.0	1-back	0.0	1.0	0.822	f	BL
7.824	2.0	1-back	1.0	1.0	0.702	n	BL
9.823	2.0	1-back	0.0	1.0	0.422	x	TR
11.822	2.0	1-back	0.0	1.0	0.441	c	TL
13.821	2.0	1-back	1.0	1.0	0.436	p	TL
15.82	2.0	1-back	0.0	1.0	0.499	n	BL
17.819	2.0	1-back	0.0	1.0	0.575	c	TR
19.818	2.0	1-back	1.0	1.0	0.602	g	TR
21.817	2.0	1-back	0.0	1.0	0.596	n	TL
23.816	2.0	1-back	0.0	1.0	0.661	s	BR
25.815	2.0	1-back	0.0	1.0	0.547	x	BL
27.814	2.0	1-back	0.0	1.0	0.55	t	TL
29.813	2.0	1-back	1.0	1.0	0.599	g	TL
31.812	2.0	1-back	0.0	1.0	0.459	p	BR
33.812	2.0	1-back	0.0	1.0	0.599	c	TL
35.811	2.0	1-back	1.0	1.0	0.638	r	TL
37.81	2.0	1-back	0.0	1.0	0.784	t	BL
39.809	2.0	1-back	1.0	1.0	0.585	v	BL
41.808	2.0	1-back	0.0	1.0	0.587	g	BR
43.807	2.0	1-back	0.0	1.0	0.708	p	TL
45.806	2.0	1-back	0.0	1.0	0.487	x	BR
47.805	2.0	1-back	1.0	1.0	0.632	z	BR
49.804	2.0	1-back	0.0	1.0	0.47	l	TR
51.803	2.0	1-back	1.0	1.0	0.692	v	TR
53.802	2.0	1-back	0.0	1.0	0.532	n	BR
55.801	2.0	1-back	0.0	1.0	0.689	r	BL
57.8	2.0	1-back	1.0	1.0	0.567	s	BL
59.799	2.0	1-back	0.0	1.0	0.556	z	TR
61.798	2.0	1-back	0.0	1.0	0.541	l	TL
63.798	2.0	1-back	0.0	1.0	0.595	g	BR
65.797	2.0	1-back	1.0	1.0	0.52	f	BR
67.796	2.0	1-back	0.0	1.0	0.533	t	TR
69.795	2.0	1-back	0.0	1.0	0.648	z	TL
71.794	2.0	1-back	1.0	1.0	0.601	l	TL
73.793	2.0	1-back	0.0	1.0	0.554	f	BL
75.792	2.0	1-back	0.0	1.0	0.54	t	TR
77.791	2.0	1-back	1.0	1.0	0.518	r	TR
79.79	2.0	1-back	0.0	1.0	0.587	l	BR
81.789	2.0	1-back	1.0	1.0	0.554	z	BR
83.788	2.0	1-back	0.0	1.0	0.493	r	TR
85.787	2.0	1-back	1.0	1.0	0.811	v	TR
87.786	2.0	1-back	0.0	1.0	0.551	s	BL
89.785	2.0	1-back	1.0	1.0	0.875	f	BL
91.784	2.0	1-back	0.0	1.0	0.905	v	TL
93.784	2.0	1-back	0.0	1.0	0.593	x	BR
95.783	2.0	1-back	1.0	1.0	0.556	c	BR
97.782	2.0	1-back	0.0	1.0	0.647	s	BL
103.829	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.878	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.927	2.0	baseline	1.0	1.0	0.422	redcross.bmp	n/a
109.976	2.0	baseline	1.0	1.0	0.446	redcross.bmp	n/a
112.025	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.074	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.123	2.0	baseline	1.0	1.0	0.546	redcross.bmp	n/a
118.172	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.221	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.27	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.319	2.0	baseline	1.0	1.0	0.39	redcross.bmp	n/a
126.368	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.416	1.8	no_response	n/a	0.0	0.886	c	BL
134.215	1.8	no_response	n/a	0.0	0.496	l	TR
136.014	2.0	2-back	0.0	1.0	0.612	v	BR
138.013	2.0	2-back	1.0	1.0	0.497	p	TR
140.012	2.0	2-back	0.0	1.0	0.517	r	TL
142.011	2.0	2-back	0.0	1.0	0.472	t	BR
144.01	2.0	2-back	1.0	1.0	0.373	n	TL
146.009	2.0	2-back	0.0	1.0	0.41	s	TR
148.008	2.0	2-back	0.0	1.0	0.477	f	BL
150.007	2.0	2-back	1.0	1.0	0.392	x	TR
152.006	2.0	2-back	0.0	1.0	0.433	v	BR
154.005	2.0	2-back	0.0	1.0	0.605	p	BL
156.005	2.0	2-back	1.0	1.0	0.454	f	BR
158.004	2.0	2-back	0.0	1.0	0.399	n	TL
160.003	2.0	2-back	0.0	1.0	0.435	x	TR
162.002	2.0	2-back	1.0	1.0	0.424	t	TL
164.001	2.0	2-back	0.0	1.0	0.46	s	BL
166.0	2.0	2-back	0.0	1.0	0.516	l	TR
167.999	2.0	2-back	1.0	1.0	0.458	f	BL
169.998	2.0	2-back	1.0	0.0	0.455	c	TR
171.997	2.0	2-back	0.0	1.0	0.783	r	TL
173.996	2.0	2-back	1.0	1.0	0.82	g	TR
175.995	2.0	2-back	0.0	1.0	0.425	s	BL
177.994	2.0	2-back	0.0	1.0	0.547	r	BR
179.993	2.0	2-back	1.0	1.0	0.773	v	BL
181.992	2.0	2-back	0.0	1.0	0.893	p	BL
183.991	2.0	2-back	0.0	1.0	0.593	t	TL
185.991	2.0	2-back	1.0	1.0	0.913	x	BL
187.99	2.0	2-back	0.0	1.0	0.45	z	BR
189.989	2.0	2-back	0.0	1.0	0.594	t	TR
191.988	2.0	2-back	0.0	1.0	0.515	g	TL
193.987	2.0	2-back	1.0	1.0	0.599	c	TR
195.986	2.0	2-back	0.0	1.0	0.553	p	BL
197.985	2.0	2-back	0.0	1.0	0.572	s	BR
199.984	2.0	2-back	0.0	1.0	0.603	v	TL
201.983	2.0	2-back	1.0	0.0	0.891	n	BR
203.982	2.0	2-back	0.0	1.0	0.45	c	BL
205.981	2.0	2-back	0.0	1.0	0.71	l	TL
207.98	2.0	2-back	0.0	1.0	0.485	x	BR
209.979	2.0	2-back	1.0	1.0	0.523	z	TL
211.978	2.0	2-back	0.0	1.0	0.428	g	TR
213.977	2.0	2-back	0.0	1.0	0.489	f	BR
215.977	2.0	2-back	0.0	1.0	0.659	z	TL
217.976	2.0	2-back	1.0	1.0	0.514	l	BR
219.975	2.0	2-back	0.0	1.0	0.4	r	TR
221.974	2.0	2-back	1.0	0.0	0.424	z	BR
223.973	2.0	2-back	0.0	1.0	0.378	n	BL
225.972	2.0	2-back	1.0	1.0	0.656	g	BR
232.019	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
234.068	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.117	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
238.166	2.0	baseline	1.0	1.0	0.394	redcross.bmp	n/a
240.215	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.264	2.0	baseline	1.0	1.0	0.438	redcross.bmp	n/a
244.313	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.362	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.411	2.0	baseline	1.0	1.0	0.444	redcross.bmp	n/a
250.46	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.509	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
254.558	2.0	baseline	1.0	1.0	0.639	redcross.bmp	n/a
