onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	0.0	1.01	l	TR
5.825	2.0	1-back	1.0	1.0	0.65	l	BL
7.841	2.0	1-back	0.0	1.0	0.493	s	TR
9.856	2.0	1-back	0.0	1.0	0.612	z	BL
11.872	2.0	1-back	0.0	1.0	0.606	t	TL
13.888	2.0	1-back	0.0	1.0	0.621	x	BR
15.904	2.0	1-back	1.0	1.0	0.539	x	TL
17.919	2.0	1-back	0.0	1.0	0.536	n	BL
19.935	2.0	1-back	0.0	1.0	0.526	s	TR
21.951	2.0	1-back	0.0	1.0	0.572	l	BR
23.966	2.0	1-back	1.0	1.0	0.525	l	TL
25.982	2.0	1-back	0.0	1.0	0.537	g	BR
27.998	2.0	1-back	1.0	1.0	0.614	g	TR
30.014	2.0	1-back	0.0	1.0	0.486	r	TL
32.029	2.0	1-back	1.0	1.0	0.584	r	TR
34.045	2.0	1-back	0.0	1.0	0.451	x	BL
36.061	2.0	1-back	0.0	1.0	0.493	p	TR
38.077	2.0	1-back	1.0	1.0	0.618	p	TL
40.092	2.0	1-back	0.0	1.0	0.483	c	TR
42.108	2.0	1-back	0.0	1.0	0.574	r	BL
44.124	2.0	1-back	0.0	1.0	0.561	f	TR
46.139	2.0	1-back	1.0	1.0	0.594	f	BR
48.155	2.0	1-back	1.0	1.0	0.695	f	BL
50.171	2.0	1-back	0.0	1.0	0.548	c	TL
52.187	2.0	1-back	0.0	1.0	0.613	z	BL
54.202	2.0	1-back	1.0	1.0	0.615	z	BR
56.218	2.0	1-back	0.0	1.0	0.54	v	BL
58.234	2.0	1-back	0.0	1.0	0.602	p	TL
60.25	2.0	1-back	1.0	1.0	0.66	p	TR
62.265	2.0	1-back	0.0	0.0	1.11	n	BR
64.281	2.0	1-back	0.0	1.0	0.573	s	BL
66.297	2.0	1-back	1.0	1.0	0.713	s	TL
68.312	2.0	1-back	0.0	1.0	0.586	z	TR
70.328	2.0	1-back	0.0	1.0	0.572	v	BL
72.344	2.0	1-back	0.0	1.0	0.742	t	BR
74.36	2.0	1-back	1.0	1.0	0.873	t	TL
76.375	2.0	1-back	1.0	0.0	0.969	t	BR
78.391	2.0	1-back	0.0	1.0	0.935	g	TL
